FIX_ID,FIX_COMMITS_MERCURIAL,FIX_COMMITS_GIT,BUG_IDS,BUG_COMMITS_MERCURIAL,BUG_COMMITS_GIT,NO_FILE_SHARED,NEW_LINES_ONLY_FIX,REMOVE_LINES_ONLY_BUG,NO_BUG
50154,,,50010,bd6bfe2319b845bbb851ba1f60ecb5032b2174c5 8b25f6656885b4e3981221b3117629302fa8d988,759ca7fa0d6831ff92aa1759e089a36312ff16ff 48e52f4cdfd554e6464a668f4300018aa7cdaf3a,,,False,False
60313,2d3e83e0a02d2daa67a9ba6b4ffd10cd71a7085a,164b8c850ad0716c10c66a672e94814d98733225,60370,,,False,False,False,True
60206,92a653b90ffbd76b63e5816f2d71963d01b36688 04d6c264a70e1402f4890429a81790d46516f626,57fb2525404d9bfbdfc31244bf2b0bb7fad78911 fedaf4b6e98ae7f60130d59abd889bc2d9e2ed3d,60265,1f13b300fc13d460b7fb0224984bf8d40b70ac1c 0e2698fe2901cde724b493be99417d4ec0c1948a a60ad5272da08932c86db2234e74f3a530b9767e 2b32c12852f60eb1111677aff96386da8a6c5cae,767729851e416b64ac0234faf128eb96296fe7bc 993783dd463e4edfa66c15bf7cf77d2036c1f773 a43d5abefbc3a57ed146979f884402b66c00e5e5 b78280a31871b70efe12de1e51090a609a95e59e,False,False,True,False
70102,4e81d8fb64ab342651cf05150306acee404db07e f73cfd86991db750f08181de0999542fa584fecf,02637752113c2c9a23040ac9071b41fbc0e56b4f f9d09a88cea83eb0bf0ae4f42537bbbee4df08bd,70009,a833c2fd3c928a8169d8e65624760f5b6bca2d70 9a08458b2f934106f368de34ae1f25212d33549f 00c4d8e4b6053018614844093a722918f18201d4,5683d26f8f060aec14561d1db4768b76c41e38a5 23dc13fc747a99152556bd895cc91196c4da2dd1 94a022fbdd14aba967c0985fc8a210c7e55fbf7f,True,False,True,False
50109,,,50009,192d6f124ac2f06dc622494627f9893cc239772a d1c4d3254270aa672fce15ffa0f08a329ba90ad9 8c7a602ea592d7876365062878ca65e38583753b 71232a3ddd39600e4690ce8dc2ccba1c241c7c75,99c46e26f453e5f1cb9aa87310eb772b0a110a80 10909db4044da0f0c37ba5adfd630137cabac57c ad35c48be6d02a1f24cc90a822fc861be49ae1ff 677a8cf075ee729bc796edba5aff1eacc2bcd053,,,False,False
70083,f4ce2521aa8dcf176877be0982e0f907fea3c6f6 83fe5e283eed33218355309c90d0b96d224d83c0,c480a5aabc820e6bcb10213f1c8d5a7e55a6251b 44afbdbf17bb2bd9a464933a539365bac8c7ea31,70340,4fbaff941649a8be4f091c95d911b971cbcf175f,1f8d52cc691a89a72bb8a4a093339497c5318117,True,False,False,False
50144,,,50003,6966fd8ce3a9b88ef49b74c2e7eda1b5522dfb69 bc62a67ee3033643c40ae876f87cc6286f8f2b26,5bde3379e39096bc07f40300ff088ec6fa078c9a e37362fb6d180fd90f0976ec486b3fbaa6daf489,,,False,False
70055,b7cad360757498a9c2b0c8cd91700d6c8a66e2d5 216da1dd823192643df39ba8868318487c5342f9 ac15a15485d4087946e172f279e13ce1db029ac1,1e1b4fea6e0175cc52779f39904f5b6916dd8ad5 327bee8ecef45d3ec391155fd9509ebf2dd2594e fe6e1b3902f41633dfa68e8862a1f8982a9e70df,70126,b9299a1bcc6b3eb7e4d01fa0af726a912cbe2555,dd344bd4f7a7abddcd035856cd3b1eeca17b8986,False,False,False,False
70074,dfcbba8c84cbe4de0dff9c59f9971c23ffabc91d dfdb3330a0c19205b5f72456ee65b004eda65227,b9cd4803faecd334a425406b247fe09745724f8f f20979759171b29a02ef3905a40517dcd7d70c10,70257 70307,0743d10a5915f310bfaa2a6c44704fa01bc5ddab 2f2057159c749fb907a44b73cbc721d56f0d545b 1656fc53128b246500fe5b0b3f49711b6972fe02 f534878c4f8571d0a15ed4b1da5ff425ef7eb0f1,ef277b850e67229251f5ac9b567697dfb5228c88 0aae16d920b23e04dd45424b91ee9c48b87dfcca 1598ca333fa0688a83306abf3f2866daf7622491 f25b0f1b62c1df2baecd7f59a9eadf26c2e48d53,False,False,False,False
70449,5637533e54d7a4aaa9545b92d971375006cb8a25 89d632ef0873ecd69686087afe7c3626cfbe1a0d 174c333af9101d7027051091dadb1c3c8d236220,0f82f453bbe79a29d0fb4e7e8fcabe03e4a972ce 4db9b1bc8afb7e36c0ba4b2c5239a2066ad4f523 0c186ea2d6a3463048a9f07fb1c5812171f74e4a,70363,09c3e8e430129a4377dc38f33fe3e1a7f0b594fc 50d2bfc3dc8c877d57a0eec90b7fbf22a701135d,8ce26429270ebc449e592e6122973f36ec38754d feefcd6d7e6f687b76d25541adccf3ff5ddc0db1,False,False,False,False
60052,ea45cc0bcbfa2826a083ec97e52181b7585ff633 f26ebc1a79d93e7cbf946bcd6a9fc9e25f1ed3c8,a7eb7e10d99658a792b8b1d7d69e84bd300cec96 0bf077d7e4e3a441d5169dde502202986561ea0c,60121,04fa5ca1996ae00a72d6bc11ae15d15cc51dff7f d9a28c681cb845f62b17cf68c58ae7511f647e32,4e06300e25357e0defa3e2e95fb14fd531dc8581 1fd7165c2c3227474c6e0068b840b18603180002,True,False,False,False
10006,b154a8eb96fb426b4a8f77760649b54c65059c46 4a98347ec1fb0810154fda8e57eaea77caa69780 f882bd64563ef9e7a9116210c81aa909092af96d,166d7c05530a1c60e2528f050592390eac43ed02 507a99831b335108e5780f5589f93043cbc60063 01f963f81d7fb138747168ef7456d8d766636fe2,10005,b3f98cec56ed8b00cc20770ba71da36ebced93b7,6c03dca9b1eb41a64617dfba3876ff64ea3b4f85,False,False,False,False
70135,babbd1a304906f1c67d5492183dc55362d9d0b79 096449f9d65dc7dc9e86c2e3e303e7b45c1c1736 8a5220b58cb10ccef8eb757a5aca4aa8ce85f5a9,da962c2100b5617ee570d922ee0aa4b58c280bc5 6539cd9616af8870d654fb96fa8daf6cb0c6269f 4577bbcc25bd77a0f0277cd899db13c898870782,70392,5b7204369c38e7118c59df30f8bcf417e9a9601b 14b1870925b38e69f4589c226365983c666e9f99,5b3d06ae4685596b8e9cfbaa24a489beea04f95e bd53b8ad07dc88ed320560579cc2d4510a4e492e,False,False,False,False
70234,4846231c4858b29b7d4fde966dc8a1dbbcac77e3 d4d425e71851e432764cc12d8cf23e29f4c56ae6,041d620d2f655c647088839a249a64faeb777e5d 74a97d828b8f05ea636c05fbc408ff46b3539155,70471,81f681a99d37c8752e9ab8f3ea72856ee8ff2f74,870855e4e7d132b43df99d2df4b65bdd9271096f,False,False,False,False
70024,50b9ec2207f1554862dfd376813385dcec051147 d53a3b2154b9adc52bcd3d094ef10bc3668b267a 4755492bb31bf0364b786cd7a27efb29bda39c9a,e9a93de69b0b6cf08fb211da145956ad21dfe08f 68615bdcde866e56e02f4f25aba6d2b3fbb233a5 12bd65dc85e79a4bd76a9825cba0439cf8bc3ce5,70177 70281,b215f4232fa0bb7bce16a60dd1c5d2ea4587993a 11297a277ade751ae240f03ce0a45eaedcc5b842 6dc0111b360e305d0e8a00c721f55204a53aaf78,a03a5227b207f3bb10fe805b1c8aec8bfbdc5f20 cc3e5b3b006d753434ddbe0b3793a0fb742feda9 7d20077ef53b88a64e61a2a31f5f186a9ac0d950,False,False,False,False
70402,163a1355eb912c2b6d08126847a2510094683b4a 0be8365b80e61b69660b2a90e557e206545cf466,a5e93bae2aa1242958c9aa31158b39475953d4aa 33fded4ab981d469e1058ee9f4e26daad7af1381,70068 70364,de1df46d144fee546d509045d9f91c74e8c27112,afd3e746303bc079e84b0cb5c2c1c2fa43244ad0,False,False,False,False
70144,4bd5de1e1fb43358ec15741e2248e90ed928b88a,0131945e7b396590eb02d7755acc7ca69a156897,70394,f0472b1fdc4158df710d87949b78a41478958b77 c147ef172910c0e2ef4eeb5cb0b4af55fe6613e7 29bc2eca8566a25170e693b9758a83e8bdb0baa7,6526fd980aa3d272c8b4a3cb3a9ded8030a1ef4a 6c71aa964362a34aaa7adf3d576da2d45c979454 c4cabf1c8c691edce91cb008f71fae7f83a3c560,False,False,False,False
60016,a787cb2d18669dd28c8593c8ed14be6f2fb70524 1145726c142ce0dde110abbcd69f9450547c836a,139af4bd8dc0b5c3c1a25f03ed87798b6bbed520 670436964b243e24b0616a4a1e15f639d96ce561,60124,ecbb2e04e79b29643422349bef1588385b0d8411 f665f7e6f7e06a52f63f7dd5fdd85d3e402497f0 2fbf14c9c729bf89455fda072f66cb507c7639a5,8bd41731e45f653cad6c14e4d91554b6741a3335 1cce94f72636c05bf1149c3b45bf853281601bc5 18c607c830931a0d3f2fb02f4285d3607f542abe,True,False,False,False
60068,cc2fa40da233a15dd07d202d33b22287da3b835b 4c87a4c9f8391c15bc5813db499f046b0576fc79,0ac5c786cafd14de3493e8c3755d7d9dc828afe2 0b09192953c2d34bb94ab1a6b92e4a059d2b61ef,60112,3e95ed3e7a7769ff9456ec258c1f509b4b548e49 e20551bcdbc8114bd32c4b93435e6e3e7cf011d4 c92b77d090a8efa3f8ad677a4c7560c0b4bcd595,11e81349cbaa6e58dbc175316591858c573248e3 c5315a5a7a43d238958404de2ba3c891f936f057 9f23eb46928cec53142059bd2c7447d1f3223ab5,True,False,False,False
60320,625603c3fe79668853f99ab240b56ba92d5a612d edd7495cd30ad69b68d7e6e1185d1160d251aed4,86bf59249f92cf3a9fdef198198755c33d64bf9d 15b75d82c4a36b705bd2bdd89b687bff2b99476e,60355,,,False,False,False,True
60321,8fc06d33964e352eea028a382dc0648f88fbbee7 610976fe7250296e2448c022d73b063261e0820d d9618432b0230a00550eb688f93f6b3ce3d6aaa2,6f3c626092921e1b49327e04b7706057b9553d30 e74cfe43b24a03388c872f8138de6dc34dd3f207 3ad1732cb3856b4f19fd297c239631b516c8ae5a,60360,,,False,False,False,True
70114,894b58b95cdbb8fc4351e094187fceb77d29b8fd 290613fe008ba6c179508b7942837cbd1e462c18,1cb840809fc2150332e0377e5d58361a163a5d95 0956b5fdf8bfb5e8d0d554c2e12008e424342010,70129,bc622d01494acfebd8aafcbb91f95e2da411a010,4e89fa1c4d332889b156e691ec9534570db82bbf,False,False,False,False
50245,,,50013,1452b45eed741e357f5868fc29c0bc8d93737008 fc960d80c5699bed2c19cce0946a8c2ed48e48a2,f910524dec581f873238df68616b3bd50f04acfb 5d348c2c3fb687ac5844962a29517d9cf3d093e6,,,False,False
60076,6fc20bc0e6cd8df0e680cf6b279ed29659624e1a bff6c7224baee029d8783e7dfe063d2e5acb5aad a1c410e9c05e512cf97039c6baa362b70c68ee8a,5f3a91285a5c43cb448cc417d58a26091d70fef4 168a764f0515ecc2115d43ee075b23ea250f79af 278f921cee9e8a56f849717abb54d4d315fa47c3,60123,8b672807534787ec1a3c29807f620441d1b06345 f3162da51d2188a3e7ff0eda9307f09f00b68940 8873771ba573431ab2b08384b99ec4bb2a0f6d71 719c8c5b46a539b77e9e655e85859be38f26f0d4,3c8a09d9d65af7edfcec49e67d65eea5feb8a94a 135aac06df67603194a4ff58fc2455b91542fd74 c101005c335a141025a73ac8df86597dc14da194 7baa0d565bed98b2f38ba48a649c08338f45339f,True,False,False,False
70277,07b3af743d9af59d8300a16904917c62e411f6c8,89d75027b53b7b4a36f137619d38850d64fec68c,70303 70354,acd1f060d317a5d20c84b37e5ea3e440cd27471f ae7a522560614e7bae814256211c98fab6c1c704,4a75c9b731fc298e17e70bbb324a6e4c7830e42c 8f33880e1546c1634fb0e68123f700c6edb06ead,False,False,False,False
50127,,,50008,ae598bf1b4b971e068f70f57d28b16c4f1fce3d0 24a13b509ea96040957f5f7337daa4c52afd54c5 694bedbaba5c01f726c45809753119980b749c1f 0c9f0bc46679b336e88d7bec8c6a3b1d89901ae6,ce279b6c9006c2765f38fbbcf0ab61365759d0c7 a9f8b1ff352e0ca53d2eb301f43df64efe64d255 5a4e4cbb8404ed9b5a3069a86a93d4e65eb53129 b7da83fed76eb3171c5c72492b016e18a714e5a2,,,False,False
50105,,,50003,6966fd8ce3a9b88ef49b74c2e7eda1b5522dfb69 bc62a67ee3033643c40ae876f87cc6286f8f2b26 f7e977926b225ffbf49e23c7d867ccf488c38c68 509bcbf875e39cc815f0522d3eed49226ad5f557,5bde3379e39096bc07f40300ff088ec6fa078c9a e37362fb6d180fd90f0976ec486b3fbaa6daf489 8ea4a6548840332faf2c658f3264755710fa52c3 6c0747afc13790885530402f55b850590a70c5d0,,,False,False
10102,baabc6860634b8375a0d07fcc648cc967e7bba28 7db3642a4f383276d5a5cfcacd17616a6d2a0154,09e952e36177c519c9a719873bee5006f7f566a8 c00cfefbe8bfc198e71c7a84fcb459d7e97eadd7,10014,8d89cf05494bf6d0ed9281a7319f0cc1a2677926,8623d77db7629671cb2bf576c0ac00c78475bda6,False,False,False,False
70432,473240b7b6d20d3ff3b488fa513f18c00201e681,81cf2bcde2c3765502dd2f884f994639793f9aa3,70217 70414,b35f3ac2ed8066c512ddeac966c77ada4a8867ab 14d2ab25d4b408b4ea5e1dc328439c159c05cef9,ae032e1439da5f9a99fad923b4b1fb71e9bd93aa 021541a588b9de77676aa097699b815c3e6783d2,True,False,False,False
50240,,,50017,05d9afbcc7962b74703f3881b5a4cdd5a435a301 1092ccca5168d38a982ec41e43ab35c288d6ea48 6c67572d2d5eb2e68e639eb7ec0dc06cfeef515f,20e2c38fc49105e237c4f609006b557a522cf4e9 8310b1ffb2420d3857e391675b3f33e3e27a988a cb4be8b6b4dcd883c07f20b4bd221f6e6d808c01,,,False,False
70459,f668e089bd4c957ba32f30aedc9906a97e7e726d,8f24113dc0c38c0be53a428f7ea875ec2e68cb0f,70280,2d4e5751cecfc82a19c273ffa27e8774b54557f3 edaa86f6fbc59ca6b174ec3466499b822c428b97 de7c5602ccb36b4e8c6692e1dde428b20beb7cd4,83fded0dd6c98408670b5430bb6156d1f6008040 a1ee0da698e6edcb7ec257fd5b72878eb7c06f89 3bdfc5fcbc0ec2f5cba163e5a693f386c5e4a38b,False,False,True,False
70370,724d20fbdb335223731f79e0e1761170481226d8,77727aaeabb8cda9cb2ae18357796418dec4fd0b,70122 70155,c570d352f89e5e3add85edb6142912be37d4e0cb,2e3e9053620d01ac649a20ff5ce6dbfb269de52b,False,False,False,False
70303,f59d112d8fc823e932a8e29c603bebec8a1384d7 05e70a022efa15b2d6ec961e1cc77a08776b5f12 93d003a42fbbba5dd21fbb72c6b5c033536c6527,e24933c240adb6f35e4d9f952ae8d9bcf391e090 f09febeff8ec6607e28065cbdeaefef7832cd8d2 6c4027268c7d0662614d9fb5bbe8e4a29972b35d,70071,f94774624ea9fb0c3b782efa45bf1ae764191817,a5da052293963c50a9b871d3a2a5049a803e7c79,False,False,False,False
70004,4d1ef6d091bf30eef2efe7fdcb84bd3bb8a9e263 78b88bccfcf38a39793186a15efa9f110e592b3f ec1652e4cdacbd43b45a6e7a56d34f5747e467c0,2c2b23be52cedcf25e909951a19b2a86a3692aba 7f48f749bb57fa8f76fed014aa4b9a77c612cbef f256061c000bd1a7e52b8df270f83f650fbe335a,70472 70417,2cb4301c8dda442909b43f2ba417227c1d93bce2,6a374c0e67c4813b09b8b9de1ebbca43b85f9680,False,False,False,False
60326,5d5f14e5406fbb46a61f750e47091267e4241e57,ce8d05f09a8313bc164330c8e550799f7ae531ed,60363,,,False,False,False,True
70433,8a7f94a456cc8be48723ca6d4419d39e57f2c8f8 dcc2970f411c14ae8d9886e8dac4b86b43f7e0fa 12eb42dfae2caccb57ce75c27769f4891e609c78,f7caeb68cf4b088a4eb98cb711771f590c90e036 14dca47b41307342e58a57c9b7537ef516d2730e 7b8d7e69b1b6b6c74a643c4aa6c15b298613fac0,70027 70329,0334803aa1b5db561664045b695547ffb707af72,6e4d475a896b8c33840992531e3e12dabfda11e4,False,False,False,False
70026,9d6b426eec328a8a5a3cd84e0aa02712143a0665 ffde9bc0576f79e2faff497466a8bbd6aaa11c5a,846c3bbf1ac1fbbf652c93772b1f8270e4eb37ab 5bcadbe6e49e99c2993eba2477b50133188a61bd,70088,7e8fe94959030c1d5c6a76c24124b82d9d064854 f7057f9dde70ead341f9adc10bccd4b1155fbf44 b882b23e72b3907bea3a57578ce13892bb794cf4,22bb2dd05a34f6c1202c4653cd170708a6b0df30 f1dc426def234298a0393c3a0cc839a05f1f99b3 e5efc784ff971f5b8f12a42a64d0488bad6e4146,False,False,False,False
50123,,,50017,05d9afbcc7962b74703f3881b5a4cdd5a435a301 1092ccca5168d38a982ec41e43ab35c288d6ea48,20e2c38fc49105e237c4f609006b557a522cf4e9 8310b1ffb2420d3857e391675b3f33e3e27a988a,,,False,False
50196,,,50018,c693faa4af0d62af9186ef29660ae47dbe723dcf a85d0a3a6a212a33e9364dbbbe819c6a0d2a79c6 319b80ef880184c3852e4540a0408f823700bec5 6e64aba99ab37311323051b29574b6e0cda568e2,ad96df62afbfe1fda4319a76d5c23675d8ae0d12 53670f68cf67cff0580d6f17ef574ec39d6089dd e6f0d9fa49f01b59fd1de3315b6026df29e3609a 6470274abba7fa209dc1369e5dc4628d1327753f,,,False,False
10002,04d13d15aedb6a7fc0a2a00cb1c919f089b8bb22 6c35689624866cf6fe8b2cc2aff81abf6d2ccc6e 25ba18d0aeab4a24a8083d63eccb6c6942fc3320,b5b5dc565c9660eee1cb3d5840c2a2f130e20102 d73c1add4e328140e5f116e6f3b4f6ec0dbdc752 14321a4b4aa3727a538dc645fe2dd9301ac9b5ef,10001,029a86356f187197c7066ed10d555575f3eaf4c1,2cc2f8aa39d337ac0df9768769cc18b9eadd5c13,False,False,False,False
70265,3aede5e7158074effbfd136c22415e755b424060 3939d99378f60043d592a8d929db316db6b06052,ffecb04726504a85158bc653950fc76e4fbf4434 12326fbc0c1080d2aff5ee28186561a626534458,70350,b516bae3357c704c51731cdf228157596906f280 e298d7a3e0fad2d3cf132d2e27f7722485778904 a6ddfcf2e168c16edef20aadc56c8b03e0041b35 da31384c952f2ed3863954f0f6ae798150151753,63fb3fb9136eae2e7d44ef431e178be9eebd9421 c25438865a4ec879558d71d49b95b8de50351a60 c556859beb16a1647edab0121279b67195014e74 f918fb1e16ad804830e83795f5244d680c2708ef,False,True,False,False
60029,1851d514a786331f5a09168c6d60996588474f7d 7c0ea36fc6927d28d319fc79d24f94b0128b806f ea68ed41c3eecfa6d063c63aafc9b0382c639f18,1186bb4c2c1360fd91c73c14470782f95569e8f2 c44a3bd7428e9e90e0f98261f8fccecc1e14f2ab cbddf776cf768bf64ac032f1f0f235eee8071882,60101,76d188ea665472f7a98b57cbe12e14bd07a72473 5d90f9f85a969f4cdcdd73d7d8d7f1e0b044b7ac 28e310926bd15de16b354c77d8011ee6ed133a97 60f0c8ced7b8dc8ff56b53cde4fc3c25a702be60,20e2b5bc58205b4535059eb1e03dce524f5cf9f8 0bf817ff1e85c841b5e9d971f47b61bd4da63b9f 023067e733a2360476ae5da68dd754cd74210e9c 5ae368b9eba8c26789d9dfe64b15aa27dcb0a6ae,True,False,False,False
60333,0454743c7a5137bc6d967ffd5d08aa30fca3725f 775710c899932b64d10e6cba3409f9efdfd7f5e5 51735933c2e2f7abfeda36cc28f01c7a32b85346,54ee817124241a025a909a2f330cad42ac3e8589 50f07ccee16b6f513ec91533c0e74b8c15e5dfc5 7b323a6c827606c3ac7a5d32f6b6869f713d6a59,60360,,,False,False,False,True
10203,b048b09ece04cc20cbb167bd5cd120489366fa81,8301c475602e3127495b3dc9edbd7a64d3835de1,10103,8ed6b52c57bd39ca783014c73979f67133eb3442 3b31566b1f3270b0d6209a359daa21d3dd48460b,842eeb7d415579deff11d47997d15e2b22c52fde fdf6e0050b6312c61579ba4ac39785465959f841,False,False,False,False
70442,7f98b95626947caf6be502afb8dc2f69d0151b46,e2103dbf2dab5ce5ce01046e0de99e4e8b0068ac,70317,93092779b4b728df5cf4d9a41939b90c27477836 76238fdb3a82639915159da713245f02512a7fe8 14d1e82ee8cce89054f55e902130fba0602f5e54,bbf6e4fcc0364201b8aa3678789bc46c8f169ad2 46a5d54e782213ec3ce295a750e7783a728a4f7f 123237b0aecabd81a5feebb05206638b0c160b29,True,False,False,False
50208,,,50008,ae598bf1b4b971e068f70f57d28b16c4f1fce3d0 24a13b509ea96040957f5f7337daa4c52afd54c5,ce279b6c9006c2765f38fbbcf0ab61365759d0c7 a9f8b1ff352e0ca53d2eb301f43df64efe64d255,,,False,False
70219,2b6dec3e35c51f80e128a286530045fc713ddbbc,012a2b9f9ebb9a2a4955d56cafc699d0cb9fb912,70303,acd1f060d317a5d20c84b37e5ea3e440cd27471f,4a75c9b731fc298e17e70bbb324a6e4c7830e42c,False,False,False,False
60022,ccaa72d763d6bba41a750b311e6d901952e4c18e 8d550568b1c9aa0cfc517b0b104c57939d745972,9eaf3a2d48711b11251314fe5a9ac7f76a13079e aebee0dcfe48158637eed19aa49f59a02aacc3e7,60123,8b672807534787ec1a3c29807f620441d1b06345 f3162da51d2188a3e7ff0eda9307f09f00b68940 8873771ba573431ab2b08384b99ec4bb2a0f6d71 719c8c5b46a539b77e9e655e85859be38f26f0d4,3c8a09d9d65af7edfcec49e67d65eea5feb8a94a 135aac06df67603194a4ff58fc2455b91542fd74 c101005c335a141025a73ac8df86597dc14da194 7baa0d565bed98b2f38ba48a649c08338f45339f,True,True,False,False
70203,44dbc54af0ded42ab97f0caf8ad5d961391f0667 7845d2f6c317b25389a7bd92c10953f3d9e64b0f,cbef4ed136fafbedb369222bfa466ba9490043c5 a7f02755120610c45dd0dccb9cb6ff9ecf0d29be,70079,261b6ca6379bdcece9c8722cd60420d71e3b2e6e,dfb75f8e4a1e0d3203964b8455b8cb7a9d43cb23,False,False,False,False
70480,8dbdd441f6edbb3de57b2b0a44ebadbba11fbc3e 249c09d7e4d011639170e1f138e4e363f1f7f446 617cc8d6b618a2d6f0b843d9126b4415adcaff18,93da15a6742a01c0ba1fc500dadf4ecc8e87586a fb44694c12bda5005853bbe3fabbddd9db928a7d 6312febba8a462d583827137cadab5b94d74b0f5,70289 70337,89f8993d5a4611295c43133074a0176cbbccb327 9f01179631b7c320fef41abaadf37587a213cc9c,60f651e70ace5f2aae021faaa04ca20073ab7468 3367decd2d80050438c4452ad0727442620dc63e,True,False,False,False
70190,1a1c5f4dc0768c981fc6dee832cb3bc40345ff59 7da8e4aaa88d290536e4f7f249941b88cd4ab0b6,35936eba28e4d34b298f43908f219cbfaaca9b8e 33bfa18214d5c2ff8eebd5a9ead27be68fa42467,70034,34399c05163bf1fdbdddb82fa007eecd30a72560,c96ed9c7ea2f3f96206bf6a166554d10078e8f82,False,False,False,False
10201,a6716975698744375b1d5f6436aa4d221f11b033 94057b39da6260e040ce1482a65431381027f19a,10c31746289e97c11b407c8b66b41f5bff590aee 4c816f395d53918bfa1c854af238a7ab14e22806,10101,3889c88d6f053c369ab3920b6bc126520eb00c78 faee58d69d3f9cfb8d71f46ef6a9d472d4c6ed2b d8f1743e88bedc79893f260c136856929064db6d b24f9c544679c4f4e7fa05eeffdfdb3fa4e29247,63ab69d0f3d192a810fbc106175c4f77180e94b6 124a32efd5c94a1b72ffebe37c4bcf5e8ca62da5 c5a5db20fb5757a9243b7da9b7c2806718375e77 a88856515af9fe4f70b1da3ea5bcdff366cc7b42,False,False,False,False
50234,,,50014,c0aaf9fee51c70f721449c3b932675230e8daab4,684302d600144815d89baabffe86857c85817a30,,,False,False
60077,fc847db25c401e78951c89daf7ec2b2ecce7b960 f9476021174e9750281866effeb0d0800186ad2a 1e54c578745f581beceb33fd762143d0cef4a8c3,d309fdc01a9b734475cec1e7b129894bfad5a41a 9efa2e1d10a0f833b7619f3a1e831df863c804ae 76f10ee903acc84e0453eedd020e26389bb2a024,60104,6d90c00d587915265deafbcef3d5f491228db035 5fdc4cae5bd040f881b9c90b97c2d32f7d373f5b 3dc256651ecadf9c0994a562809829a5d84f9df0,57bc5e4e990cd2711437e00490a5331d76985533 64fe52336f0e6b84774784c242fcaa57eca388e1 0378d33a90ba202ea3d55f0ac456ac0b6e279557,True,False,False,False
70378,7c65be4b0a63b8f2fe9b309e108863288d722ef8 c58b4c680b6165cf5401fe647963bd6f2edac59f d684f2ff4aeb09c52ecd93218c15eb04552ddcd8,ec2af4180c043eb5287a55003e6d5b487fdd15e9 9fde3eeadd063d672e84203aef0b9dcdf3981aba 610e66e1792ead6218eae16d52e12fe6fcc7e529,70285,f48aa33423c55958f5b9def0310a1b27e6c4c6a8 b1508cf43aca41da056a15b3f2b6b942c75fbe62 537b234f5fdda97a4ec1fb8e0fada7a641c4c538,86aa350a6ef7d91d0c59711227d9cbdbed958482 64d6061de569732fc39a30744f5184c413874482 a38268e032f489e0d5545f9c8b49ef1abaa6773a,False,False,False,False
70264,074318b4eeccc3b2ff97ada74d98b9ef6a11aaae,bc906bc36fba9eb81e35737717afa6344a053d5c,70328,0474db2997e5f98c2ee341668a5098d3f730fb6e c41acd3f9fe326486e0d759f6b0b2094230a26d7,0f2396ef47a3f198dd173131e4104f95dc6318e2 112387e8ee6772bc74956ecb63d1768eb4eededb,False,False,False,False
50241,,,50014,c0aaf9fee51c70f721449c3b932675230e8daab4 e12b3116baec3b244f66c1d295c718df1ecf018d e0f0c791cbd328557b9817885a182680c0c79132,684302d600144815d89baabffe86857c85817a30 afa1ebddc31a1ab6144f488f6a8ce3dbc9e61722 c1d41e8f84ce3f73c763277a6357d6d64aaaa8d0,,,False,False
10012,64c9c8fb30ea4441c4f2e95ae1dd7de13a71c130 19108db85e3c64ad5e87c58d22325a70e44c7ffb 76b32cc4a08f22ad9c4db92de5cab48a4da99434,055a3c0e3b489a068109ef65a38399df99874131 743466506bb00ae0ff883323063c473fd51112f4 2887f0d94f0e50ee5ff6cddec424dd5e226ad9f3,10011,011313e7f70b0b5c9bcf2646b894a7f200100feb 1e7947517974026f713c5e00c3eb4cd1b85b6a04 a633bc73c6a89f25eebb75d4c2bb8cd815d5a890 4d610c4b6317e2b333a7cf46787b1556ee0f8c2a,aed19c349f27cf0f092e10e2cdd892ac63e58903 ae55413a01811c3b74eb72f2f01e2e58b1cb6daa 49da998ee205d085286310f674cef21146da9922 83c0888329ddf4d41f8e077d2b0e0db235a97299,False,False,False,False
70351,62aedc02f57be545370333c4dd28fff058631c52,9f1cbd96ca5abbf190d29761cfbd960f84df48b5,70026,7ef91a60f3ec995bb80a9e26be7284ab4617559e d4ea1adb5989c8b6cb93eb45d3e878291dae6787 77568cedc1f6fe3ab24d8d3e8a80d1d7b7f02eee,ece3610839eb61e06f809c2566c5ed4cb43327e7 d0e190f3efe1b8819057de3637197f04ceb27c18 d7009f4c644008b76aa287334e5d26cea3b299cb,False,False,False,False
70177,4972911b9b49d549ec8aa2d034339f99913eb796,7f052a3e7d7ed65421861cffcc2418a817313ac1,70388,4bb8f99db3da37077ca89382bf55c943f55e2935 cbb48bd7b541b5c8612232e0478896c860a6586f 391d5ef685b107cd709d9f4c758cdbf10df40e65,b2b62ddf900742f104a01990d8fede4cf61244b6 bfb691be65f016faeb490ebf3c7ed975403d5149 48c8390e5d66784286c3fbe60c9d86e06139170f,False,False,False,False
70415,1c1aadeece3940283bede0446f4b2ad73248a897 6afdf01abbdda5581bba581be290629bf0f0162f,1b74c862c3e635cd9d216a306d5cbc810bb3b418 cb2379ffa919c6604bb209759e108e16d30481ae,70026,7ef91a60f3ec995bb80a9e26be7284ab4617559e d4ea1adb5989c8b6cb93eb45d3e878291dae6787 77568cedc1f6fe3ab24d8d3e8a80d1d7b7f02eee,ece3610839eb61e06f809c2566c5ed4cb43327e7 d0e190f3efe1b8819057de3637197f04ceb27c18 d7009f4c644008b76aa287334e5d26cea3b299cb,False,False,False,False
50214,,,50013,1452b45eed741e357f5868fc29c0bc8d93737008,f910524dec581f873238df68616b3bd50f04acfb,,,False,False
