id	pos	best	average	competition_id	round_type_id	event_id	person_name	person_id	format_id	regional_single_record	regional_average_record	person_country_id
7617342	2	25	2733	FMCPhilippines2025	1	333fm	Yuji Yoshida	2015YOSH01	m	NULL	NULL	Philippines
7617349	1	24	2433	FMCPhilippines2025	f	333fm	Yuji Yoshida	2015YOSH01	m	NULL	NR	Philippines
7617352	2	24	2533	FMCPhilippines2025	f	333fm	Takumi Tamura (田村匠)	2019TAMU01	m	NULL	NULL	Japan
7620649	1	23	0	SicilyFall2025	f	333fm	Chiara Marcucci	2021MARC03	1	NULL	NULL	Italy
7623077	2	21	2400	PleaseBeQuietTaiwan2025	1	333fm	Cian-Jyun Yang (楊謙君)	2019YANG94	m	NR	NULL	Taiwan
7623083	3	22	2433	PleaseBeQuietTaiwan2025	1	333fm	Hajime Miyazaki (宮崎朔)	2022MIYA01	m	NULL	NULL	Japan
7623084	4	22	2533	PleaseBeQuietTaiwan2025	1	333fm	Takumi Tamura (田村匠)	2019TAMU01	m	NULL	NULL	Japan
7623086	9	25	3033	PleaseBeQuietTaiwan2025	1	333fm	Shih-Hao Wang (王士豪)	2015WANG46	m	NULL	NULL	Taiwan
7623095	6	25	2667	PleaseBeQuietTaiwan2025	1	333fm	Yuki Yamamoto (山本祐輝)	2010YAMA04	m	NULL	NULL	Japan
7623098	8	25	3000	PleaseBeQuietTaiwan2025	1	333fm	Yuto Morishita (森下優斗)	2023SHIK03	m	NULL	NULL	Japan
7623112	5	21	2600	PleaseBeQuietTaiwan2025	1	333fm	Haruka Kitamura (北村晴香)	2017KITA03	m	NULL	NULL	Japan
7623113	9	25	3033	PleaseBeQuietTaiwan2025	1	333fm	Yen-Lei Jen (任晏磊)	2023JENY01	m	NULL	NULL	Taiwan
7623114	7	25	2900	PleaseBeQuietTaiwan2025	1	333fm	Ruei-Ying Huang (黃睿穎)	2017HUAN63	m	NULL	NULL	Taiwan
7623115	1	20	2133	PleaseBeQuietTaiwan2025	1	333fm	Yiwei Liu (刘伊玮)	2012LIUY03	m	NULL	NULL	China
7623129	4	24	2433	PleaseBeQuietTaiwan2025	f	333fm	Yuto Morishita (森下優斗)	2023SHIK03	m	NULL	NULL	Japan
7623130	2	20	2367	PleaseBeQuietTaiwan2025	f	333fm	Yuki Yamamoto (山本祐輝)	2010YAMA04	m	NULL	NULL	Japan
7623134	31	21	-1	PleaseBeQuietTaiwan2025	f	333fm	Hajime Miyazaki (宮崎朔)	2022MIYA01	m	NULL	NULL	Japan
7623135	3	24	2400	PleaseBeQuietTaiwan2025	f	333fm	Cian-Jyun Yang (楊謙君)	2019YANG94	m	NULL	NULL	Taiwan
7623144	1	21	2267	PleaseBeQuietTaiwan2025	f	333fm	Yiwei Liu (刘伊玮)	2012LIUY03	m	NULL	NULL	China
7623148	7	24	2600	PleaseBeQuietTaiwan2025	f	333fm	Takumi Tamura (田村匠)	2019TAMU01	m	NULL	NULL	Japan
7623151	5	23	2567	PleaseBeQuietTaiwan2025	f	333fm	Yen-Lei Jen (任晏磊)	2023JENY01	m	NULL	NULL	Taiwan
7623154	6	21	2600	PleaseBeQuietTaiwan2025	f	333fm	Haruka Kitamura (北村晴香)	2017KITA03	m	NULL	NULL	Japan
7626582	1	21	2200	FMCMenival2025	1	333fm	Adrien Neveu	2018NEVE02	m	NULL	NULL	France
7626583	1	21	2200	FMCMenival2025	1	333fm	Louis-Marie Ratto	2019RATT02	m	NULL	NULL	France
7626584	3	22	2567	FMCMenival2025	1	333fm	Nicolas Gertner Kilian	2013GERT01	m	NULL	NULL	France
7626592	11	24	-1	FMCMenival2025	1	333fm	Laurent Reynaud	2015REYN07	m	NULL	NULL	France
7626594	1	21	2133	FMCMenival2025	f	333fm	Louis-Marie Ratto	2019RATT02	m	NULL	NULL	France
7626595	2	24	2467	FMCMenival2025	f	333fm	Adrien Neveu	2018NEVE02	m	NULL	NULL	France
7626600	7	25	-1	FMCMenival2025	f	333fm	Étienne Aubry	2018AUBR01	m	NULL	NULL	France
7626611	1	20	2200	FMCEastMelbourne2025	1	333fm	Max Parris	2022PARR10	m	NULL	NULL	Australia
7626617	3	24	2533	FMCEastMelbourne2025	1	333fm	Trần Đăng Quang	2014QUAN03	m	NULL	NULL	Vietnam
7626618	2	22	2367	FMCEastMelbourne2025	1	333fm	Firstian Fushada (符逢城)	2015FUSH01	m	NULL	NULL	Indonesia
7626625	4	25	2733	FMCEastMelbourne2025	2	333fm	Patrick Kleverlaan	2019KLEV01	m	NULL	NULL	Australia
7626627	2	23	2467	FMCEastMelbourne2025	2	333fm	Trần Đăng Quang	2014QUAN03	m	NR	NULL	Vietnam
7626628	3	22	2533	FMCEastMelbourne2025	2	333fm	Max Parris	2022PARR10	m	NULL	NULL	Australia
7626631	1	22	2233	FMCEastMelbourne2025	2	333fm	Firstian Fushada (符逢城)	2015FUSH01	m	NULL	NULL	Indonesia
7626633	7	25	3367	FMCEastMelbourne2025	2	333fm	Zayd Chaudhry	2019CHAU12	m	NULL	NULL	Australia
7626636	1	21	2333	FMCEastMelbourne2025	f	333fm	Firstian Fushada (符逢城)	2015FUSH01	m	NULL	NULL	Indonesia
7626638	8	23	-1	FMCEastMelbourne2025	f	333fm	Max Parris	2022PARR10	m	NULL	NULL	Australia
7626642	2	24	2467	FMCEastMelbourne2025	f	333fm	Trần Đăng Quang	2014QUAN03	m	NULL	NULL	Vietnam
7626643	1	23	2467	ThailandFMCChampionship2025	f	333fm	Natthaphat Mahtani (ณัฐภัทร จี มาทานี)	2011MAHT02	m	NULL	NULL	Thailand
7626649	7	25	-1	ThailandFMCChampionship2025	f	333fm	Phuwish Sripattrapan (ภูวิศ ศรีภัทราพันธุ์)	2023SRIP04	m	NULL	NULL	Thailand
7652630	1	25	3033	ZomblindersLima2025	f	333fm	Paolo Gallegos	2018DIAZ09	m	NULL	NULL	Peru
7652658	1	22	2867	PleaseBeSolvedUBC2025	f	333fm	Ethan Rusnak	2015RUSN01	m	NULL	NULL	Canada
7656623	2	21	2333	Fureso3x3Frenzy2025	f	333fm	Daniel Vædele Egdal	2013EGDA01	m	NULL	NULL	Denmark
7656636	1	21	2267	Fureso3x3Frenzy2025	f	333fm	Adam Marcellus Kelly	2016KELL10	m	NULL	NULL	Denmark
7656640	3	22	2400	Fureso3x3Frenzy2025	f	333fm	Jan Bentlage	2010BENT01	m	NULL	NULL	Germany
7659945	2	22	2267	CubingUSAAllStars2025	f	333fm	Krish Shah-Nathwani	2015SHAH09	m	NULL	NULL	USA
7659946	9	22	2433	CubingUSAAllStars2025	f	333fm	Walker Welch	2011WELC01	m	NULL	NULL	USA
7659947	11	24	-1	CubingUSAAllStars2025	f	333fm	Noah Swor	2017SWOR01	m	NULL	NULL	USA
7659948	1	21	2267	CubingUSAAllStars2025	f	333fm	Evan Brown	2013BROW04	m	NULL	NULL	USA
7659949	10	22	2467	CubingUSAAllStars2025	f	333fm	Alexei Sinyavin	2016SINY01	m	NULL	NULL	USA
7659951	6	22	2333	CubingUSAAllStars2025	f	333fm	Elliot Wiecek	2016WIEC02	m	NULL	NULL	USA
7659952	2	22	2267	CubingUSAAllStars2025	f	333fm	Brian Johnson	2013JOHN10	m	NULL	NULL	USA
7659953	8	22	2367	CubingUSAAllStars2025	f	333fm	Aedan Bryant	2017BRYA06	m	NULL	NULL	USA
7659954	6	22	2333	CubingUSAAllStars2025	f	333fm	Chris Chi	2014CHIC01	m	NULL	NULL	USA
7659955	5	22	2300	CubingUSAAllStars2025	f	333fm	Carter Kucala	2015KUCA01	m	NULL	NULL	USA
7659956	2	22	2267	CubingUSAAllStars2025	f	333fm	Stanley Chapel	2016CHAP04	m	NULL	NULL	USA
7660464	2	21	2467	GaridechOpen2025	f	333fm	Alaric Pouchain	2019POUC01	m	NULL	NULL	France
7660470	1	21	2233	GaridechOpen2025	f	333fm	Quentin Rivault	2017RIVA09	m	NULL	NULL	France
7660479	3	24	2567	GaridechOpen2025	f	333fm	Nicolas Gertner Kilian	2013GERT01	m	NULL	NULL	France
7660481	13	20	-1	GaridechOpen2025	f	333fm	Adrien Neveu	2018NEVE02	m	NULL	NULL	France
7661685	7	25	3033	HungarianOpen2025	f	333fm	Amitai Ziv	2022ZIVA01	m	NULL	NULL	Israel
7661686	5	25	2700	HungarianOpen2025	f	333fm	Matic Omulec	2010OMUL02	m	NULL	NR	Slovenia
7661687	3	24	2633	HungarianOpen2025	f	333fm	Oliver Fritz	2014FRIT02	m	NULL	NULL	Germany
7661692	1	22	2333	HungarianOpen2025	f	333fm	Ben Baron	2016BARO04	m	NULL	NULL	Israel
7661698	4	25	2633	HungarianOpen2025	f	333fm	Szabolcs Szántai	2016SZAN01	m	NULL	NULL	Hungary
7661709	2	23	2500	HungarianOpen2025	f	333fm	Bence Barát	2008BARA01	m	NULL	NULL	Hungary
7669054	1	18	2233	FinnishFMCSeriesX2025	f	333fm	Enrico Tenuti	2017TENU01	m	NULL	NULL	Italy
7669055	2	23	2367	FinnishFMCSeriesX2025	f	333fm	Janne Lehtimäki	2012LEHT01	m	NULL	NULL	Finland
7672978	1	22	2300	ErlangenOpenII2025	f	333fm	Moritz Lotz	2017LOTZ01	m	NULL	NULL	Germany
7672981	4	23	2767	ErlangenOpenII2025	f	333fm	Shawn Lee Zhi Xuan (李致轩)	2017XUAN03	m	NULL	NULL	Malaysia
7672982	3	22	2533	ErlangenOpenII2025	f	333fm	Noah Kraft	2016KRAF01	m	NULL	NULL	Germany
7672990	2	22	2367	ErlangenOpenII2025	f	333fm	Dunhui Xiao (肖敦慧)	2018XIAO03	m	NULL	NULL	Germany
7674593	1	25	2767	ColombianNationalsFMC2025	1	333fm	Hector David Martinez Argaez	2014ARGA01	m	NULL	NULL	Colombia
7674595	12	25	-1	ColombianNationalsFMC2025	1	333fm	Brayan Alexander Sandoval Camacho	2022CAMA04	m	NULL	NULL	Colombia
7674607	1	23	2800	ColombianNationalsFMC2025	f	333fm	Hector David Martinez Argaez	2014ARGA01	m	NULL	NULL	Colombia
7676720	2	25	2767	CalviaOpen2025	f	333fm	Jordi Lleixà López	2023LOPE09	m	NULL	NULL	Spain
7676724	1	21	2400	CalviaOpen2025	f	333fm	Ben Baron	2016BARO04	m	NULL	NULL	Israel
7684027	1	24	0	VinaCubingFestVSC2025	f	333fm	Guido Dipietro	2013DIPI01	1	NULL	NULL	Argentina
7687122	1	21	2300	NorwegianFMChampionship2025	f	333fm	Mauro Moisés Ortega López	2016LOPE44	m	NULL	NULL	Spain
7687127	13	21	-1	NorwegianFMChampionship2025	f	333fm	Martin Gudahl Tufte	2022TUFT01	m	NR	NULL	Norway
7687128	3	22	2433	NorwegianFMChampionship2025	f	333fm	Oskar Feed Jakobsen	2017JAKO02	m	NULL	NULL	Norway
7687131	4	25	2767	NorwegianFMChampionship2025	f	333fm	Stian Nystad Østli	2016OSTL02	m	NULL	NULL	Norway
7687133	2	21	2433	NorwegianFMChampionship2025	f	333fm	Niklas Aasen Eliasson	2021ELIA01	m	NR	NULL	Norway
7687565	1	22	2400	HungarianAllRounder112025	f	333fm	Tino Joksch	2022JOKS01	m	NR	NR	Austria
7687567	2	23	2467	HungarianAllRounder112025	f	333fm	Szabolcs Szántai	2016SZAN01	m	NULL	NULL	Hungary
7692846	3	21	2267	PolishChampionship2025	f	333fm	Radomił Baran	2020BARA02	m	NULL	NULL	Poland
7692854	10	25	3100	PolishChampionship2025	f	333fm	Przemysław Rogalski	2013ROGA02	m	NULL	NULL	Poland
7692860	4	23	2367	PolishChampionship2025	f	333fm	Radosław Opoka	2013OPOK01	m	NULL	NULL	Poland
7692862	4	23	2367	PolishChampionship2025	f	333fm	Krzysztof Pietrusiak	2019PIET01	m	NULL	NULL	Poland
7692865	1	21	2200	PolishChampionship2025	f	333fm	Wojciech Rogoziński	2019ROGO04	m	NULL	NULL	Poland
7692869	2	21	2233	PolishChampionship2025	f	333fm	Marcin Chmielewski	2023CHMI01	m	NULL	NULL	Poland
7692870	7	21	2733	PolishChampionship2025	f	333fm	Michał Nikiel	2011NIKI01	m	NULL	NULL	Poland
7692872	6	21	2433	PolishChampionship2025	f	333fm	Dawid Wójcik	2016WOJC04	m	NULL	NULL	Poland
7696822	1	24	2600	RudnyOpen2025	f	333fm	Nikita Popkov	2017POPK01	m	NULL	NULL	Russia
7699010	1	24	2633	CampeonatodoCerrado2025	f	333fm	Marlon de V. Marques	2014MARQ02	m	NULL	NULL	Brazil
7699557	1	19	2133	TexasFMCChampionship2025	f	333fm	Ryan Pilat	2016PILA03	m	NULL	NULL	USA
7714456	1	25	0	OrediggerFallCO2025	f	333fm	Reid James Sungy	2021SUNG02	1	NULL	NULL	USA
7715395	2	25	3033	PBQUtahChampionship2025	f	333fm	Canyon Pettitt	2019PETT01	m	NULL	NULL	USA
7717148	5	25	-1	FinnishFMCSeriesXI2025	f	333fm	Enrico Tenuti	2017TENU01	m	NULL	NULL	Italy
7717151	1	23	2400	FinnishFMCSeriesXI2025	f	333fm	Janne Lehtimäki	2012LEHT01	m	NULL	NULL	Finland
7718070	2	25	2733	PleaseBeQuietBergen2025	f	333fm	Niklas Aasen Eliasson	2021ELIA01	m	NULL	NULL	Norway
7718071	1	20	2167	PleaseBeQuietBergen2025	f	333fm	Mauro Moisés Ortega López	2016LOPE44	m	NULL	NULL	Spain
7718075	7	25	-1	PleaseBeQuietBergen2025	f	333fm	Jakob Jernsletten	2018JERN01	m	NULL	NULL	Norway
7720605	2	23	2600	MinnesotaQuietChampionship2025	f	333fm	Walker Welch	2011WELC01	m	NULL	NULL	USA
7720607	1	20	2167	MinnesotaQuietChampionship2025	f	333fm	Evan Brown	2013BROW04	m	NULL	NULL	USA
7721425	1	22	2500	OhioQuietChampionship2025	f	333fm	Stanley Chapel	2016CHAP04	m	NULL	NULL	USA
7721430	4	23	2767	OhioQuietChampionship2025	f	333fm	Shawn Boucke	2016BOUC01	m	NULL	NULL	USA
7721432	13	25	-1	OhioQuietChampionship2025	f	333fm	Braden Richards	2017RICH02	m	NULL	NULL	USA
7721442	2	24	2567	OhioQuietChampionship2025	f	333fm	Harsha Paladugu	2017PALA08	m	NULL	NULL	USA
7722244	1	20	2267	DrehtsEichinErgolding2025	f	333fm	Moritz Lotz	2017LOTZ01	m	NULL	NULL	Germany
7722245	2	23	2400	DrehtsEichinErgolding2025	f	333fm	Dunhui Xiao (肖敦慧)	2018XIAO03	m	NULL	NULL	Germany
7722252	3	25	2600	DrehtsEichinErgolding2025	f	333fm	Noah Kraft	2016KRAF01	m	NULL	NULL	Germany
7722881	2	23	2633	RubiksFMCItaly2025	f	333fm	Tommaso Raposio	2014RAPO01	m	NULL	NULL	Italy
7722883	3	24	2800	RubiksFMCItaly2025	f	333fm	Vincenzo Maria Gammino	2016GAMM01	m	NULL	NULL	Italy
7722886	1	24	2567	RubiksFMCItaly2025	f	333fm	Lorenzo Mauro	2014MAUR06	m	NULL	NULL	Italy
7722900	2	21	2233	QuadCitiesSunday2025	f	333fm	Carter Kucala	2015KUCA01	m	NULL	NULL	USA
7722903	1	19	2067	QuadCitiesSunday2025	f	333fm	Evan Brown	2013BROW04	m	NULL	NULL	USA
7722909	2	21	2233	QuadCitiesSunday2025	f	333fm	Brian Johnson	2013JOHN10	m	NULL	NULL	USA
7722910	4	21	2267	QuadCitiesSunday2025	f	333fm	Alexander Wheeler	2014WHEE01	m	NULL	NULL	USA
7723906	10	24	-1	ParkSlopePBQ2025	1	333fm	Ishaan Lal	2014LALI01	m	NULL	NULL	USA
7723907	11	25	-1	ParkSlopePBQ2025	1	333fm	Sky Hong	2025HONG18	m	NULL	NULL	USA
7723910	3	23	2467	ParkSlopePBQ2025	1	333fm	Jack Lee	2012LEEJ05	m	NULL	NULL	Canada
7723911	2	22	2367	ParkSlopePBQ2025	1	333fm	Alexei Sinyavin	2016SINY01	m	NULL	NULL	USA
7723915	1	21	2233	ParkSlopePBQ2025	1	333fm	Chris Chi	2014CHIC01	m	NULL	NULL	USA
7723923	3	23	2567	ParkSlopePBQ2025	f	333fm	Jack Lee	2012LEEJ05	m	NULL	NULL	Canada
7723926	9	24	-1	ParkSlopePBQ2025	f	333fm	Austin Reed	2011REED01	m	NULL	NULL	USA
7723927	4	20	2733	ParkSlopePBQ2025	f	333fm	Ishaan Lal	2014LALI01	m	NULL	NULL	USA
7723928	2	19	2300	ParkSlopePBQ2025	f	333fm	Alexei Sinyavin	2016SINY01	m	NULL	NULL	USA
7723929	1	19	2167	ParkSlopePBQ2025	f	333fm	Chris Chi	2014CHIC01	m	NULL	NULL	USA
7724056	12	24	-1	RizalRaiseaSilence2025	f	333fm	Yuki Yamamoto (山本祐輝)	2010YAMA04	m	NULL	NULL	Japan
7724067	3	22	2633	RizalRaiseaSilence2025	f	333fm	Hsiang-Cheng Kan (闞祥誠)	2016KANH02	m	NULL	NULL	Taiwan
7724068	1	21	2333	RizalRaiseaSilence2025	f	333fm	Takumi Tamura (田村匠)	2019TAMU01	m	NULL	NULL	Japan
7724069	2	22	2367	RizalRaiseaSilence2025	f	333fm	Yuji Yoshida	2015YOSH01	m	NULL	NR	Philippines
7727781	1	24	0	BeijingOnly3x32025	f	333fm	Qijun Miao (缪其隽)	2014MIAO02	1	NULL	NULL	China
7737673	1	21	2267	KyivBlindSideAutumn2025	1	333fm	Yurii Riabov (Юрій Рябов)	2018RIAB01	m	NULL	NULL	Ukraine
7737676	5	20	-1	KyivBlindSideAutumn2025	f	333fm	Modest Podzolkin	2017PODZ01	m	NULL	NULL	Ukraine
7737681	1	21	2167	KyivBlindSideAutumn2025	f	333fm	Yurii Riabov (Юрій Рябов)	2018RIAB01	m	NULL	NULL	Ukraine
7739049	1	18	2100	MalaysiaFMCChampionship2025	f	333fm	Wong Chong Wen (黄崇文)	2014WENW01	m	NR	NULL	Singapore
7739050	2	18	2400	MalaysiaFMCChampionship2025	f	333fm	Takumi Tamura (田村匠)	2019TAMU01	m	NR	NULL	Japan
7739051	3	24	2433	MalaysiaFMCChampionship2025	f	333fm	Vincent Hartanto Utomo	2010UTOM01	m	NULL	NULL	Indonesia
7739052	4	24	2567	MalaysiaFMCChampionship2025	f	333fm	Teh Keng Foo (郑庆富)	2011FOOT01	m	NULL	NULL	Malaysia
7739053	5	25	2633	MalaysiaFMCChampionship2025	f	333fm	Ang Chin Zhen (洪靖程)	2016ZHEN09	m	NULL	NULL	Malaysia
7739059	11	18	-1	MalaysiaFMCChampionship2025	f	333fm	Dylan Seah Tze Siang (谢智翔)	2015SIAN01	m	NR	NULL	Singapore
7739060	12	25	-1	MalaysiaFMCChampionship2025	f	333fm	Glen Goh Wee Zhuan (吴洧全)	2015ZHUA01	m	NULL	NULL	Singapore
7741490	2	24	2700	QuietSeattleNovember2025	f	333fm	Calvin Nielson	2014NIEL03	m	NULL	NULL	USA
7741496	1	22	2400	QuietSeattleNovember2025	f	333fm	Jackson Warley	2008WARL01	m	NULL	NULL	USA
7745412	2	25	0	MelbourneCubeDays2025	f	333fm	David Epstein	2016EPST02	1	NULL	NULL	Australia
7745444	1	23	0	MelbourneCubeDays2025	f	333fm	Firstian Fushada (符逢城)	2015FUSH01	1	NULL	NULL	Indonesia
7748181	1	22	2533	MarinoMadness2025	f	333fm	Gerard McGinley	2019MCGI01	m	NULL	NULL	Australia
7751954	1	22	2400	FMCNewZealand2025	f	333fm	Tom Nelson	2013NELS01	m	NULL	NULL	New Zealand
7751955	2	23	2767	FMCNewZealand2025	f	333fm	Aneurin Hunt	2010HUNT02	m	NULL	NULL	New Zealand
7751959	6	24	3233	FMCNewZealand2025	f	333fm	Franklin Y. Yuan	2022YUAN07	m	NULL	NULL	New Zealand
7751971	18	24	-1	FMCNewZealand2025	f	333fm	Jack McDougall	2020MCDO01	m	NULL	NULL	New Zealand
7752527	1	20	2100	OtsuFMCWinter2025	1	333fm	Yiwei Liu (刘伊玮)	2012LIUY03	m	NULL	NULL	China
7752528	2	22	2233	OtsuFMCWinter2025	1	333fm	Takumi Tamura (田村匠)	2019TAMU01	m	NULL	NULL	Japan
7752529	3	21	2300	OtsuFMCWinter2025	1	333fm	Hajime Miyazaki (宮崎朔)	2022MIYA01	m	NULL	NULL	Japan
7752530	4	22	2300	OtsuFMCWinter2025	1	333fm	Shota Wakabayashi (若林翔太)	2023KADO01	m	NULL	NULL	Japan
7752531	5	22	2333	OtsuFMCWinter2025	1	333fm	Shuto Ueno (上野柊斗)	2008UENO01	m	NULL	NULL	Japan
7752532	6	23	2367	OtsuFMCWinter2025	1	333fm	Tomoyuki Hiraide (平出智之)	2012HIRA01	m	NULL	NULL	Japan
7752533	7	22	2400	OtsuFMCWinter2025	1	333fm	Kazuya Ishii (石井一也)	2019ISHI07	m	NULL	NULL	Japan
7752534	8	23	2433	OtsuFMCWinter2025	1	333fm	Yuki Yamamoto (山本祐輝)	2010YAMA04	m	NULL	NULL	Japan
7752535	9	24	2800	OtsuFMCWinter2025	1	333fm	Yuto Morishita (森下優斗)	2023SHIK03	m	NULL	NULL	Japan
7752538	12	23	3133	OtsuFMCWinter2025	1	333fm	Akatsuki Kitamura (北村曉)	2017KITA01	m	NULL	NULL	Japan
7752540	14	24	3367	OtsuFMCWinter2025	1	333fm	Tomohiro Kobayashi (小林知広)	2013KOBA01	m	NULL	NULL	Japan
7752542	16	22	3633	OtsuFMCWinter2025	1	333fm	Tomoki Moriyama (森山智樹)	2017MORI11	m	NULL	NULL	Japan
7752546	20	25	-1	OtsuFMCWinter2025	1	333fm	Syunei Miyauchi (宮内俊英)	2017MIYA07	m	NULL	NULL	Japan
7752552	1	23	2300	OtsuFMCWinter2025	f	333fm	Hajime Miyazaki (宮崎朔)	2022MIYA01	m	NULL	NULL	Japan
7752553	2	23	2333	OtsuFMCWinter2025	f	333fm	Shota Wakabayashi (若林翔太)	2023KADO01	m	NULL	NULL	Japan
7752554	3	22	2367	OtsuFMCWinter2025	f	333fm	Yuto Morishita (森下優斗)	2023SHIK03	m	NULL	NULL	Japan
7752555	4	22	2400	OtsuFMCWinter2025	f	333fm	Tomohiro Kobayashi (小林知広)	2013KOBA01	m	NULL	NULL	Japan
7752556	5	23	2433	OtsuFMCWinter2025	f	333fm	Tomoyuki Hiraide (平出智之)	2012HIRA01	m	NULL	NULL	Japan
7752557	6	25	2500	OtsuFMCWinter2025	f	333fm	Shuto Ueno (上野柊斗)	2008UENO01	m	NULL	NULL	Japan
7752558	7	24	2533	OtsuFMCWinter2025	f	333fm	Kazuya Ishii (石井一也)	2019ISHI07	m	NULL	NULL	Japan
7752559	8	25	2600	OtsuFMCWinter2025	f	333fm	Yuki Yamamoto (山本祐輝)	2010YAMA04	m	NULL	NULL	Japan
7752561	10	25	2967	OtsuFMCWinter2025	f	333fm	Tomoki Moriyama (森山智樹)	2017MORI11	m	NULL	NULL	Japan
7752566	15	21	-1	OtsuFMCWinter2025	f	333fm	Yiwei Liu (刘伊玮)	2012LIUY03	m	NULL	NULL	China
7752567	16	25	-1	OtsuFMCWinter2025	f	333fm	Takumi Tamura (田村匠)	2019TAMU01	m	NULL	NULL	Japan
7753086	1	20	2233	FinnishFMCSeriesXII2025	f	333fm	Enrico Tenuti	2017TENU01	m	NULL	NULL	Italy
7753087	2	24	2867	FinnishFMCSeriesXII2025	f	333fm	Urho Kinnunen	2018KINN05	m	NULL	NULL	Finland
7753305	1	22	2333	VltavaFMC2025	1	333fm	Jan Riedl	2019RIED01	m	NULL	NULL	Czech Republic
7753306	2	24	2533	VltavaFMC2025	1	333fm	Jan Bentlage	2010BENT01	m	NULL	NULL	Germany
7753307	3	25	2667	VltavaFMC2025	1	333fm	David Slabý	2022SLAB01	m	NULL	NULL	Czech Republic
7753314	1	22	2367	VltavaFMC2025	f	333fm	Jan Riedl	2019RIED01	m	NULL	NULL	Czech Republic
7753315	2	22	2400	VltavaFMC2025	f	333fm	Jan Bentlage	2010BENT01	m	NULL	NULL	Germany
7757053	3	23	2867	FMCpaGKV2025	f	333fm	Hennie Færden	2019FARD01	m	NULL	NULL	Norway
7757055	1	25	2667	FMCpaGKV2025	f	333fm	Niklas Aasen Eliasson	2021ELIA01	m	NULL	NULL	Norway
7758853	1	25	0	OrebroVinterkubingSideEvents2025	f	333fm	Helmer Ewert	2015EWER01	1	NULL	NULL	Sweden
7759302	2	24	2633	CapivaraCuritiba2025	f	333fm	Anuar Miguel Abib Onofre	2015ONOF01	m	NULL	NULL	Brazil
7759303	1	24	2533	CapivaraCuritiba2025	f	333fm	Marlon de V. Marques	2014MARQ02	m	NULL	NULL	Brazil
7762647	1	24	0	SwisscubingCupFinal2025	f	333fm	Timo Günthardt	2019GUNT04	1	NULL	NULL	Switzerland
7762648	1	24	0	SwisscubingCupFinal2025	f	333fm	Noah Kraft	2016KRAF01	1	NULL	NULL	Germany
7782107	2	21	2267	DDDSingapore2025	f	333fm	Firstian Fushada (符逢城)	2015FUSH01	m	NULL	NULL	Indonesia
7782108	3	22	2400	DDDSingapore2025	f	333fm	Vincent Hartanto Utomo	2010UTOM01	m	NULL	NULL	Indonesia
7782109	9	22	-1	DDDSingapore2025	f	333fm	Luis Tan Hong Yi (陈宏溢)	2023YILU01	m	NULL	NULL	Singapore
7782111	1	20	2167	DDDSingapore2025	f	333fm	Wong Chong Wen (黄崇文)	2014WENW01	m	NULL	NULL	Singapore
7782112	8	21	-1	DDDSingapore2025	f	333fm	Dylan Seah Tze Siang (谢智翔)	2015SIAN01	m	NULL	NULL	Singapore
7782117	10	25	-1	DDDSingapore2025	f	333fm	Ge Shi (石歌)	2024GESH01	m	NULL	NULL	China
7782157	1	21	2367	KoreanFMCChampionship2025	1	333fm	Kyeongmin Choi (최경민)	2017CHOI07	m	NULL	NULL	Korea
7782158	2	23	2400	KoreanFMCChampionship2025	1	333fm	Dohyun Kim (김도현)	2013KIMD01	m	NULL	NULL	Korea
7782159	3	23	2433	KoreanFMCChampionship2025	1	333fm	Jihan Lee (이지한)	2025LEEJ41	m	NULL	NULL	Korea
7782160	4	22	2500	KoreanFMCChampionship2025	1	333fm	Hajime Miyazaki (宮崎朔)	2022MIYA01	m	NULL	NULL	Japan
7782161	5	24	2500	KoreanFMCChampionship2025	1	333fm	Takumi Tamura (田村匠)	2019TAMU01	m	NULL	NULL	Japan
7782162	6	24	2600	KoreanFMCChampionship2025	1	333fm	DongSoo Park (박동수)	2017PARK05	m	NULL	NULL	Korea
7782170	14	22	-1	KoreanFMCChampionship2025	1	333fm	Shuto Ueno (上野柊斗)	2008UENO01	m	NULL	NULL	Japan
7782177	1	20	2100	KoreanFMCChampionship2025	f	333fm	Kyeongmin Choi (최경민)	2017CHOI07	m	NULL	NR	Korea
7782178	2	22	2267	KoreanFMCChampionship2025	f	333fm	Hajime Miyazaki (宮崎朔)	2022MIYA01	m	NULL	NULL	Japan
7782179	3	21	2300	KoreanFMCChampionship2025	f	333fm	Jaehyun Jeong (정재현)	2016JEON02	m	NULL	NULL	Korea
7782180	4	22	2400	KoreanFMCChampionship2025	f	333fm	Takumi Tamura (田村匠)	2019TAMU01	m	NULL	NULL	Japan
7782181	5	23	2467	KoreanFMCChampionship2025	f	333fm	Shuto Ueno (上野柊斗)	2008UENO01	m	NULL	NULL	Japan
7782182	6	24	2533	KoreanFMCChampionship2025	f	333fm	Dohyun Kim (김도현)	2013KIMD01	m	NULL	NULL	Korea
7782183	6	24	2533	KoreanFMCChampionship2025	f	333fm	DongSoo Park (박동수)	2017PARK05	m	NULL	NULL	Korea
7782184	6	24	2533	KoreanFMCChampionship2025	f	333fm	Jihan Lee (이지한)	2025LEEJ41	m	NULL	NULL	Korea
7788633	1	23	2367	FMCLusofono2025	f	333fm	Anuar Miguel Abib Onofre	2015ONOF01	m	NULL	NULL	Brazil
