SURO,IFWO,AGWO
0.0000000000e+00,0.0000000000e+00,1.5788266000e-04
0.0000000000e+00,0.0000000000e+00,1.5783570000e-04
0.0000000000e+00,0.0000000000e+00,1.5778877000e-04
0.0000000000e+00,0.0000000000e+00,1.5774186000e-04
0.0000000000e+00,0.0000000000e+00,1.5769496000e-04
0.0000000000e+00,0.0000000000e+00,1.5764806000e-04
0.0000000000e+00,0.0000000000e+00,7.4929900000e-05
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,7.4461881000e-05
0.0000000000e+00,0.0000000000e+00,1.5708643000e-04
0.0000000000e+00,0.0000000000e+00,1.5703973000e-04
0.0000000000e+00,0.0000000000e+00,1.5699302000e-04
0.0000000000e+00,0.0000000000e+00,1.5694633000e-04
0.0000000000e+00,0.0000000000e+00,1.5689967000e-04
0.0000000000e+00,0.0000000000e+00,1.5685301000e-04
0.0000000000e+00,0.0000000000e+00,1.5680636000e-04
0.0000000000e+00,0.0000000000e+00,1.5668513000e-04
0.0000000000e+00,0.0000000000e+00,1.5663855000e-04
0.0000000000e+00,0.0000000000e+00,1.5659200000e-04
0.0000000000e+00,0.0000000000e+00,1.5654546000e-04
0.0000000000e+00,0.0000000000e+00,1.5649894000e-04
0.0000000000e+00,0.0000000000e+00,1.5645241000e-04
0.0000000000e+00,0.0000000000e+00,9.2750837000e-05
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,9.2286587000e-05
0.0000000000e+00,0.0000000000e+00,1.5589531000e-04
0.0000000000e+00,0.0000000000e+00,1.5584899000e-04
0.0000000000e+00,0.0000000000e+00,1.5580266000e-04
0.0000000000e+00,0.0000000000e+00,1.5575635000e-04
0.0000000000e+00,0.0000000000e+00,1.5571006000e-04
0.0000000000e+00,0.0000000000e+00,1.5566379000e-04
0.0000000000e+00,0.0000000000e+00,1.5561751000e-04
0.0000000000e+00,0.0000000000e+00,1.5549939000e-04
0.0000000000e+00,0.0000000000e+00,1.5545319000e-04
0.0000000000e+00,0.0000000000e+00,1.5540702000e-04
0.0000000000e+00,0.0000000000e+00,1.5536086000e-04
0.0000000000e+00,0.0000000000e+00,1.5531469000e-04
0.0000000000e+00,0.0000000000e+00,1.5526854000e-04
0.0000000000e+00,0.0000000000e+00,1.1144701000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.1098648000e-04
0.0000000000e+00,0.0000000000e+00,1.5471592000e-04
0.0000000000e+00,0.0000000000e+00,1.5466995000e-04
0.0000000000e+00,0.0000000000e+00,1.5462399000e-04
0.0000000000e+00,0.0000000000e+00,1.5457807000e-04
0.0000000000e+00,0.0000000000e+00,1.5453214000e-04
0.0000000000e+00,0.0000000000e+00,1.5448623000e-04
0.0000000000e+00,0.0000000000e+00,1.5444033000e-04
0.0000000000e+00,0.0000000000e+00,1.5432524000e-04
0.0000000000e+00,0.0000000000e+00,1.5427942000e-04
0.0000000000e+00,0.0000000000e+00,1.5423361000e-04
0.0000000000e+00,0.0000000000e+00,1.5418782000e-04
0.0000000000e+00,0.0000000000e+00,1.5414202000e-04
0.0000000000e+00,0.0000000000e+00,1.5409625000e-04
0.0000000000e+00,0.0000000000e+00,1.2299963000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.2254278000e-04
0.0000000000e+00,0.0000000000e+00,1.5354803000e-04
0.0000000000e+00,0.0000000000e+00,1.5350243000e-04
0.0000000000e+00,0.0000000000e+00,1.5345686000e-04
0.0000000000e+00,0.0000000000e+00,1.5341128000e-04
0.0000000000e+00,0.0000000000e+00,1.5336572000e-04
0.0000000000e+00,0.0000000000e+00,1.5332019000e-04
0.0000000000e+00,0.0000000000e+00,1.5327465000e-04
0.0000000000e+00,0.0000000000e+00,1.5316249000e-04
0.0000000000e+00,0.0000000000e+00,1.5311701000e-04
0.0000000000e+00,0.0000000000e+00,1.5307157000e-04
0.0000000000e+00,0.0000000000e+00,1.5302614000e-04
0.0000000000e+00,0.0000000000e+00,1.5298072000e-04
0.0000000000e+00,0.0000000000e+00,1.5293530000e-04
0.0000000000e+00,0.0000000000e+00,1.3519326000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.5389373000e-10,0.0000000000e+00,0.0000000000e+00
2.7699851000e-10,0.0000000000e+00,0.0000000000e+00
3.2790312000e-10,0.0000000000e+00,0.0000000000e+00
1.0740572000e-09,0.0000000000e+00,1.3506785000e-04
5.2599334000e-09,0.0000000000e+00,1.5289786000e-04
6.7454248000e-10,0.0000000000e+00,1.5307365000e-04
0.0000000000e+00,0.0000000000e+00,1.5310170000e-04
0.0000000000e+00,0.0000000000e+00,1.5305619000e-04
0.0000000000e+00,0.0000000000e+00,1.5301067000e-04
0.0000000000e+00,0.0000000000e+00,1.5296516000e-04
0.0000000000e+00,0.0000000000e+00,1.5291969000e-04
1.1444418000e-08,0.0000000000e+00,1.5294700000e-04
2.1554049000e-10,0.0000000000e+00,1.5321633000e-04
0.0000000000e+00,0.0000000000e+00,1.5320758000e-04
2.1881241000e-10,0.0000000000e+00,1.5318066000e-04
0.0000000000e+00,0.0000000000e+00,1.5317192000e-04
0.0000000000e+00,0.0000000000e+00,1.5312633000e-04
0.0000000000e+00,0.0000000000e+00,1.4691793000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3068610000e-10,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6452474000e-10,0.0000000000e+00,1.4652140000e-04
3.6323107000e-09,0.0000000000e+00,1.5274438000e-04
9.8242725000e-10,0.0000000000e+00,1.5289082000e-04
2.2820661000e-09,0.0000000000e+00,1.5300210000e-04
2.6715247000e-10,0.0000000000e+00,1.5311294000e-04
0.0000000000e+00,0.0000000000e+00,1.5311205000e-04
0.0000000000e+00,0.0000000000e+00,1.5306642000e-04
0.0000000000e+00,0.0000000000e+00,1.5302080000e-04
0.0000000000e+00,0.0000000000e+00,1.5289446000e-04
0.0000000000e+00,0.0000000000e+00,1.5285324000e-04
0.0000000000e+00,0.0000000000e+00,1.5280773000e-04
0.0000000000e+00,0.0000000000e+00,1.5276221000e-04
0.0000000000e+00,0.0000000000e+00,1.5271670000e-04
0.0000000000e+00,0.0000000000e+00,1.5267121000e-04
0.0000000000e+00,0.0000000000e+00,1.5262574000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3318276000e-08,0.0000000000e+00,0.0000000000e+00
7.8850540000e-08,0.0000000000e+00,0.0000000000e+00
9.4847813000e-08,0.0000000000e+00,0.0000000000e+00
1.9343101000e-08,0.0000000000e+00,1.5518497000e-04
4.4650928000e-08,0.0000000000e+00,1.5570017000e-04
9.3483470000e-09,0.0000000000e+00,1.5622823000e-04
2.4310381000e-07,0.0000000000e+00,1.5688629000e-04
9.4052962000e-07,0.0000000000e+00,1.5882996000e-04
1.8234141000e-06,0.0000000000e+00,1.6189941000e-04
6.0880052000e-09,0.0000000000e+00,1.6416069000e-04
5.5196466000e-08,0.0000000000e+00,1.6442226000e-04
0.0000000000e+00,0.0000000000e+00,1.6452654000e-04
0.0000000000e+00,0.0000000000e+00,1.6448820000e-04
0.0000000000e+00,0.0000000000e+00,1.6443789000e-04
0.0000000000e+00,0.0000000000e+00,1.6438760000e-04
0.0000000000e+00,0.0000000000e+00,1.6433733000e-04
0.0000000000e+00,0.0000000000e+00,1.6428708000e-04
0.0000000000e+00,0.0000000000e+00,1.6423684000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3743941000e-06,0.0000000000e+00,0.0000000000e+00
1.0608890000e-06,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.2712008000e-07,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.7068078000e-04
0.0000000000e+00,0.0000000000e+00,1.7062783000e-04
0.0000000000e+00,0.0000000000e+00,1.7057490000e-04
0.0000000000e+00,0.0000000000e+00,1.7052199000e-04
0.0000000000e+00,0.0000000000e+00,1.7046911000e-04
0.0000000000e+00,0.0000000000e+00,1.7041623000e-04
0.0000000000e+00,0.0000000000e+00,1.7036338000e-04
6.6002946000e-07,0.0000000000e+00,1.7094165000e-04
5.2256532000e-08,0.0000000000e+00,1.7197247000e-04
4.8245035000e-08,0.0000000000e+00,1.7242602000e-04
0.0000000000e+00,0.0000000000e+00,1.7269583000e-04
0.0000000000e+00,0.0000000000e+00,1.7264206000e-04
1.2228463000e-08,0.0000000000e+00,1.7267304000e-04
0.0000000000e+00,0.0000000000e+00,1.7278196000e-04
0.0000000000e+00,0.0000000000e+00,1.7272813000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.3304327000e-09,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.7229869000e-04
0.0000000000e+00,0.0000000000e+00,1.7224500000e-04
0.0000000000e+00,0.0000000000e+00,1.7219133000e-04
0.0000000000e+00,0.0000000000e+00,1.7213768000e-04
0.0000000000e+00,0.0000000000e+00,1.7208404000e-04
0.0000000000e+00,0.0000000000e+00,1.7203043000e-04
0.0000000000e+00,0.0000000000e+00,1.7197683000e-04
0.0000000000e+00,0.0000000000e+00,1.7192325000e-04
0.0000000000e+00,0.0000000000e+00,1.7155886000e-04
0.0000000000e+00,0.0000000000e+00,1.7151037000e-04
0.0000000000e+00,0.0000000000e+00,1.7145704000e-04
0.0000000000e+00,0.0000000000e+00,1.7140371000e-04
0.0000000000e+00,0.0000000000e+00,1.7135039000e-04
0.0000000000e+00,0.0000000000e+00,1.7129708000e-04
0.0000000000e+00,0.0000000000e+00,1.7124381000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.7071195000e-04
0.0000000000e+00,0.0000000000e+00,1.7065887000e-04
0.0000000000e+00,0.0000000000e+00,1.7060580000e-04
0.0000000000e+00,0.0000000000e+00,1.7055274000e-04
0.0000000000e+00,0.0000000000e+00,1.7049970000e-04
0.0000000000e+00,0.0000000000e+00,1.7044666000e-04
0.0000000000e+00,0.0000000000e+00,1.7039364000e-04
1.2679575000e-07,0.0000000000e+00,1.7060572000e-04
5.5602548000e-08,0.0000000000e+00,1.7094532000e-04
1.2830900000e-08,0.0000000000e+00,1.7136107000e-04
0.0000000000e+00,0.0000000000e+00,1.7148808000e-04
0.0000000000e+00,0.0000000000e+00,1.7143467000e-04
0.0000000000e+00,0.0000000000e+00,1.7138128000e-04
0.0000000000e+00,0.0000000000e+00,1.7132792000e-04
0.0000000000e+00,0.0000000000e+00,1.7127456000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.7074189000e-04
0.0000000000e+00,0.0000000000e+00,1.7068870000e-04
0.0000000000e+00,0.0000000000e+00,1.7063553000e-04
0.0000000000e+00,0.0000000000e+00,1.7058238000e-04
0.0000000000e+00,0.0000000000e+00,1.7052925000e-04
0.0000000000e+00,0.0000000000e+00,1.7047614000e-04
0.0000000000e+00,0.0000000000e+00,1.7042305000e-04
0.0000000000e+00,0.0000000000e+00,1.7036998000e-04
0.0000000000e+00,0.0000000000e+00,1.7000853000e-04
0.0000000000e+00,0.0000000000e+00,1.6995567000e-04
0.0000000000e+00,0.0000000000e+00,1.6990285000e-04
0.0000000000e+00,0.0000000000e+00,1.6985004000e-04
0.0000000000e+00,0.0000000000e+00,1.6979722000e-04
0.0000000000e+00,0.0000000000e+00,1.6974444000e-04
0.0000000000e+00,0.0000000000e+00,1.6969166000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.6916485000e-04
0.0000000000e+00,0.0000000000e+00,1.6911226000e-04
0.0000000000e+00,0.0000000000e+00,1.6905970000e-04
0.0000000000e+00,0.0000000000e+00,1.6900714000e-04
0.0000000000e+00,0.0000000000e+00,1.6895460000e-04
0.0000000000e+00,0.0000000000e+00,1.6890207000e-04
0.0000000000e+00,0.0000000000e+00,1.6884957000e-04
0.0000000000e+00,0.0000000000e+00,1.6879707000e-04
0.0000000000e+00,0.0000000000e+00,1.6844767000e-04
0.0000000000e+00,0.0000000000e+00,1.6839539000e-04
0.0000000000e+00,0.0000000000e+00,1.6834313000e-04
0.0000000000e+00,0.0000000000e+00,1.6829091000e-04
7.9019863000e-08,0.0000000000e+00,1.6846410000e-04
0.0000000000e+00,0.0000000000e+00,1.6885326000e-04
0.0000000000e+00,0.0000000000e+00,1.6880079000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.6827699000e-04
0.0000000000e+00,0.0000000000e+00,1.6822469000e-04
0.0000000000e+00,0.0000000000e+00,1.6817242000e-04
0.0000000000e+00,0.0000000000e+00,1.6812018000e-04
0.0000000000e+00,0.0000000000e+00,1.6806793000e-04
0.0000000000e+00,0.0000000000e+00,1.6801570000e-04
0.0000000000e+00,0.0000000000e+00,1.6796349000e-04
0.0000000000e+00,0.0000000000e+00,1.6791129000e-04
0.0000000000e+00,0.0000000000e+00,1.6756575000e-04
0.0000000000e+00,0.0000000000e+00,1.6751378000e-04
0.0000000000e+00,0.0000000000e+00,1.6746181000e-04
0.0000000000e+00,0.0000000000e+00,1.6740986000e-04
0.0000000000e+00,0.0000000000e+00,1.6735792000e-04
0.0000000000e+00,0.0000000000e+00,1.6730600000e-04
0.0000000000e+00,0.0000000000e+00,1.6725410000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.6673600000e-04
0.0000000000e+00,0.0000000000e+00,1.6668429000e-04
0.0000000000e+00,0.0000000000e+00,1.6663258000e-04
0.0000000000e+00,0.0000000000e+00,1.6658088000e-04
0.0000000000e+00,0.0000000000e+00,1.6652921000e-04
0.0000000000e+00,0.0000000000e+00,1.6647755000e-04
0.0000000000e+00,0.0000000000e+00,1.6642590000e-04
0.0000000000e+00,0.0000000000e+00,1.6637429000e-04
0.0000000000e+00,0.0000000000e+00,1.6604022000e-04
0.0000000000e+00,0.0000000000e+00,1.6598881000e-04
0.0000000000e+00,0.0000000000e+00,1.6593740000e-04
1.1158311000e-07,0.0000000000e+00,1.6614760000e-04
5.3706163000e-08,0.0000000000e+00,1.6679465000e-04
1.3607454000e-08,0.0000000000e+00,1.6719151000e-04
0.0000000000e+00,0.0000000000e+00,1.6731946000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.6680038000e-04
0.0000000000e+00,0.0000000000e+00,1.6674856000e-04
0.0000000000e+00,0.0000000000e+00,1.6669676000e-04
0.0000000000e+00,0.0000000000e+00,1.6664497000e-04
0.0000000000e+00,0.0000000000e+00,1.6659319000e-04
0.0000000000e+00,0.0000000000e+00,1.6654143000e-04
0.0000000000e+00,0.0000000000e+00,1.6648968000e-04
0.0000000000e+00,0.0000000000e+00,1.6643797000e-04
0.0000000000e+00,0.0000000000e+00,1.6609662000e-04
0.0000000000e+00,0.0000000000e+00,1.6604509000e-04
0.0000000000e+00,0.0000000000e+00,1.6599360000e-04
0.0000000000e+00,0.0000000000e+00,1.6594211000e-04
0.0000000000e+00,0.0000000000e+00,1.6589065000e-04
0.0000000000e+00,0.0000000000e+00,1.6583921000e-04
0.0000000000e+00,0.0000000000e+00,1.6578779000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.6527432000e-04
0.0000000000e+00,0.0000000000e+00,1.6522307000e-04
0.0000000000e+00,0.0000000000e+00,1.6517182000e-04
0.0000000000e+00,0.0000000000e+00,1.6512060000e-04
0.0000000000e+00,0.0000000000e+00,1.6506940000e-04
0.0000000000e+00,0.0000000000e+00,1.6501821000e-04
0.0000000000e+00,0.0000000000e+00,1.6496703000e-04
0.0000000000e+00,0.0000000000e+00,1.6491585000e-04
0.0000000000e+00,0.0000000000e+00,1.6458583000e-04
0.0000000000e+00,0.0000000000e+00,1.6453488000e-04
0.0000000000e+00,0.0000000000e+00,1.6448395000e-04
0.0000000000e+00,0.0000000000e+00,1.6443302000e-04
0.0000000000e+00,0.0000000000e+00,1.6438210000e-04
0.0000000000e+00,0.0000000000e+00,1.6433120000e-04
0.0000000000e+00,0.0000000000e+00,1.6428033000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.6377242000e-04
0.0000000000e+00,0.0000000000e+00,1.6372171000e-04
0.0000000000e+00,0.0000000000e+00,1.6367102000e-04
0.0000000000e+00,0.0000000000e+00,1.6362034000e-04
0.0000000000e+00,0.0000000000e+00,1.6356968000e-04
0.0000000000e+00,0.0000000000e+00,1.6351904000e-04
0.0000000000e+00,0.0000000000e+00,1.6346843000e-04
0.0000000000e+00,0.0000000000e+00,1.6341780000e-04
0.0000000000e+00,0.0000000000e+00,1.6309870000e-04
0.0000000000e+00,0.0000000000e+00,1.6304829000e-04
0.0000000000e+00,0.0000000000e+00,1.6299791000e-04
0.0000000000e+00,0.0000000000e+00,1.6294752000e-04
0.0000000000e+00,0.0000000000e+00,1.6289714000e-04
0.0000000000e+00,0.0000000000e+00,1.6284679000e-04
0.0000000000e+00,0.0000000000e+00,1.6279645000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.6229395000e-04
0.0000000000e+00,0.0000000000e+00,1.6224377000e-04
0.0000000000e+00,0.0000000000e+00,1.6219362000e-04
0.0000000000e+00,0.0000000000e+00,1.6214349000e-04
0.0000000000e+00,0.0000000000e+00,1.6209338000e-04
0.0000000000e+00,0.0000000000e+00,1.6204329000e-04
0.0000000000e+00,0.0000000000e+00,1.6199319000e-04
0.0000000000e+00,0.0000000000e+00,1.6194311000e-04
0.0000000000e+00,0.0000000000e+00,1.6163454000e-04
0.0000000000e+00,0.0000000000e+00,1.6158464000e-04
0.0000000000e+00,0.0000000000e+00,1.6153479000e-04
0.0000000000e+00,0.0000000000e+00,1.6148493000e-04
0.0000000000e+00,0.0000000000e+00,1.6143511000e-04
0.0000000000e+00,0.0000000000e+00,1.6138529000e-04
0.0000000000e+00,0.0000000000e+00,1.6133547000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,1.6083827000e-04
0.0000000000e+00,0.0000000000e+00,1.6078865000e-04
0.0000000000e+00,0.0000000000e+00,1.6073901000e-04
0.0000000000e+00,0.0000000000e+00,1.6068941000e-04
0.0000000000e+00,0.0000000000e+00,1.6063981000e-04
0.0000000000e+00,0.0000000000e+00,1.6059024000e-04
0.0000000000e+00,0.0000000000e+00,1.6054069000e-04
0.0000000000e+00,0.0000000000e+00,1.6049115000e-04
0.0000000000e+00,0.0000000000e+00,1.6019269000e-04
0.0000000000e+00,0.0000000000e+00,1.6014333000e-04
0.0000000000e+00,0.0000000000e+00,1.6009397000e-04
0.0000000000e+00,0.0000000000e+00,1.6004464000e-04
0.0000000000e+00,0.0000000000e+00,1.5999534000e-04
0.0000000000e+00,0.0000000000e+00,1.5994604000e-04
0.0000000000e+00,0.0000000000e+00,1.5989676000e-04
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
