,event_starttime,event_peaktime,event_endtime,fl_goescls,lat_stony,lon_stony,ar_noaanum,ssw_id,noaa_ar_ssw,location_ssw,lat_ssw,lon_ssw,AR_valid,dist_noaa_ssw,obs_channelid,obs_observatory,search_frm_name,hgc_coord,hgs_coord,lat_aia,lon_aia
5418,2013-01-13 17:15:00,2013-01-13 17:18:00,2013-01-13 17:23:00,C2.4,26.0,19.0,11652.0,gev_20130113_1715,11652.0,N18W26,26.0,18.0,,1.0,171,SDO,Flare Detective - Trigger Module,POINT(-173.689428 16.716538),POINT(26.761472 16.716538),26.761472,16.716538
5419,2013-01-13 17:39:00,2013-01-13 17:42:00,2013-01-13 17:44:00,C2.7,26.0,19.0,11652.0,gev_20130113_1739,11652.0,N18W26,26.0,18.0,,1.0,211,SDO,Flare Detective - Trigger Module,POINT(-173.936705 16.714852),POINT(26.761245 16.714852),26.761245,16.714852
5420,2013-01-13 18:30:00,2013-01-13 18:37:00,2013-01-13 18:43:00,C2.3,27.0,19.0,11652.0,gev_20130113_1830,11652.0,N17W25,25.0,17.0,,2.8,,,,,,,
5421,2013-01-14 01:15:00,2013-01-14 01:22:00,2013-01-14 01:25:00,C6.5,31.0,14.0,11652.0,gev_20130114_0115,11652.0,N18W31,31.0,18.0,,4.0,171,SDO,Flare Detective - Trigger Module,POINT(-172.649055 16.904518),POINT(32.194765 16.904518),32.194765,16.904518
5422,2013-01-14 04:13:00,2013-01-14 04:17:00,2013-01-14 04:21:00,C1.5,,,11657.0,gev_20130114_0413,11657.0,S17W06,6.0,-17.0,,,131,SDO,Flare Detective - Trigger Module,POINT(155.7462193 6.8226776),POINT(2.2612993 6.8226776),2.2612993,6.8226776
5423,2013-01-14 04:50:00,2013-01-14 04:54:00,2013-01-14 04:56:00,C1.8,,,11657.0,gev_20130114_0450,11654.0,N09E05,-5.0,9.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(146.3607166 6.8488671),POINT(-6.7986634 6.8488671),-6.7986634,6.8488671
5424,2013-01-14 06:27:00,2013-01-14 06:32:00,2013-01-14 06:36:00,C1.3,,,11652.0,gev_20130114_0627,11654.0,N09E02,-2.0,9.0,False,,171,SDO,Flare Detective - Trigger Module,POINT(149.9774368 11.435305),POINT(-2.2909932 11.435305),-2.2909932,11.435305
5425,2013-01-14 07:39:00,2013-01-14 07:43:00,2013-01-14 07:47:00,B8.7,,,11654.0,gev_20130114_0739,11654.0,N05W02,2.0,5.0,,,131,SDO,Flare Detective - Trigger Module,POINT(153.8752492 6.8083916),POINT(2.2612492 6.8083916),2.2612492,6.8083916
5426,2013-01-14 09:44:00,2013-01-14 09:48:00,2013-01-14 09:51:00,B8.1,,,,gev_20130114_0944,11654.0,N07E04,-4.0,7.0,,,131,SDO,Flare Detective - Trigger Module,POINT(148.2115812 6.7996922),POINT(-2.2612188 6.7996922),-2.2612188,6.7996922
5427,2013-01-14 15:38:00,2013-01-14 15:46:00,2013-01-14 15:56:00,C3.4,-2.0,6.0,11654.0,gev_20130114_1538,11654.0,N05W00,0.0,5.0,,2.2,304,SDO,Flare Detective - Trigger Module,POINT(144.9584667 6.7749533),POINT(-2.2611333 6.7749533),-2.2611333,6.7749533
5428,2013-01-14 17:13:00,2013-01-14 17:20:00,2013-01-14 17:29:00,C1.3,9.0,3.0,11654.0,gev_20130114_1713,11654.0,N03W08,8.0,3.0,,1.0,,,,,,,
5429,2013-01-14 18:45:00,2013-01-14 18:50:00,2013-01-14 18:53:00,B8.0,,,11650.0,gev_20130114_1845,11650.0,S31W52,52.0,-31.0,,,,,,,,,
5430,2013-01-15 05:52:00,2013-01-15 05:56:00,2013-01-15 05:59:00,C2.2,11.0,4.0,11654.0,gev_20130115_0552,11654.0,N04W10,10.0,4.0,,1.0,304,SDO,Flare Detective - Trigger Module,POINT(150.797296 6.8045959),POINT(11.379496 6.8045959),11.379496,6.8045959
5431,2013-01-15 06:26:00,2013-01-15 06:59:00,2013-01-15 07:10:00,C1.1,,,11650.0,gev_20130115_0626,11650.0,S31W55,55.0,-31.0,,,,,,,,,
5432,2013-01-15 07:17:00,2013-01-15 07:33:00,2013-01-15 07:38:00,C1.0,,,11650.0,gev_20130115_0717,11650.0,S32W54,54.0,-32.0,,,,,,,,,
5433,2013-01-15 08:51:00,2013-01-15 09:14:00,2013-01-15 09:28:00,C1.4,,,,gev_20130115_0851,11654.0,N05W09,9.0,5.0,,,,,,,,,
5434,2013-01-15 12:00:00,2013-01-15 12:10:00,2013-01-15 12:17:00,C1.2,,,11654.0,gev_20130115_1200,11654.0,N05W09,9.0,5.0,,,,,,,,,
5435,2013-01-15 14:48:00,2013-01-15 14:52:00,2013-01-15 14:57:00,B7.3,,,,gev_20130115_1448,11659.0,N04E89,-89.0,4.0,,,131,SDO,Flare Detective - Trigger Module,POINT(52.997452 6.1163214),POINT(-81.522458 6.1163214),-81.522458,6.1163214
5436,2013-01-15 21:50:00,2013-01-15 22:00:00,2013-01-15 22:08:00,B7.8,67.0,-23.0,11655.0,gev_20130115_2150,11655.0,S21W76,76.0,-21.0,,9.2,131,SDO,Flare Detective - Trigger Module,POINT(-152.349179 -21.842384),POINT(76.980571 -21.842384),76.980571,-21.842384
5437,2013-01-15 22:50:00,2013-01-15 22:55:00,2013-01-15 22:59:00,C1.8,17.0,9.0,11654.0,gev_20130115_2250,11654.0,N08W17,17.0,8.0,,1.0,131,SDO,Flare Detective - Trigger Module,POINT(146.158072 6.8281489),POINT(16.038292 6.8281489),16.038292,6.8281489
5438,2013-01-16 02:14:00,2013-01-16 02:18:00,2013-01-16 02:21:00,B7.1,,,11654.0,gev_20130116_0214,,N06W25,25.0,6.0,,,131,SDO,Flare Detective - Trigger Module,POINT(154.024957 7.1036178),POINT(25.755927 7.1036178),25.755927,7.1036178
5439,2013-01-16 08:56:00,2013-01-16 09:00:00,2013-01-16 09:03:00,B8.9,,,,gev_20130116_0856,11654.0,N09W23,23.0,9.0,,,131,SDO,Flare Detective - Trigger Module,POINT(145.392533 6.9152415),POINT(20.814033 6.9152415),20.814033,6.9152415
5440,2013-01-16 18:21:00,2013-01-16 19:23:00,2013-01-16 20:05:00,C2.2,,,11650.0,gev_20130116_1821,11660.0,N20E87,-87.0,20.0,False,,,,,,,,
5441,2013-01-17 08:32:00,2013-01-17 08:38:00,2013-01-17 08:40:00,B5.1,,,,gev_20130117_0832,11650.0,S31W87,87.0,-31.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-171.647698 -31.959165),POINT(76.734452 -31.959165),76.734452,-31.959165
5442,2013-01-17 23:24:00,2013-01-17 23:27:00,2013-01-17 23:29:00,B5.2,,,,gev_20130117_2324,11652.0,N18W86,86.0,18.0,,,,,,,,,
5443,2013-01-18 01:39:00,2013-01-18 01:45:00,2013-01-18 01:50:00,B9.2,,,11652.0,gev_20130118_0139,11652.0,N19W88,88.0,19.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-169.80311 19.699979),POINT(87.96614 19.699979),87.96614,19.699979
5444,2013-01-18 04:40:00,2013-01-18 04:45:00,2013-01-18 04:48:00,C1.7,,,11652.0,gev_20130118_0440,11652.0,N18W88,88.0,18.0,,,193,SDO,Flare Detective - Trigger Module,POINT(-171.479331 19.698681),POINT(87.951809 19.698681),87.951809,19.698681
5445,2013-01-18 08:15:00,2013-01-18 08:19:00,2013-01-18 08:22:00,B5.1,,,,gev_20130118_0815,11652.0,N18W88,88.0,18.0,,,,,,,,,
5446,2013-01-18 09:37:00,2013-01-18 09:43:00,2013-01-18 09:45:00,C2.4,,,11652.0,gev_20130118_0937,11652.0,N18W88,88.0,18.0,,,193,SDO,Flare Detective - Trigger Module,POINT(-174.195668 19.698217),POINT(87.947533 19.698217),87.947533,19.698217
5447,2013-01-18 13:09:00,2013-01-18 13:14:00,2013-01-18 13:17:00,C1.0,,,11654.0,gev_20130118_1309,11652.0,N18W88,88.0,18.0,False,,,,,,,,
5448,2013-01-18 14:13:00,2013-01-18 14:17:00,2013-01-18 14:25:00,B4.6,,,11659.0,gev_20130118_1413,11660.0,N14E35,-35.0,14.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(58.358309 12.034372),POINT(-36.988974 12.034372),-36.988974,12.034372
5449,2013-01-18 16:50:00,2013-01-18 17:07:00,2013-01-18 17:12:00,C5.8,-30.0,12.0,11654.0,gev_20130118_1650,11660.0,N11E29,-29.0,11.0,False,1.4,,,,,,,
5450,2013-01-18 17:41:00,2013-01-18 17:47:00,2013-01-18 17:52:00,C2.3,,,11654.0,gev_20130118_1741,11652.0,N09W62,62.0,9.0,False,,,,,,,,
5451,2013-01-18 22:08:00,2013-01-18 22:12:00,2013-01-18 22:24:00,B6.2,-28.0,11.0,11660.0,gev_20130118_2208,11660.0,N11E28,-28.0,11.0,,0.0,,,,,,,
5452,2013-01-18 23:25:00,2013-01-18 23:33:00,2013-01-18 23:38:00,B9.4,-28.0,12.0,11660.0,gev_20130118_2325,11660.0,N11E28,-28.0,11.0,,1.0,,,,,,,
5453,2013-01-19 03:44:00,2013-01-19 03:51:00,2013-01-19 03:57:00,C1.1,,,11660.0,gev_20130119_0344,11660.0,N11E25,-25.0,11.0,,,131,SDO,Flare Detective - Trigger Module,POINT(61.807397 11.484052),POINT(-26.113318 11.484052),-26.113318,11.484052
5454,2013-01-19 06:18:00,2013-01-19 06:24:00,2013-01-19 06:28:00,C1.0,,,11654.0,gev_20130119_0618,11652.0,N09W69,69.0,9.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(152.889908 9.371793),POINT(66.373672 9.371793),66.373672,9.371793
5455,2013-01-19 08:43:00,2013-01-19 09:00:00,2013-01-19 09:08:00,B6.8,,,11654.0,gev_20130119_0843,11652.0,N11W68,68.0,11.0,False,,,,,,,,
5456,2013-01-19 17:07:00,2013-01-19 17:11:00,2013-01-19 17:14:00,B4.6,,,11654.0,gev_20130119_1707,11654.0,N10W74,74.0,10.0,,,131,SDO,Flare Detective - Trigger Module,POINT(169.287758 11.240487),POINT(88.70945 11.240487),88.70945,11.240487
5457,2013-01-19 20:34:00,2013-01-19 20:37:00,2013-01-19 20:39:00,B5.6,,,11654.0,gev_20130119_2034,11654.0,N07W71,71.0,7.0,,,131,SDO,Flare Detective - Trigger Module,POINT(167.398627 11.240418),POINT(88.709405 11.240418),88.709405,11.240418
5458,2013-01-20 14:23:00,2013-01-20 14:32:00,2013-01-20 14:43:00,C1.1,,,11654.0,gev_20130120_1423,11654.0,N09W88,88.0,9.0,,,131,SDO,Flare Detective - Trigger Module,POINT(157.623376 11.239867),POINT(88.706891 11.239867),88.706891,11.239867
5459,2013-01-20 17:05:00,2013-01-20 17:37:00,2013-01-20 17:53:00,B7.0,,,11654.0,gev_20130120_1705,11654.0,N08W88,88.0,8.0,,,,,,,,,
5460,2013-01-20 19:17:00,2013-01-20 19:20:00,2013-01-20 19:23:00,B4.5,,,11654.0,gev_20130120_1917,11660.0,N12E02,-2.0,12.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(147.850902 6.0597947),POINT(81.628127 6.0597947),81.628127,6.0597947
5461,2013-01-20 21:30:00,2013-01-20 21:33:00,2013-01-20 21:35:00,B3.8,,,11654.0,gev_20130120_2130,11654.0,N09W88,88.0,9.0,,,,,,,,,
5462,2013-01-20 22:53:00,2013-01-20 22:56:00,2013-01-20 22:59:00,B3.6,,,11654.0,gev_20130120_2253,11654.0,N08W89,89.0,8.0,,,131,SDO,Flare Detective - Trigger Module,POINT(152.957383 11.239138),POINT(88.700483 11.239138),88.700483,11.239138
5463,2013-01-21 09:26:00,2013-01-21 09:30:00,2013-01-21 09:32:00,B4.7,,,11658.0,gev_20130121_0926,11658.0,S12W38,38.0,-12.0,,,131,SDO,Flare Detective - Trigger Module,POINT(95.286486 -10.911347),POINT(36.819301 -10.911347),36.819301,-10.911347
5464,2013-01-22 10:26:00,2013-01-22 10:33:00,2013-01-22 10:42:00,B7.7,23.0,11.0,11660.0,gev_20130122_1026,11660.0,N12W22,22.0,12.0,,1.4,131,SDO,Flare Detective - Trigger Module,POINT(65.825153 11.029478),POINT(21.075091 11.029478),21.075091,11.029478
5465,2013-01-22 20:47:00,2013-01-22 21:20:00,2013-01-22 21:41:00,B5.8,,,11660.0,gev_20130122_2047,11660.0,N13W29,29.0,13.0,,,,,,,,,
5466,2013-01-23 00:31:00,2013-01-23 00:36:00,2013-01-23 00:41:00,B5.4,,,11660.0,gev_20130123_0031,11660.0,N13W28,28.0,13.0,,,131,SDO,Flare Detective - Trigger Module,POINT(63.103232 11.174784),POINT(26.092209 11.174784),26.092209,11.174784
5467,2013-01-23 01:20:00,2013-01-23 01:27:00,2013-01-23 01:33:00,B6.5,,,11661.0,gev_20130123_0120,11660.0,N12W31,31.0,12.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(67.926524 11.414853),POINT(31.354387 11.414853),31.354387,11.414853
5468,2013-01-24 16:16:00,2013-01-24 16:21:00,2013-01-24 16:25:00,B6.6,,,11661.0,gev_20130124_1616,11660.0,N12W50,50.0,12.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(65.053775 12.477641),POINT(49.84979 12.477641),49.84979,12.477641
5469,2013-01-25 01:12:00,2013-01-25 01:27:00,2013-01-25 01:32:00,B3.4,,,11658.0,gev_20130125_0112,11660.0,N14W56,56.0,14.0,False,,,,,,,,
5470,2013-01-25 08:25:00,2013-01-25 08:28:00,2013-01-25 08:33:00,B2.3,,,11660.0,gev_20130125_0825,11660.0,N10W58,58.0,10.0,,,,,,,,,
5471,2013-01-25 17:59:00,2013-01-25 18:03:00,2013-01-25 18:06:00,B2.3,,,11661.0,gev_20130125_1759,11661.0,N12E24,-24.0,12.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-25.5504067 15.741119),POINT(-26.646209 15.741119),-26.646209,15.741119
5472,2013-01-25 19:38:00,2013-01-25 19:41:00,2013-01-25 19:45:00,B2.4,,,11661.0,gev_20130125_1938,11661.0,N14E24,-24.0,14.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-26.44781298 15.736251),POINT(-26.645741 15.736251),-26.645741,15.736251
5473,2013-01-25 20:04:00,2013-01-25 20:31:00,2013-01-25 21:01:00,B5.9,,,11661.0,gev_20130125_2004,11661.0,N13E24,-24.0,13.0,,,,,,,,,
5474,2013-01-26 02:57:00,2013-01-26 03:01:00,2013-01-26 03:03:00,B7.1,,,11660.0,gev_20130126_0257,11663.0,S10E59,-59.0,-10.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(65.022469 14.032866),POINT(68.843939 14.032866),68.843939,14.032866
5475,2013-01-26 08:07:00,2013-01-26 08:23:00,2013-01-26 08:34:00,B5.5,,,11661.0,gev_20130126_0807,11661.0,N13E18,-18.0,13.0,,,,,,,,,
5476,2013-01-28 05:18:00,2013-01-28 05:33:00,2013-01-28 05:43:00,B9.3,,,11660.0,gev_20130128_0518,11660.0,N09W88,88.0,9.0,,,,,,,,,
5477,2013-01-28 10:47:00,2013-01-28 11:02:00,2013-01-28 11:07:00,B3.9,,,,gev_20130128_1047,11665.0,N09E88,-88.0,9.0,,,,,,,,,
5478,2013-01-28 17:27:00,2013-01-28 17:34:00,2013-01-28 17:37:00,B3.1,,,,gev_20130128_1727,11665.0,N09E88,-88.0,9.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-126.672865 11.223075),POINT(-88.565955 11.223075),-88.565955,11.223075
5479,2013-01-28 18:20:00,2013-01-28 18:34:00,2013-01-28 19:06:00,C1.1,,,11660.0,gev_20130128_1820,11660.0,N09W88,88.0,9.0,,,131,SDO,Flare Detective - Trigger Module,POINT(49.976598 11.223469),POINT(88.569938 11.223469),88.569938,11.223469
5480,2013-01-30 09:58:00,2013-01-30 10:02:00,2013-01-30 10:07:00,B1.7,,,11665.0,gev_20130130_0958,11665.0,N09E61,-61.0,9.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-126.736992 9.0239375),POINT(-66.402872 9.0239375),-66.402872,9.0239375
5481,2013-01-30 10:20:00,2013-01-30 10:27:00,2013-01-30 10:35:00,B2.3,,,11665.0,gev_20130130_1020,11665.0,N11E65,-65.0,11.0,,,,,,,,,
5482,2013-01-30 22:07:00,2013-01-30 22:10:00,2013-01-30 22:12:00,B1.6,,,11665.0,gev_20130130_2207,11665.0,N11E54,-54.0,11.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-124.904427 12.875053),POINT(-57.914027 12.875053),-57.914027,12.875053
5483,2013-01-31 03:10:00,2013-01-31 03:14:00,2013-01-31 03:16:00,B1.8,,,,gev_20130131_0310,11663.0,S11W07,7.0,-11.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-62.8321421000001 -12.684501),POINT(6.9304779 -12.684501),6.9304779,-12.684501
5484,2013-01-31 04:30:00,2013-01-31 04:34:00,2013-01-31 04:37:00,C1.1,8.0,-11.0,11663.0,gev_20130131_0430,11663.0,S10W07,7.0,-10.0,,1.4,,,,,,,
5485,2013-01-31 05:06:00,2013-01-31 05:10:00,2013-01-31 05:16:00,B3.0,,,11663.0,gev_20130131_0506,11663.0,S10W08,8.0,-10.0,,,,,,,,,
5486,2013-01-31 05:36:00,2013-01-31 05:40:00,2013-01-31 05:48:00,B2.1,,,11663.0,gev_20130131_0536,11663.0,S10W09,9.0,-10.0,,,,,,,,,
5487,2013-01-31 06:09:00,2013-01-31 06:15:00,2013-01-31 06:18:00,B2.6,,,,gev_20130131_0609,11663.0,S11W09,9.0,-11.0,,,,,,,,,
5488,2013-01-31 22:27:00,2013-01-31 22:34:00,2013-01-31 22:41:00,B5.8,,,,gev_20130131_2227,11667.0,N23E87,-87.0,23.0,,,,,,,,,
5489,2013-02-01 03:34:00,2013-02-01 03:42:00,2013-02-01 03:46:00,B6.9,-38.0,14.0,11665.0,gev_20130201_0334,11669.0,N12E38,-38.0,12.0,False,2.0,131,SDO,Flare Detective - Trigger Module,POINT(-120.063367 11.160474),POINT(-36.918697 11.160474),-36.918697,11.160474
5490,2013-02-01 13:45:00,2013-02-01 13:49:00,2013-02-01 13:54:00,B3.6,-33.0,14.0,11665.0,gev_20130201_1345,11665.0,N10E32,-32.0,10.0,,4.1,131,SDO,Flare Detective - Trigger Module,POINT(-120.056511 10.793972),POINT(-31.321661 10.793972),-31.321661,10.793972
5491,2013-02-02 05:02:00,2013-02-02 05:11:00,2013-02-02 05:15:00,C1.2,,,11665.0,gev_20130202_0502,11669.0,N10E24,-24.0,10.0,False,,,,,,,,
5492,2013-02-02 09:56:00,2013-02-02 10:00:00,2013-02-02 10:03:00,B4.4,,,11667.0,gev_20130202_0956,11667.0,N21E65,-65.0,21.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-163.823347 23.095859),POINT(-64.003207 23.095859),-64.003207,23.095859
5493,2013-02-02 19:48:00,2013-02-02 19:58:00,2013-02-02 20:07:00,C2.9,-61.0,21.0,11667.0,gev_20130202_1948,11667.0,N21E59,-59.0,21.0,,2.0,,,,,,,
5494,2013-02-03 01:51:00,2013-02-03 01:56:00,2013-02-03 02:03:00,B6.9,-55.0,22.0,11667.0,gev_20130203_0151,11667.0,N21E56,-56.0,21.0,,1.4,131,SDO,Flare Detective - Trigger Module,POINT(-162.327159 22.094722),POINT(-53.789809 22.094722),-53.789809,22.094722
5495,2013-02-03 02:16:00,2013-02-03 02:24:00,2013-02-03 02:29:00,C2.2,-55.0,22.0,11667.0,gev_20130203_0216,11667.0,N21E56,-56.0,21.0,,1.4,131,SDO,Flare Detective - Trigger Module,POINT(-162.550152 22.094146),POINT(-53.789702 22.094146),-53.789702,22.094146
5496,2013-02-03 04:36:00,2013-02-03 04:48:00,2013-02-03 05:04:00,B9.3,-53.0,23.0,11667.0,gev_20130203_0436,11667.0,N21E54,-54.0,21.0,,2.2,,,,,,,
5497,2013-02-03 05:56:00,2013-02-03 06:10:00,2013-02-03 06:15:00,C8.4,-53.0,23.0,11667.0,gev_20130203_0556,11667.0,N21E52,-52.0,21.0,,2.2,,,,,,,
5498,2013-02-03 07:43:00,2013-02-03 08:18:00,2013-02-03 08:53:00,C1.5,-53.0,23.0,11667.0,gev_20130203_0743,11667.0,N22E59,-59.0,22.0,,6.1,,,,,,,
5499,2013-02-03 14:39:00,2013-02-03 14:48:00,2013-02-03 14:59:00,B7.5,,,11667.0,gev_20130203_1439,11667.0,N22E47,-47.0,22.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-161.45946 21.389357),POINT(-45.89822 21.389357),-45.89822,21.389357
5500,2013-02-03 17:29:00,2013-02-03 18:01:00,2013-02-03 18:32:00,C1.5,,,11665.0,gev_20130203_1729,11665.0,N10E06,-6.0,10.0,,,,,,,,,
5501,2013-02-04 05:06:00,2013-02-04 05:10:00,2013-02-04 05:13:00,B4.7,,,,gev_20130204_0506,11669.0,N05E79,-79.0,5.0,,,131,SDO,Flare Detective - Trigger Module,POINT(154.161785 5.9966516),POINT(-82.340575 5.9966516),-82.340575,5.9966516
5502,2013-02-04 11:22:00,2013-02-04 11:26:00,2013-02-04 11:37:00,B3.4,,,11669.0,gev_20130204_1122,11669.0,N08E76,-76.0,8.0,,,131,SDO,Flare Detective - Trigger Module,POINT(144.588846 11.211199),POINT(-88.475614 11.211199),-88.475614,11.211199
5503,2013-02-04 14:53:00,2013-02-04 14:59:00,2013-02-04 15:03:00,C2.0,-71.0,9.0,11669.0,gev_20130204_1453,11669.0,N08E74,-74.0,8.0,,3.2,131,SDO,Flare Detective - Trigger Module,POINT(142.666946 11.210948),POINT(-88.473754 11.210948),-88.473754,11.210948
5504,2013-02-04 20:35:00,2013-02-04 20:42:00,2013-02-04 20:47:00,C1.9,-71.0,7.0,11669.0,gev_20130204_2035,11669.0,N07E71,-71.0,7.0,,0.0,,,,,,,
5505,2013-02-05 06:07:00,2013-02-05 06:12:00,2013-02-05 06:15:00,B6.6,,,11669.0,gev_20130205_0607,11669.0,N08E63,-63.0,8.0,,,131,SDO,Flare Detective - Trigger Module,POINT(156.301339 8.8865933),POINT(-66.473171 8.8865933),-66.473171,8.8865933
5506,2013-02-05 08:12:00,2013-02-05 08:19:00,2013-02-05 08:22:00,C6.3,-63.0,9.0,11669.0,gev_20130205_0812,11669.0,N07E64,-64.0,7.0,,2.2,,,,,,,
5507,2013-02-05 10:27:00,2013-02-05 10:31:00,2013-02-05 10:33:00,B7.8,,,11669.0,gev_20130205_1027,11669.0,N09E62,-62.0,9.0,,,131,SDO,Flare Detective - Trigger Module,POINT(163.873671 7.901727),POINT(-56.558299 7.901727),-56.558299,7.901727
5508,2013-02-06 00:04:00,2013-02-06 00:21:00,2013-02-06 00:41:00,C8.7,-19.0,22.0,11667.0,gev_20130206_0004,11667.0,N21E21,-21.0,21.0,,2.2,,,,,,,
5509,2013-02-06 02:22:00,2013-02-06 03:16:00,2013-02-06 04:25:00,C1.3,,,,gev_20130206_0222,,N21E34,-34.0,21.0,,,,,,,,,
5510,2013-02-06 05:53:00,2013-02-06 05:58:00,2013-02-06 06:02:00,C1.0,-51.0,9.0,11669.0,gev_20130206_0553,11669.0,N07E49,-49.0,7.0,,2.8,131,SDO,Flare Detective - Trigger Module,POINT(160.873853 7.1827463),POINT(-48.889567 7.1827463),-48.889567,7.1827463
5511,2013-02-06 17:55:00,2013-02-06 17:58:00,2013-02-06 18:01:00,B3.0,,,11669.0,gev_20130206_1755,11669.0,N08E43,-43.0,8.0,,,131,SDO,Flare Detective - Trigger Module,POINT(160.84312 6.6267695),POINT(-42.30958 6.6267695),-42.30958,6.6267695
5512,2013-02-07 02:39:00,2013-02-07 02:48:00,2013-02-07 03:06:00,B6.6,,,11667.0,gev_20130207_0239,11667.0,N23E06,-6.0,23.0,,,,,,,,,
5513,2013-02-08 00:52:00,2013-02-08 01:10:00,2013-02-08 01:20:00,B4.0,,,11667.0,gev_20130208_0052,11667.0,N20W07,7.0,20.0,,,,,,,,,
5514,2013-02-08 08:41:00,2013-02-08 08:50:00,2013-02-08 09:22:00,B4.5,,,11670.0,gev_20130208_0841,11670.0,N16E24,-24.0,16.0,,,,,,,,,
5515,2013-02-08 15:03:00,2013-02-08 15:08:00,2013-02-08 15:15:00,B4.7,-18.0,19.0,11670.0,gev_20130208_1503,11670.0,N18E17,-17.0,18.0,,1.4,131,SDO,Flare Detective - Trigger Module,POINT(161.433181 19.405976),POINT(-16.966089 19.405976),-16.966089,19.405976
5516,2013-02-09 05:30:00,2013-02-09 06:40:00,2013-02-09 07:26:00,C2.4,,,,gev_20130209_0530,,N23W07,7.0,23.0,,,,,,,,,
5517,2013-02-09 19:25:00,2013-02-09 19:29:00,2013-02-09 19:35:00,B5.5,32.0,25.0,11667.0,gev_20130209_1925,11667.0,N23W32,32.0,23.0,,2.0,131,SDO,Flare Detective - Trigger Module,POINT(-162.675063 25.414539),POINT(34.504687 25.414539),34.504687,25.414539
5518,2013-02-09 23:48:00,2013-02-09 23:53:00,2013-02-10 00:03:00,B4.2,,,11667.0,gev_20130209_2348,11670.0,N19W01,1.0,19.0,False,,,,,,,,
5519,2013-02-10 06:05:00,2013-02-10 06:09:00,2013-02-10 06:12:00,B2.7,,,11667.0,gev_20130210_0605,11670.0,N17W05,5.0,17.0,False,,,,,,,,
5520,2013-02-11 06:22:00,2013-02-11 06:25:00,2013-02-11 06:29:00,B5.4,23.0,16.0,11670.0,gev_20130211_0622,11670.0,N17W23,23.0,17.0,,1.0,171,SDO,Flare Detective - Trigger Module,POINT(165.104998 14.552595),POINT(21.454158 14.552595),21.454158,14.552595
5521,2013-02-11 16:04:00,2013-02-11 16:12:00,2013-02-11 16:19:00,B5.8,,,11670.0,gev_20130211_1604,11670.0,N18W23,23.0,18.0,,,131,SDO,Flare Detective - Trigger Module,POINT(160.378426 19.478357),POINT(22.061846 19.478357),22.061846,19.478357
5522,2013-02-11 18:55:00,2013-02-11 19:05:00,2013-02-11 19:15:00,B5.8,,,11667.0,gev_20130211_1855,11667.0,N22W56,56.0,22.0,,,,,,,,,
5523,2013-02-12 17:47:00,2013-02-12 17:55:00,2013-02-12 18:01:00,C1.5,37.0,19.0,11670.0,gev_20130212_1747,11670.0,N17W37,37.0,17.0,,2.0,131,SDO,Flare Detective - Trigger Module,POINT(163.315361 20.513161),POINT(39.102511 20.513161),39.102511,20.513161
5524,2013-02-12 19:52:00,2013-02-12 19:56:00,2013-02-12 19:59:00,B4.3,,,11670.0,gev_20130212_1952,11670.0,N17W38,38.0,17.0,,,,,,,,,
5525,2013-02-13 00:42:00,2013-02-13 00:45:00,2013-02-13 00:50:00,B8.0,,,11670.0,gev_20130213_0042,11670.0,N17W41,41.0,17.0,,,131,SDO,Flare Detective - Trigger Module,POINT(164.579093 15.985595),POINT(44.150073 15.985595),44.150073,15.985595
5526,2013-02-13 10:22:00,2013-02-13 10:46:00,2013-02-13 10:59:00,B4.6,,,11670.0,gev_20130213_1022,11670.0,N18W50,50.0,18.0,,,,,,,,,
5527,2013-02-13 18:04:00,2013-02-13 18:10:00,2013-02-13 18:21:00,B2.7,,,,gev_20130213_1804,,S12E88,-88.0,-12.0,,,,,,,,,
5528,2013-02-13 18:46:00,2013-02-13 18:54:00,2013-02-13 19:03:00,B3.2,,,11670.0,gev_20130213_1846,11670.0,N19W54,54.0,19.0,,,131,SDO,Flare Detective - Trigger Module,POINT(161.914263 16.626647),POINT(51.397523 16.626647),51.397523,16.626647
5529,2013-02-14 03:57:00,2013-02-14 04:02:00,2013-02-14 04:08:00,B3.2,,,11670.0,gev_20130214_0357,11667.0,N22W86,86.0,22.0,False,,,,,,,,
