chart,age,age_units,gender,measure,measure_units,L,M,S
who_expanded,883,days,f,head_circ,cm,1,47.8231,0.02937
who_expanded,884,days,f,head_circ,cm,1,47.8268,0.02937
who_expanded,885,days,f,head_circ,cm,1,47.8306,0.02937
who_expanded,886,days,f,head_circ,cm,1,47.8344,0.02936
who_expanded,887,days,f,head_circ,cm,1,47.8381,0.02936
who_expanded,888,days,f,head_circ,cm,1,47.8418,0.02936
who_expanded,889,days,f,head_circ,cm,1,47.8456,0.02936
who_expanded,890,days,f,head_circ,cm,1,47.8493,0.02936
who_expanded,891,days,f,head_circ,cm,1,47.853,0.02936
who_expanded,892,days,f,head_circ,cm,1,47.8568,0.02936
who_expanded,893,days,f,head_circ,cm,1,47.8605,0.02935
who_expanded,894,days,f,head_circ,cm,1,47.8642,0.02935
who_expanded,895,days,f,head_circ,cm,1,47.8679,0.02935
who_expanded,896,days,f,head_circ,cm,1,47.8716,0.02935
who_expanded,897,days,f,head_circ,cm,1,47.8753,0.02935
who_expanded,898,days,f,head_circ,cm,1,47.879,0.02935
who_expanded,899,days,f,head_circ,cm,1,47.8826,0.02935
who_expanded,900,days,f,head_circ,cm,1,47.8863,0.02935
who_expanded,901,days,f,head_circ,cm,1,47.89,0.02935
who_expanded,902,days,f,head_circ,cm,1,47.8936,0.02934
who_expanded,903,days,f,head_circ,cm,1,47.8973,0.02934
who_expanded,904,days,f,head_circ,cm,1,47.9009,0.02934
who_expanded,905,days,f,head_circ,cm,1,47.9046,0.02934
who_expanded,906,days,f,head_circ,cm,1,47.9082,0.02934
who_expanded,907,days,f,head_circ,cm,1,47.9119,0.02934
who_expanded,908,days,f,head_circ,cm,1,47.9155,0.02934
who_expanded,909,days,f,head_circ,cm,1,47.9191,0.02934
who_expanded,910,days,f,head_circ,cm,1,47.9227,0.02933
who_expanded,911,days,f,head_circ,cm,1,47.9264,0.02933
who_expanded,912,days,f,head_circ,cm,1,47.93,0.02933
who_expanded,913,days,f,head_circ,cm,1,47.9336,0.02933
who_expanded,914,days,f,head_circ,cm,1,47.9372,0.02933
who_expanded,915,days,f,head_circ,cm,1,47.9407,0.02933
who_expanded,916,days,f,head_circ,cm,1,47.9443,0.02933
who_expanded,917,days,f,head_circ,cm,1,47.9479,0.02933
who_expanded,918,days,f,head_circ,cm,1,47.9515,0.02932
who_expanded,919,days,f,head_circ,cm,1,47.9551,0.02932
who_expanded,920,days,f,head_circ,cm,1,47.9586,0.02932
who_expanded,921,days,f,head_circ,cm,1,47.9622,0.02932
who_expanded,922,days,f,head_circ,cm,1,47.9657,0.02932
who_expanded,923,days,f,head_circ,cm,1,47.9693,0.02932
who_expanded,924,days,f,head_circ,cm,1,47.9728,0.02932
who_expanded,925,days,f,head_circ,cm,1,47.9764,0.02932
who_expanded,926,days,f,head_circ,cm,1,47.9799,0.02931
who_expanded,927,days,f,head_circ,cm,1,47.9834,0.02931
who_expanded,928,days,f,head_circ,cm,1,47.9869,0.02931
who_expanded,929,days,f,head_circ,cm,1,47.9904,0.02931
who_expanded,930,days,f,head_circ,cm,1,47.9939,0.02931
who_expanded,931,days,f,head_circ,cm,1,47.9975,0.02931
who_expanded,932,days,f,head_circ,cm,1,48.0009,0.02931
who_expanded,933,days,f,head_circ,cm,1,48.0044,0.02931
who_expanded,934,days,f,head_circ,cm,1,48.0079,0.0293
who_expanded,935,days,f,head_circ,cm,1,48.0114,0.0293
who_expanded,936,days,f,head_circ,cm,1,48.0149,0.0293
who_expanded,937,days,f,head_circ,cm,1,48.0184,0.0293
who_expanded,938,days,f,head_circ,cm,1,48.0218,0.0293
who_expanded,939,days,f,head_circ,cm,1,48.0253,0.0293
who_expanded,940,days,f,head_circ,cm,1,48.0287,0.0293
who_expanded,941,days,f,head_circ,cm,1,48.0322,0.0293
who_expanded,942,days,f,head_circ,cm,1,48.0356,0.0293
who_expanded,943,days,f,head_circ,cm,1,48.0391,0.02929
who_expanded,944,days,f,head_circ,cm,1,48.0425,0.02929
who_expanded,945,days,f,head_circ,cm,1,48.0459,0.02929
who_expanded,946,days,f,head_circ,cm,1,48.0494,0.02929
who_expanded,947,days,f,head_circ,cm,1,48.0528,0.02929
who_expanded,948,days,f,head_circ,cm,1,48.0562,0.02929
who_expanded,949,days,f,head_circ,cm,1,48.0596,0.02929
who_expanded,950,days,f,head_circ,cm,1,48.063,0.02929
who_expanded,951,days,f,head_circ,cm,1,48.0664,0.02928
who_expanded,952,days,f,head_circ,cm,1,48.0698,0.02928
who_expanded,953,days,f,head_circ,cm,1,48.0732,0.02928
who_expanded,954,days,f,head_circ,cm,1,48.0766,0.02928
who_expanded,955,days,f,head_circ,cm,1,48.08,0.02928
who_expanded,956,days,f,head_circ,cm,1,48.0833,0.02928
who_expanded,957,days,f,head_circ,cm,1,48.0867,0.02928
who_expanded,958,days,f,head_circ,cm,1,48.0901,0.02928
who_expanded,959,days,f,head_circ,cm,1,48.0934,0.02927
who_expanded,960,days,f,head_circ,cm,1,48.0968,0.02927
who_expanded,961,days,f,head_circ,cm,1,48.1001,0.02927
who_expanded,962,days,f,head_circ,cm,1,48.1035,0.02927
who_expanded,963,days,f,head_circ,cm,1,48.1068,0.02927
who_expanded,964,days,f,head_circ,cm,1,48.1101,0.02927
who_expanded,965,days,f,head_circ,cm,1,48.1135,0.02927
who_expanded,966,days,f,head_circ,cm,1,48.1168,0.02927
who_expanded,967,days,f,head_circ,cm,1,48.1201,0.02927
who_expanded,968,days,f,head_circ,cm,1,48.1234,0.02926
who_expanded,969,days,f,head_circ,cm,1,48.1267,0.02926
who_expanded,970,days,f,head_circ,cm,1,48.13,0.02926
who_expanded,971,days,f,head_circ,cm,1,48.1333,0.02926
who_expanded,972,days,f,head_circ,cm,1,48.1366,0.02926
who_expanded,973,days,f,head_circ,cm,1,48.1399,0.02926
who_expanded,974,days,f,head_circ,cm,1,48.1432,0.02926
who_expanded,975,days,f,head_circ,cm,1,48.1465,0.02926
who_expanded,976,days,f,head_circ,cm,1,48.1497,0.02925
who_expanded,977,days,f,head_circ,cm,1,48.153,0.02925
who_expanded,978,days,f,head_circ,cm,1,48.1563,0.02925
who_expanded,979,days,f,head_circ,cm,1,48.1595,0.02925
who_expanded,980,days,f,head_circ,cm,1,48.1628,0.02925
who_expanded,981,days,f,head_circ,cm,1,48.166,0.02925
who_expanded,982,days,f,head_circ,cm,1,48.1693,0.02925
who_expanded,983,days,f,head_circ,cm,1,48.1725,0.02925
who_expanded,984,days,f,head_circ,cm,1,48.1757,0.02925
who_expanded,985,days,f,head_circ,cm,1,48.179,0.02924
who_expanded,986,days,f,head_circ,cm,1,48.1822,0.02924
who_expanded,987,days,f,head_circ,cm,1,48.1854,0.02924
who_expanded,988,days,f,head_circ,cm,1,48.1886,0.02924
who_expanded,989,days,f,head_circ,cm,1,48.1919,0.02924
who_expanded,990,days,f,head_circ,cm,1,48.1951,0.02924
who_expanded,991,days,f,head_circ,cm,1,48.1983,0.02924
who_expanded,992,days,f,head_circ,cm,1,48.2015,0.02924
who_expanded,993,days,f,head_circ,cm,1,48.2047,0.02924
who_expanded,994,days,f,head_circ,cm,1,48.2078,0.02923
who_expanded,995,days,f,head_circ,cm,1,48.211,0.02923
who_expanded,996,days,f,head_circ,cm,1,48.2142,0.02923
who_expanded,997,days,f,head_circ,cm,1,48.2174,0.02923
who_expanded,998,days,f,head_circ,cm,1,48.2205,0.02923
who_expanded,999,days,f,head_circ,cm,1,48.2237,0.02923
who_expanded,1000,days,f,head_circ,cm,1,48.2269,0.02923
who_expanded,1001,days,f,head_circ,cm,1,48.23,0.02923
who_expanded,1002,days,f,head_circ,cm,1,48.2332,0.02923
who_expanded,1003,days,f,head_circ,cm,1,48.2363,0.02922
who_expanded,1004,days,f,head_circ,cm,1,48.2395,0.02922
who_expanded,1005,days,f,head_circ,cm,1,48.2426,0.02922
who_expanded,1006,days,f,head_circ,cm,1,48.2457,0.02922
who_expanded,1007,days,f,head_circ,cm,1,48.2489,0.02922
who_expanded,1008,days,f,head_circ,cm,1,48.252,0.02922
who_expanded,1009,days,f,head_circ,cm,1,48.2551,0.02922
who_expanded,1010,days,f,head_circ,cm,1,48.2582,0.02922
who_expanded,1011,days,f,head_circ,cm,1,48.2613,0.02921
who_expanded,1012,days,f,head_circ,cm,1,48.2644,0.02921
who_expanded,1013,days,f,head_circ,cm,1,48.2676,0.02921
who_expanded,1014,days,f,head_circ,cm,1,48.2706,0.02921
who_expanded,1015,days,f,head_circ,cm,1,48.2737,0.02921
who_expanded,1016,days,f,head_circ,cm,1,48.2768,0.02921
who_expanded,1017,days,f,head_circ,cm,1,48.2799,0.02921
who_expanded,1018,days,f,head_circ,cm,1,48.283,0.02921
who_expanded,1019,days,f,head_circ,cm,1,48.2861,0.02921
who_expanded,1020,days,f,head_circ,cm,1,48.2891,0.0292
who_expanded,1021,days,f,head_circ,cm,1,48.2922,0.0292
who_expanded,1022,days,f,head_circ,cm,1,48.2953,0.0292
who_expanded,1023,days,f,head_circ,cm,1,48.2983,0.0292
who_expanded,1024,days,f,head_circ,cm,1,48.3014,0.0292
who_expanded,1025,days,f,head_circ,cm,1,48.3044,0.0292
who_expanded,1026,days,f,head_circ,cm,1,48.3075,0.0292
who_expanded,1027,days,f,head_circ,cm,1,48.3105,0.0292
who_expanded,1028,days,f,head_circ,cm,1,48.3136,0.0292
who_expanded,1029,days,f,head_circ,cm,1,48.3166,0.02919
who_expanded,1030,days,f,head_circ,cm,1,48.3196,0.02919
who_expanded,1031,days,f,head_circ,cm,1,48.3226,0.02919
who_expanded,1032,days,f,head_circ,cm,1,48.3257,0.02919
who_expanded,1033,days,f,head_circ,cm,1,48.3287,0.02919
who_expanded,1034,days,f,head_circ,cm,1,48.3317,0.02919
who_expanded,1035,days,f,head_circ,cm,1,48.3347,0.02919
who_expanded,1036,days,f,head_circ,cm,1,48.3377,0.02919
who_expanded,1037,days,f,head_circ,cm,1,48.3407,0.02919
who_expanded,1038,days,f,head_circ,cm,1,48.3437,0.02918
who_expanded,1039,days,f,head_circ,cm,1,48.3467,0.02918
who_expanded,1040,days,f,head_circ,cm,1,48.3497,0.02918
who_expanded,1041,days,f,head_circ,cm,1,48.3527,0.02918
who_expanded,1042,days,f,head_circ,cm,1,48.3556,0.02918
who_expanded,1043,days,f,head_circ,cm,1,48.3586,0.02918
who_expanded,1044,days,f,head_circ,cm,1,48.3616,0.02918
who_expanded,1045,days,f,head_circ,cm,1,48.3645,0.02918
who_expanded,1046,days,f,head_circ,cm,1,48.3675,0.02918
who_expanded,1047,days,f,head_circ,cm,1,48.3705,0.02917
who_expanded,1048,days,f,head_circ,cm,1,48.3734,0.02917
who_expanded,1049,days,f,head_circ,cm,1,48.3764,0.02917
who_expanded,1050,days,f,head_circ,cm,1,48.3793,0.02917
who_expanded,1051,days,f,head_circ,cm,1,48.3823,0.02917
who_expanded,1052,days,f,head_circ,cm,1,48.3852,0.02917
who_expanded,1053,days,f,head_circ,cm,1,48.3881,0.02917
who_expanded,1054,days,f,head_circ,cm,1,48.3911,0.02917
who_expanded,1055,days,f,head_circ,cm,1,48.394,0.02917
who_expanded,1056,days,f,head_circ,cm,1,48.3969,0.02916
who_expanded,1057,days,f,head_circ,cm,1,48.3998,0.02916
who_expanded,1058,days,f,head_circ,cm,1,48.4027,0.02916
who_expanded,1059,days,f,head_circ,cm,1,48.4056,0.02916
who_expanded,1060,days,f,head_circ,cm,1,48.4085,0.02916
who_expanded,1061,days,f,head_circ,cm,1,48.4114,0.02916
who_expanded,1062,days,f,head_circ,cm,1,48.4143,0.02916
who_expanded,1063,days,f,head_circ,cm,1,48.4172,0.02916
who_expanded,1064,days,f,head_circ,cm,1,48.4201,0.02916
who_expanded,1065,days,f,head_circ,cm,1,48.423,0.02916
who_expanded,1066,days,f,head_circ,cm,1,48.4259,0.02915
who_expanded,1067,days,f,head_circ,cm,1,48.4288,0.02915
who_expanded,1068,days,f,head_circ,cm,1,48.4317,0.02915
who_expanded,1069,days,f,head_circ,cm,1,48.4345,0.02915
who_expanded,1070,days,f,head_circ,cm,1,48.4374,0.02915
who_expanded,1071,days,f,head_circ,cm,1,48.4403,0.02915
who_expanded,1072,days,f,head_circ,cm,1,48.4431,0.02915
who_expanded,1073,days,f,head_circ,cm,1,48.446,0.02915
who_expanded,1074,days,f,head_circ,cm,1,48.4488,0.02915
who_expanded,1075,days,f,head_circ,cm,1,48.4517,0.02914
who_expanded,1076,days,f,head_circ,cm,1,48.4545,0.02914
who_expanded,1077,days,f,head_circ,cm,1,48.4574,0.02914
who_expanded,1078,days,f,head_circ,cm,1,48.4602,0.02914
who_expanded,1079,days,f,head_circ,cm,1,48.463,0.02914
who_expanded,1080,days,f,head_circ,cm,1,48.4659,0.02914
who_expanded,1081,days,f,head_circ,cm,1,48.4687,0.02914
who_expanded,1082,days,f,head_circ,cm,1,48.4715,0.02914
who_expanded,1083,days,f,head_circ,cm,1,48.4743,0.02914
who_expanded,1084,days,f,head_circ,cm,1,48.4771,0.02913
who_expanded,1085,days,f,head_circ,cm,1,48.4799,0.02913
who_expanded,1086,days,f,head_circ,cm,1,48.4828,0.02913
who_expanded,1087,days,f,head_circ,cm,1,48.4856,0.02913
who_expanded,1088,days,f,head_circ,cm,1,48.4884,0.02913
who_expanded,1089,days,f,head_circ,cm,1,48.4912,0.02913
who_expanded,1090,days,f,head_circ,cm,1,48.4939,0.02913
who_expanded,1091,days,f,head_circ,cm,1,48.4967,0.02913
who_expanded,1092,days,f,head_circ,cm,1,48.4995,0.02913
who_expanded,1093,days,f,head_circ,cm,1,48.5023,0.02912
who_expanded,1094,days,f,head_circ,cm,1,48.5051,0.02912
who_expanded,1095,days,f,head_circ,cm,1,48.5079,0.02912
who_expanded,1096,days,f,head_circ,cm,1,48.5106,0.02912
who_expanded,1097,days,f,head_circ,cm,1,48.5134,0.02912
who_expanded,1098,days,f,head_circ,cm,1,48.5162,0.02912
who_expanded,1099,days,f,head_circ,cm,1,48.5189,0.02912
who_expanded,1100,days,f,head_circ,cm,1,48.5217,0.02912
who_expanded,1101,days,f,head_circ,cm,1,48.5244,0.02912
who_expanded,1102,days,f,head_circ,cm,1,48.5272,0.02912
who_expanded,1103,days,f,head_circ,cm,1,48.5299,0.02911
who_expanded,1104,days,f,head_circ,cm,1,48.5327,0.02911
who_expanded,1105,days,f,head_circ,cm,1,48.5354,0.02911
who_expanded,1106,days,f,head_circ,cm,1,48.5381,0.02911
who_expanded,1107,days,f,head_circ,cm,1,48.5409,0.02911
who_expanded,1108,days,f,head_circ,cm,1,48.5436,0.02911
who_expanded,1109,days,f,head_circ,cm,1,48.5463,0.02911
who_expanded,1110,days,f,head_circ,cm,1,48.5491,0.02911
who_expanded,1111,days,f,head_circ,cm,1,48.5518,0.02911
who_expanded,1112,days,f,head_circ,cm,1,48.5545,0.0291
who_expanded,1113,days,f,head_circ,cm,1,48.5572,0.0291
who_expanded,1114,days,f,head_circ,cm,1,48.5599,0.0291
who_expanded,1115,days,f,head_circ,cm,1,48.5626,0.0291
who_expanded,1116,days,f,head_circ,cm,1,48.5653,0.0291
who_expanded,1117,days,f,head_circ,cm,1,48.568,0.0291
who_expanded,1118,days,f,head_circ,cm,1,48.5707,0.0291
who_expanded,1119,days,f,head_circ,cm,1,48.5734,0.0291
who_expanded,1120,days,f,head_circ,cm,1,48.5761,0.0291
who_expanded,1121,days,f,head_circ,cm,1,48.5788,0.0291
who_expanded,1122,days,f,head_circ,cm,1,48.5814,0.02909
who_expanded,1123,days,f,head_circ,cm,1,48.5841,0.02909
who_expanded,1124,days,f,head_circ,cm,1,48.5868,0.02909
who_expanded,1125,days,f,head_circ,cm,1,48.5895,0.02909
who_expanded,1126,days,f,head_circ,cm,1,48.5921,0.02909
who_expanded,1127,days,f,head_circ,cm,1,48.5948,0.02909
who_expanded,1128,days,f,head_circ,cm,1,48.5974,0.02909
who_expanded,1129,days,f,head_circ,cm,1,48.6001,0.02909
who_expanded,1130,days,f,head_circ,cm,1,48.6028,0.02909
who_expanded,1131,days,f,head_circ,cm,1,48.6054,0.02909
who_expanded,1132,days,f,head_circ,cm,1,48.6081,0.02908
who_expanded,1133,days,f,head_circ,cm,1,48.6107,0.02908
who_expanded,1134,days,f,head_circ,cm,1,48.6133,0.02908
who_expanded,1135,days,f,head_circ,cm,1,48.616,0.02908
who_expanded,1136,days,f,head_circ,cm,1,48.6186,0.02908
who_expanded,1137,days,f,head_circ,cm,1,48.6212,0.02908
who_expanded,1138,days,f,head_circ,cm,1,48.6239,0.02908
who_expanded,1139,days,f,head_circ,cm,1,48.6265,0.02908
who_expanded,1140,days,f,head_circ,cm,1,48.6291,0.02908
who_expanded,1141,days,f,head_circ,cm,1,48.6317,0.02907
who_expanded,1142,days,f,head_circ,cm,1,48.6343,0.02907
who_expanded,1143,days,f,head_circ,cm,1,48.637,0.02907
who_expanded,1144,days,f,head_circ,cm,1,48.6396,0.02907
who_expanded,1145,days,f,head_circ,cm,1,48.6422,0.02907
who_expanded,1146,days,f,head_circ,cm,1,48.6448,0.02907
who_expanded,1147,days,f,head_circ,cm,1,48.6474,0.02907
who_expanded,1148,days,f,head_circ,cm,1,48.65,0.02907
who_expanded,1149,days,f,head_circ,cm,1,48.6525,0.02907
who_expanded,1150,days,f,head_circ,cm,1,48.6551,0.02907
who_expanded,1151,days,f,head_circ,cm,1,48.6577,0.02906
who_expanded,1152,days,f,head_circ,cm,1,48.6603,0.02906
who_expanded,1153,days,f,head_circ,cm,1,48.6629,0.02906
who_expanded,1154,days,f,head_circ,cm,1,48.6655,0.02906
who_expanded,1155,days,f,head_circ,cm,1,48.668,0.02906
who_expanded,1156,days,f,head_circ,cm,1,48.6706,0.02906
who_expanded,1157,days,f,head_circ,cm,1,48.6732,0.02906
who_expanded,1158,days,f,head_circ,cm,1,48.6757,0.02906
who_expanded,1159,days,f,head_circ,cm,1,48.6783,0.02906
who_expanded,1160,days,f,head_circ,cm,1,48.6808,0.02906
who_expanded,1161,days,f,head_circ,cm,1,48.6834,0.02905
who_expanded,1162,days,f,head_circ,cm,1,48.686,0.02905
who_expanded,1163,days,f,head_circ,cm,1,48.6885,0.02905
who_expanded,1164,days,f,head_circ,cm,1,48.691,0.02905
who_expanded,1165,days,f,head_circ,cm,1,48.6936,0.02905
who_expanded,1166,days,f,head_circ,cm,1,48.6961,0.02905
who_expanded,1167,days,f,head_circ,cm,1,48.6987,0.02905
who_expanded,1168,days,f,head_circ,cm,1,48.7012,0.02905
who_expanded,1169,days,f,head_circ,cm,1,48.7037,0.02905
who_expanded,1170,days,f,head_circ,cm,1,48.7062,0.02905
who_expanded,1171,days,f,head_circ,cm,1,48.7088,0.02904
who_expanded,1172,days,f,head_circ,cm,1,48.7113,0.02904
who_expanded,1173,days,f,head_circ,cm,1,48.7138,0.02904
who_expanded,1174,days,f,head_circ,cm,1,48.7163,0.02904
who_expanded,1175,days,f,head_circ,cm,1,48.7188,0.02904
who_expanded,1176,days,f,head_circ,cm,1,48.7213,0.02904
who_expanded,1177,days,f,head_circ,cm,1,48.7238,0.02904
who_expanded,1178,days,f,head_circ,cm,1,48.7263,0.02904
who_expanded,1179,days,f,head_circ,cm,1,48.7288,0.02904
who_expanded,1180,days,f,head_circ,cm,1,48.7313,0.02904
who_expanded,1181,days,f,head_circ,cm,1,48.7338,0.02903
who_expanded,1182,days,f,head_circ,cm,1,48.7363,0.02903
who_expanded,1183,days,f,head_circ,cm,1,48.7388,0.02903
who_expanded,1184,days,f,head_circ,cm,1,48.7413,0.02903
who_expanded,1185,days,f,head_circ,cm,1,48.7438,0.02903
who_expanded,1186,days,f,head_circ,cm,1,48.7463,0.02903
who_expanded,1187,days,f,head_circ,cm,1,48.7487,0.02903
who_expanded,1188,days,f,head_circ,cm,1,48.7512,0.02903
who_expanded,1189,days,f,head_circ,cm,1,48.7537,0.02903
who_expanded,1190,days,f,head_circ,cm,1,48.7561,0.02903
who_expanded,1191,days,f,head_circ,cm,1,48.7586,0.02902
who_expanded,1192,days,f,head_circ,cm,1,48.7611,0.02902
who_expanded,1193,days,f,head_circ,cm,1,48.7635,0.02902
who_expanded,1194,days,f,head_circ,cm,1,48.766,0.02902
who_expanded,1195,days,f,head_circ,cm,1,48.7684,0.02902
who_expanded,1196,days,f,head_circ,cm,1,48.7709,0.02902
who_expanded,1197,days,f,head_circ,cm,1,48.7733,0.02902
who_expanded,1198,days,f,head_circ,cm,1,48.7758,0.02902
who_expanded,1199,days,f,head_circ,cm,1,48.7782,0.02902
who_expanded,1200,days,f,head_circ,cm,1,48.7806,0.02902
who_expanded,1201,days,f,head_circ,cm,1,48.7831,0.02901
who_expanded,1202,days,f,head_circ,cm,1,48.7855,0.02901
who_expanded,1203,days,f,head_circ,cm,1,48.7879,0.02901
who_expanded,1204,days,f,head_circ,cm,1,48.7903,0.02901
who_expanded,1205,days,f,head_circ,cm,1,48.7928,0.02901
who_expanded,1206,days,f,head_circ,cm,1,48.7952,0.02901
who_expanded,1207,days,f,head_circ,cm,1,48.7976,0.02901
who_expanded,1208,days,f,head_circ,cm,1,48.8,0.02901
who_expanded,1209,days,f,head_circ,cm,1,48.8024,0.02901
who_expanded,1210,days,f,head_circ,cm,1,48.8048,0.02901
who_expanded,1211,days,f,head_circ,cm,1,48.8072,0.029
who_expanded,1212,days,f,head_circ,cm,1,48.8096,0.029
who_expanded,1213,days,f,head_circ,cm,1,48.812,0.029
who_expanded,1214,days,f,head_circ,cm,1,48.8144,0.029
who_expanded,1215,days,f,head_circ,cm,1,48.8168,0.029
who_expanded,1216,days,f,head_circ,cm,1,48.8192,0.029
who_expanded,1217,days,f,head_circ,cm,1,48.8216,0.029
who_expanded,1218,days,f,head_circ,cm,1,48.824,0.029
who_expanded,1219,days,f,head_circ,cm,1,48.8264,0.029
who_expanded,1220,days,f,head_circ,cm,1,48.8288,0.029
who_expanded,1221,days,f,head_circ,cm,1,48.8311,0.02899
who_expanded,1222,days,f,head_circ,cm,1,48.8335,0.02899
who_expanded,1223,days,f,head_circ,cm,1,48.8359,0.02899
who_expanded,1224,days,f,head_circ,cm,1,48.8382,0.02899
who_expanded,1225,days,f,head_circ,cm,1,48.8406,0.02899
who_expanded,1226,days,f,head_circ,cm,1,48.843,0.02899
who_expanded,1227,days,f,head_circ,cm,1,48.8453,0.02899
who_expanded,1228,days,f,head_circ,cm,1,48.8477,0.02899
who_expanded,1229,days,f,head_circ,cm,1,48.85,0.02899
who_expanded,1230,days,f,head_circ,cm,1,48.8524,0.02899
who_expanded,1231,days,f,head_circ,cm,1,48.8547,0.02899
who_expanded,1232,days,f,head_circ,cm,1,48.8571,0.02898
who_expanded,1233,days,f,head_circ,cm,1,48.8594,0.02898
who_expanded,1234,days,f,head_circ,cm,1,48.8618,0.02898
who_expanded,1235,days,f,head_circ,cm,1,48.8641,0.02898
who_expanded,1236,days,f,head_circ,cm,1,48.8664,0.02898
who_expanded,1237,days,f,head_circ,cm,1,48.8688,0.02898
who_expanded,1238,days,f,head_circ,cm,1,48.8711,0.02898
who_expanded,1239,days,f,head_circ,cm,1,48.8734,0.02898
who_expanded,1240,days,f,head_circ,cm,1,48.8757,0.02898
who_expanded,1241,days,f,head_circ,cm,1,48.8781,0.02898
who_expanded,1242,days,f,head_circ,cm,1,48.8804,0.02897
who_expanded,1243,days,f,head_circ,cm,1,48.8827,0.02897
who_expanded,1244,days,f,head_circ,cm,1,48.885,0.02897
who_expanded,1245,days,f,head_circ,cm,1,48.8873,0.02897
who_expanded,1246,days,f,head_circ,cm,1,48.8896,0.02897
who_expanded,1247,days,f,head_circ,cm,1,48.8919,0.02897
who_expanded,1248,days,f,head_circ,cm,1,48.8942,0.02897
who_expanded,1249,days,f,head_circ,cm,1,48.8965,0.02897
who_expanded,1250,days,f,head_circ,cm,1,48.8988,0.02897
who_expanded,1251,days,f,head_circ,cm,1,48.9011,0.02897
who_expanded,1252,days,f,head_circ,cm,1,48.9034,0.02897
who_expanded,1253,days,f,head_circ,cm,1,48.9057,0.02896
who_expanded,1254,days,f,head_circ,cm,1,48.908,0.02896
who_expanded,1255,days,f,head_circ,cm,1,48.9103,0.02896
who_expanded,1256,days,f,head_circ,cm,1,48.9126,0.02896
who_expanded,1257,days,f,head_circ,cm,1,48.9148,0.02896
who_expanded,1258,days,f,head_circ,cm,1,48.9171,0.02896
who_expanded,1259,days,f,head_circ,cm,1,48.9194,0.02896
who_expanded,1260,days,f,head_circ,cm,1,48.9217,0.02896
who_expanded,1261,days,f,head_circ,cm,1,48.9239,0.02896
who_expanded,1262,days,f,head_circ,cm,1,48.9262,0.02896
who_expanded,1263,days,f,head_circ,cm,1,48.9284,0.02895
who_expanded,1264,days,f,head_circ,cm,1,48.9307,0.02895
who_expanded,1265,days,f,head_circ,cm,1,48.933,0.02895
who_expanded,1266,days,f,head_circ,cm,1,48.9352,0.02895
who_expanded,1267,days,f,head_circ,cm,1,48.9375,0.02895
who_expanded,1268,days,f,head_circ,cm,1,48.9397,0.02895
who_expanded,1269,days,f,head_circ,cm,1,48.942,0.02895
who_expanded,1270,days,f,head_circ,cm,1,48.9442,0.02895
who_expanded,1271,days,f,head_circ,cm,1,48.9465,0.02895
who_expanded,1272,days,f,head_circ,cm,1,48.9487,0.02895
who_expanded,1273,days,f,head_circ,cm,1,48.9509,0.02895
who_expanded,1274,days,f,head_circ,cm,1,48.9532,0.02894
who_expanded,1275,days,f,head_circ,cm,1,48.9554,0.02894
who_expanded,1276,days,f,head_circ,cm,1,48.9576,0.02894
who_expanded,1277,days,f,head_circ,cm,1,48.9598,0.02894
who_expanded,1278,days,f,head_circ,cm,1,48.9621,0.02894
who_expanded,1279,days,f,head_circ,cm,1,48.9643,0.02894
who_expanded,1280,days,f,head_circ,cm,1,48.9665,0.02894
who_expanded,1281,days,f,head_circ,cm,1,48.9687,0.02894
who_expanded,1282,days,f,head_circ,cm,1,48.9709,0.02894
who_expanded,1283,days,f,head_circ,cm,1,48.9732,0.02894
who_expanded,1284,days,f,head_circ,cm,1,48.9754,0.02893
who_expanded,1285,days,f,head_circ,cm,1,48.9776,0.02893
who_expanded,1286,days,f,head_circ,cm,1,48.9798,0.02893
who_expanded,1287,days,f,head_circ,cm,1,48.982,0.02893
who_expanded,1288,days,f,head_circ,cm,1,48.9842,0.02893
who_expanded,1289,days,f,head_circ,cm,1,48.9864,0.02893
who_expanded,1290,days,f,head_circ,cm,1,48.9886,0.02893
who_expanded,1291,days,f,head_circ,cm,1,48.9908,0.02893
who_expanded,1292,days,f,head_circ,cm,1,48.9929,0.02893
who_expanded,1293,days,f,head_circ,cm,1,48.9951,0.02893
who_expanded,1294,days,f,head_circ,cm,1,48.9973,0.02893
who_expanded,1295,days,f,head_circ,cm,1,48.9995,0.02892
who_expanded,1296,days,f,head_circ,cm,1,49.0017,0.02892
who_expanded,1297,days,f,head_circ,cm,1,49.0039,0.02892
who_expanded,1298,days,f,head_circ,cm,1,49.006,0.02892
who_expanded,1299,days,f,head_circ,cm,1,49.0082,0.02892
who_expanded,1300,days,f,head_circ,cm,1,49.0104,0.02892
who_expanded,1301,days,f,head_circ,cm,1,49.0125,0.02892
who_expanded,1302,days,f,head_circ,cm,1,49.0147,0.02892
who_expanded,1303,days,f,head_circ,cm,1,49.0169,0.02892
who_expanded,1304,days,f,head_circ,cm,1,49.019,0.02892
who_expanded,1305,days,f,head_circ,cm,1,49.0212,0.02892
who_expanded,1306,days,f,head_circ,cm,1,49.0233,0.02891
who_expanded,1307,days,f,head_circ,cm,1,49.0255,0.02891
who_expanded,1308,days,f,head_circ,cm,1,49.0276,0.02891
who_expanded,1309,days,f,head_circ,cm,1,49.0298,0.02891
who_expanded,1310,days,f,head_circ,cm,1,49.0319,0.02891
