date,evaporation
2004-07-29,3.597323
2004-07-30,3.444632
2004-07-31,3.757417
2004-08-01,3.857127
2004-08-02,3.684905
2004-08-03,3.774541
2004-08-04,3.834135
2004-08-05,3.497533
2004-08-06,3.575206
2004-08-07,3.669233
2004-08-08,3.485858
2004-08-09,3.639818
2004-08-10,3.757668
2004-08-11,3.735102
2004-08-12,3.594497
2004-08-13,3.578463
2004-08-14,3.363191
2004-08-15,3.403998
2004-08-16,3.543366
2004-08-17,3.400358
2004-08-18,3.315774
2004-08-19,3.315277
2004-08-20,3.321875
2004-08-21,3.358214
2004-08-22,3.602125
2004-08-23,3.132863
2004-08-24,3.254414
2004-08-25,3.394783
2004-08-26,3.144765
2004-08-27,3.312124
2004-08-28,3.310798
2004-08-29,3.301318
2004-08-30,3.110345
2004-08-31,3.093572
2004-09-01,2.788397
2004-09-02,3.098435
2004-09-03,3.089893
2004-09-04,2.783889
2004-09-05,2.918035
2004-09-06,2.950641
2004-09-07,3.199794
2004-09-08,2.754391
2004-09-09,3.191381
2004-09-10,2.902311
2004-09-11,2.629746
2004-09-12,2.761034
2004-09-13,2.373946
2004-09-14,2.679102
2004-09-15,2.889088
2004-09-16,2.523787
2004-09-17,2.661637
2004-09-18,2.437471
2004-09-19,2.385673
2004-09-20,2.599691
2004-09-21,2.634755
2004-09-22,2.516715
2004-09-23,2.569193
2004-09-24,2.285932
2004-09-25,2.315745
2004-09-26,2.301809
2004-09-27,2.469529
2004-09-28,2.289105
2004-09-29,2.262033
2004-09-30,2.138117
2004-10-01,2.436259
2004-10-02,2.011988
2004-10-03,1.845646
2004-10-04,2.094531
2004-10-05,2.419351
2004-10-06,1.992304
2004-10-07,2.203907
2004-10-08,2.071780
2004-10-09,1.749530
2004-10-10,1.680396
2004-10-11,1.872903
2004-10-12,1.506689
2004-10-13,1.760936
2004-10-14,1.764736
2004-10-15,1.948258
2004-10-16,1.794169
2004-10-17,1.663823
2004-10-18,1.717819
2004-10-19,1.652700
2004-10-20,1.499115
2004-10-21,1.612192
2004-10-22,1.729779
2004-10-23,1.700275
2004-10-24,1.592323
2004-10-25,1.611127
2004-10-26,1.524187
2004-10-27,1.695849
2004-10-28,1.584378
2004-10-29,1.208446
2004-10-30,1.527333
2004-10-31,1.420239
2004-11-01,1.338681
2004-11-02,1.344199
2004-11-03,1.295475
2004-11-04,1.338407
2004-11-05,1.189130
2004-11-06,0.970774
2004-11-07,0.967873
2004-11-08,1.315327
2004-11-09,1.214974
2004-11-10,0.986742
2004-11-11,1.042000
2004-11-12,0.547136
2004-11-13,0.791151
2004-11-14,1.007675
2004-11-15,1.016080
2004-11-16,1.131204
2004-11-17,1.030254
2004-11-18,0.700733
2004-11-19,1.129298
2004-11-20,0.996314
2004-11-21,0.808131
2004-11-22,0.647000
2004-11-23,0.715191
2004-11-24,0.833721
2004-11-25,0.509769
2004-11-26,0.579468
2004-11-27,0.696904
2004-11-28,0.429434
2004-11-29,0.524004
2004-11-30,0.464597
2004-12-01,0.649444
2004-12-02,0.409757
2004-12-03,0.633613
2004-12-04,0.628482
2004-12-05,0.476337
2004-12-06,0.763318
2004-12-07,0.307174
2004-12-08,0.688432
2004-12-09,0.571662
2004-12-10,0.385618
2004-12-11,0.423051
2004-12-12,0.442190
2004-12-13,0.487530
2004-12-14,0.177439
2004-12-15,0.458589
2004-12-16,0.351122
2004-12-17,0.545286
2004-12-18,0.426671
2004-12-19,0.395957
2004-12-20,0.348101
2004-12-21,0.215929
2004-12-22,0.348757
2004-12-23,0.208181
2004-12-24,0.204217
2004-12-25,0.201874
2004-12-26,0.404315
2004-12-27,0.409480
2004-12-28,0.335989
2004-12-29,0.214294
2004-12-30,0.232124
2004-12-31,0.588647
2005-01-01,0.328279
2005-01-02,0.287850
2005-01-03,0.173891
2005-01-04,0.164668
2005-01-05,0.207290
2005-01-06,0.079232
2005-01-07,0.289929
2005-01-08,0.421046
2005-01-09,0.084771
2005-01-10,0.225005
2005-01-11,0.157401
2005-01-12,0.502548
2005-01-13,0.158684
2005-01-14,0.125989
2005-01-15,0.277251
2005-01-16,0.000000
2005-01-17,0.161220
2005-01-18,0.418174
2005-01-19,0.240924
2005-01-20,0.246579
2005-01-21,0.331953
2005-01-22,0.238264
2005-01-23,0.318891
2005-01-24,0.363414
2005-01-25,0.075081
2005-01-26,0.419401
2005-01-27,0.113375
2005-01-28,0.381472
2005-01-29,0.598608
2005-01-30,0.368899
2005-01-31,0.477066
2005-02-01,0.694309
2005-02-02,0.382656
2005-02-03,0.277301
2005-02-04,0.299062
2005-02-05,0.528711
2005-02-06,0.497891
2005-02-07,0.489254
2005-02-08,0.515315
2005-02-09,0.567748
2005-02-10,0.552068
2005-02-11,0.587482
2005-02-12,0.431894
2005-02-13,0.607580
2005-02-14,0.489596
2005-02-15,0.631457
2005-02-16,0.729291
2005-02-17,0.740275
2005-02-18,0.503607
2005-02-19,0.480809
2005-02-20,0.679077
2005-02-21,0.710111
2005-02-22,0.679507
2005-02-23,0.784405
2005-02-24,0.662085
2005-02-25,0.763193
2005-02-26,0.911409
2005-02-27,0.777271
2005-02-28,0.801210
2005-03-01,0.829649
2005-03-02,1.037300
2005-03-03,1.026541
2005-03-04,0.986637
2005-03-05,0.858787
2005-03-06,1.132060
2005-03-07,0.512750
2005-03-08,1.222625
2005-03-09,1.148455
2005-03-10,0.934668
2005-03-11,1.039173
2005-03-12,1.074425
2005-03-13,1.136813
2005-03-14,1.284373
2005-03-15,1.312608
2005-03-16,1.166323
2005-03-17,1.302531
2005-03-18,1.432481
2005-03-19,1.343057
2005-03-20,1.303990
2005-03-21,1.287415
2005-03-22,1.424607
2005-03-23,1.304111
2005-03-24,1.696938
2005-03-25,1.561350
2005-03-26,1.371187
2005-03-27,1.482482
2005-03-28,1.674973
2005-03-29,1.162647
2005-03-30,1.440021
2005-03-31,1.846503
2005-04-01,1.985797
2005-04-02,1.773563
2005-04-03,1.641113
2005-04-04,1.858920
2005-04-05,2.130118
2005-04-06,2.001595
2005-04-07,2.052648
2005-04-08,2.159364
2005-04-09,2.028025
2005-04-10,2.084066
2005-04-11,2.190843
2005-04-12,2.050029
2005-04-13,1.975428
2005-04-14,1.884361
2005-04-15,1.812463
2005-04-16,2.321897
2005-04-17,2.218982
2005-04-18,2.110889
2005-04-19,2.276832
2005-04-20,2.437571
2005-04-21,2.225368
2005-04-22,2.456030
2005-04-23,2.366971
2005-04-24,2.335538
2005-04-25,2.536108
2005-04-26,2.402454
2005-04-27,2.699460
2005-04-28,2.815459
2005-04-29,2.604839
2005-04-30,2.514894
2005-05-01,2.584310
2005-05-02,2.550784
2005-05-03,2.669229
2005-05-04,2.607422
2005-05-05,2.806844
2005-05-06,2.899795
2005-05-07,2.631224
2005-05-08,2.823691
2005-05-09,2.736532
2005-05-10,2.527573
2005-05-11,3.018327
2005-05-12,2.822273
2005-05-13,2.950802
2005-05-14,2.848569
2005-05-15,3.059632
2005-05-16,2.912077
2005-05-17,3.202325
2005-05-18,2.886817
2005-05-19,3.184580
2005-05-20,3.333613
2005-05-21,2.924889
2005-05-22,3.184032
2005-05-23,3.368302
2005-05-24,3.014496
2005-05-25,3.304430
2005-05-26,3.196956
2005-05-27,3.372870
2005-05-28,3.065314
2005-05-29,3.253885
2005-05-30,3.418813
2005-05-31,3.371945
2005-06-01,3.236146
2005-06-02,3.161962
2005-06-03,3.565470
2005-06-04,3.535498
2005-06-05,3.273680
2005-06-06,3.472842
2005-06-07,3.563961
2005-06-08,3.540037
2005-06-09,3.219025
2005-06-10,3.660400
2005-06-11,3.719900
2005-06-12,3.840972
2005-06-13,3.785484
2005-06-14,3.631336
2005-06-15,3.514558
2005-06-16,3.844867
2005-06-17,3.488798
2005-06-18,3.437836
2005-06-19,3.587212
2005-06-20,3.773300
2005-06-21,3.714972
2005-06-22,3.865400
2005-06-23,3.749590
2005-06-24,3.703298
2005-06-25,3.824962
2005-06-26,3.681992
2005-06-27,3.754508
2005-06-28,3.877995
2005-06-29,3.606668
2005-06-30,3.853192
2005-07-01,3.813264
2005-07-02,3.927903
2005-07-03,3.649221
2005-07-04,3.614233
2005-07-05,3.943739
2005-07-06,3.816336
2005-07-07,3.701734
2005-07-08,3.499760
2005-07-09,4.053428
2005-07-10,4.039119
2005-07-11,3.838875
2005-07-12,3.886401
2005-07-13,3.547700
2005-07-14,3.954584
2005-07-15,3.976655
2005-07-16,3.677531
2005-07-17,3.821907
2005-07-18,3.580005
2005-07-19,3.801685
2005-07-20,3.611957
2005-07-21,3.673670
2005-07-22,3.636651
2005-07-23,3.807856
2005-07-24,3.998629
2005-07-25,3.620984
2005-07-26,3.490949
2005-07-27,3.888321
2005-07-28,3.766251
2005-07-29,3.750874
2005-07-30,3.846911
2005-07-31,3.594660
2005-08-01,3.934891
2005-08-02,3.588372
2005-08-03,3.434877
2005-08-04,3.760391
2005-08-05,3.496497
2005-08-06,3.463069
2005-08-07,3.617167
2005-08-08,3.578585
2005-08-09,3.440038
2005-08-10,3.687278
2005-08-11,3.534357
2005-08-12,3.744325
2005-08-13,3.536799
2005-08-14,3.462367
2005-08-15,3.548646
2005-08-16,3.562553
2005-08-17,3.231280
2005-08-18,3.618043
2005-08-19,3.474661
2005-08-20,3.140069
2005-08-21,3.261141
2005-08-22,3.353637
2005-08-23,3.127718
2005-08-24,3.098000
2005-08-25,3.411633
2005-08-26,3.396743
2005-08-27,3.255291
2005-08-28,3.225332
2005-08-29,3.230699
2005-08-30,3.388500
2005-08-31,3.242111
2005-09-01,2.771111
2005-09-02,2.904951
2005-09-03,3.081136
2005-09-04,3.019619
2005-09-05,3.107778
2005-09-06,3.239123
2005-09-07,2.734790
2005-09-08,2.806453
2005-09-09,2.697901
2005-09-10,2.866439
2005-09-11,2.760631
2005-09-12,2.651891
2005-09-13,2.709723
2005-09-14,2.747891
2005-09-15,2.803118
2005-09-16,2.770928
2005-09-17,2.568259
2005-09-18,2.281846
2005-09-19,2.656820
2005-09-20,2.339960
2005-09-21,2.573703
2005-09-22,2.602380
2005-09-23,2.481287
2005-09-24,2.140188
2005-09-25,2.175537
2005-09-26,2.359101
2005-09-27,2.346174
2005-09-28,2.466924
2005-09-29,2.223982
2005-09-30,2.366584
2005-10-01,2.500461
2005-10-02,2.280452
2005-10-03,2.012722
2005-10-04,2.049762
2005-10-05,1.938096
2005-10-06,1.766252
2005-10-07,2.301217
2005-10-08,2.184341
2005-10-09,2.142190
2005-10-10,1.954901
2005-10-11,2.160467
2005-10-12,1.913151
2005-10-13,2.016828
2005-10-14,1.879420
2005-10-15,1.866138
2005-10-16,1.599567
2005-10-17,1.741775
2005-10-18,1.758687
2005-10-19,1.642001
2005-10-20,1.744899
2005-10-21,1.444054
2005-10-22,1.433629
2005-10-23,1.580707
2005-10-24,1.562942
2005-10-25,1.518554
2005-10-26,1.704426
2005-10-27,1.770179
2005-10-28,1.929708
2005-10-29,1.448474
2005-10-30,1.710893
2005-10-31,1.347248
2005-11-01,1.203235
2005-11-02,1.357620
2005-11-03,1.000163
2005-11-04,1.153890
2005-11-05,0.963114
2005-11-06,1.086851
2005-11-07,0.894393
2005-11-08,1.343063
2005-11-09,1.211516
2005-11-10,1.204376
2005-11-11,1.157875
2005-11-12,1.032528
2005-11-13,0.984332
2005-11-14,0.723250
2005-11-15,0.668202
2005-11-16,0.906779
2005-11-17,1.001484
2005-11-18,1.106402
2005-11-19,1.051811
2005-11-20,0.529372
2005-11-21,0.749175
2005-11-22,0.796433
2005-11-23,0.417977
2005-11-24,0.906935
2005-11-25,0.842656
2005-11-26,0.685925
2005-11-27,0.927143
2005-11-28,0.841709
2005-11-29,0.523535
2005-11-30,0.786170
2005-12-01,0.461852
2005-12-02,0.576693
2005-12-03,0.555813
2005-12-04,0.773626
2005-12-05,0.419306
2005-12-06,0.535884
2005-12-07,0.514334
2005-12-08,0.393901
2005-12-09,0.398000
2005-12-10,0.403362
2005-12-11,0.386060
2005-12-12,0.477610
2005-12-13,0.320464
2005-12-14,0.190081
2005-12-15,0.347654
2005-12-16,0.031736
2005-12-17,0.302963
2005-12-18,0.380255
2005-12-19,0.302073
2005-12-20,0.350996
2005-12-21,0.366743
2005-12-22,0.468238
2005-12-23,0.588380
2005-12-24,0.060265
2005-12-25,0.191469
2005-12-26,0.287750
2005-12-27,0.000000
2005-12-28,0.310971
2005-12-29,0.120325
2005-12-30,0.434396
2005-12-31,0.148538
2006-01-01,0.299780
2006-01-02,0.222110
2006-01-03,0.011405
2006-01-04,0.196372
2006-01-05,0.101076
2006-01-06,0.366050
2006-01-07,0.094807
2006-01-08,0.069422
2006-01-09,0.190519
2006-01-10,0.259030
2006-01-11,0.049022
2006-01-12,0.163958
2006-01-13,0.143706
2006-01-14,0.167371
2006-01-15,0.000000
2006-01-16,0.027548
2006-01-17,0.276385
2006-01-18,0.151633
2006-01-19,0.080903
2006-01-20,0.259932
2006-01-21,0.278954
2006-01-22,0.250792
2006-01-23,0.272709
2006-01-24,0.282587
2006-01-25,0.153243
2006-01-26,0.162220
2006-01-27,0.110133
2006-01-28,0.094467
2006-01-29,0.465555
2006-01-30,0.313973
2006-01-31,0.185789
2006-02-01,0.068536
2006-02-02,0.335021
2006-02-03,0.471310
2006-02-04,0.429391
2006-02-05,0.256110
2006-02-06,0.283995
2006-02-07,0.249349
2006-02-08,0.347438
2006-02-09,0.612308
2006-02-10,0.545811
2006-02-11,0.331913
2006-02-12,0.598607
2006-02-13,0.525490
2006-02-14,0.528719
2006-02-15,0.433256
2006-02-16,0.461538
2006-02-17,0.409285
2006-02-18,0.550170
2006-02-19,0.845345
2006-02-20,0.548294
2006-02-21,0.786240
2006-02-22,0.762841
2006-02-23,0.727288
2006-02-24,1.077819
2006-02-25,0.595441
2006-02-26,0.677082
2006-02-27,0.838946
2006-02-28,0.968163
2006-03-01,1.156645
2006-03-02,0.742593
2006-03-03,0.840400
2006-03-04,1.024942
2006-03-05,0.741113
2006-03-06,0.980617
2006-03-07,1.152075
2006-03-08,1.032589
2006-03-09,1.052560
2006-03-10,1.193909
2006-03-11,1.050329
2006-03-12,1.082008
2006-03-13,1.222639
2006-03-14,1.215087
2006-03-15,0.993021
2006-03-16,1.385103
2006-03-17,1.314444
2006-03-18,1.255993
2006-03-19,1.185366
2006-03-20,1.302883
2006-03-21,1.392386
2006-03-22,1.264076
2006-03-23,1.418482
2006-03-24,1.240911
2006-03-25,1.775686
2006-03-26,1.370058
2006-03-27,1.210049
2006-03-28,1.797892
2006-03-29,1.430743
2006-03-30,1.619136
2006-03-31,1.996149
2006-04-01,1.638055
2006-04-02,1.747747
2006-04-03,1.640967
2006-04-04,2.005296
2006-04-05,1.677191
2006-04-06,1.928825
2006-04-07,1.787230
2006-04-08,1.924638
2006-04-09,1.932813
2006-04-10,1.849946
2006-04-11,2.412635
2006-04-12,2.059669
2006-04-13,2.097901
2006-04-14,2.165454
2006-04-15,2.017217
2006-04-16,2.281092
2006-04-17,2.279556
2006-04-18,1.854481
2006-04-19,2.111050
2006-04-20,2.417122
2006-04-21,2.474696
2006-04-22,2.512704
2006-04-23,2.241541
2006-04-24,2.358799
2006-04-25,2.725489
2006-04-26,2.323486
2006-04-27,2.585732
2006-04-28,2.503140
2006-04-29,2.687645
2006-04-30,2.643179
2006-05-01,2.518855
2006-05-02,2.574246
2006-05-03,2.771617
2006-05-04,2.855384
2006-05-05,2.734133
2006-05-06,2.763183
2006-05-07,2.755787
2006-05-08,2.862907
2006-05-09,2.528513
2006-05-10,2.987834
2006-05-11,2.834000
2006-05-12,2.894731
2006-05-13,3.081719
2006-05-14,2.902579
2006-05-15,3.346228
2006-05-16,3.014482
2006-05-17,3.277781
2006-05-18,3.024142
2006-05-19,3.307336
2006-05-20,3.417667
2006-05-21,2.872900
2006-05-22,2.967519
2006-05-23,3.113609
2006-05-24,3.204886
2006-05-25,3.260639
2006-05-26,3.035914
2006-05-27,3.402221
2006-05-28,3.209468
2006-05-29,3.108818
2006-05-30,3.342387
2006-05-31,3.292206
2006-06-01,3.433152
2006-06-02,3.561422
2006-06-03,3.361504
2006-06-04,3.424421
2006-06-05,3.585206
2006-06-06,3.448552
2006-06-07,3.504963
2006-06-08,3.786632
2006-06-09,3.456968
2006-06-10,3.778076
2006-06-11,3.407881
2006-06-12,3.673380
2006-06-13,3.661635
2006-06-14,3.522958
2006-06-15,3.615084
2006-06-16,3.650568
2006-06-17,3.594361
2006-06-18,3.821008
2006-06-19,3.671812
2006-06-20,4.005501
2006-06-21,3.760159
2006-06-22,3.699634
2006-06-23,3.767170
2006-06-24,3.959801
2006-06-25,3.707197
2006-06-26,3.822183
2006-06-27,3.716993
2006-06-28,3.575251
2006-06-29,3.599303
2006-06-30,4.014282
2006-07-01,3.886164
2006-07-02,3.769418
2006-07-03,3.565381
2006-07-04,3.972192
2006-07-05,3.550322
2006-07-06,3.772137
2006-07-07,3.605160
2006-07-08,3.813728
2006-07-09,3.873239
2006-07-10,3.877873
2006-07-11,4.062606
2006-07-12,3.713043
2006-07-13,3.800403
2006-07-14,3.672645
2006-07-15,3.652788
2006-07-16,3.926562
2006-07-17,3.936456
2006-07-18,3.575399
2006-07-19,3.726100
2006-07-20,3.848451
2006-07-21,3.641608
2006-07-22,3.905182
2006-07-23,3.979457
2006-07-24,3.825541
2006-07-25,3.712977
2006-07-26,3.847454
2006-07-27,3.653477
2006-07-28,3.930424
2006-07-29,3.666611
2006-07-30,3.787265
2006-07-31,3.719830
2006-08-01,3.619604
2006-08-02,3.757839
2006-08-03,3.496485
2006-08-04,3.566359
2006-08-05,3.443091
2006-08-06,3.705024
2006-08-07,3.664852
2006-08-08,3.386295
2006-08-09,3.547775
2006-08-10,3.880183
2006-08-11,3.268608
2006-08-12,3.717643
2006-08-13,3.132066
2006-08-14,3.317539
2006-08-15,3.527969
2006-08-16,3.119893
2006-08-17,3.473868
2006-08-18,3.410686
2006-08-19,3.540316
2006-08-20,3.365705
2006-08-21,3.055155
2006-08-22,3.270801
2006-08-23,3.504397
2006-08-24,3.406021
2006-08-25,3.280917
2006-08-26,3.600859
2006-08-27,3.081790
2006-08-28,3.253535
2006-08-29,3.329521
2006-08-30,3.266238
2006-08-31,2.760862
2006-09-01,2.928882
2006-09-02,3.231482
2006-09-03,3.269615
2006-09-04,3.220632
2006-09-05,2.900833
2006-09-06,3.022936
2006-09-07,2.668642
2006-09-08,3.044780
2006-09-09,2.909808
2006-09-10,3.039896
2006-09-11,2.786183
2006-09-12,2.888667
2006-09-13,2.857444
2006-09-14,2.776926
2006-09-15,2.797425
2006-09-16,2.787324
2006-09-17,2.890065
2006-09-18,2.592932
2006-09-19,2.765252
2006-09-20,2.771281
2006-09-21,2.580932
2006-09-22,2.322390
2006-09-23,2.513378
2006-09-24,2.888475
2006-09-25,2.651658
2006-09-26,2.355178
2006-09-27,2.474823
2006-09-28,2.525872
2006-09-29,2.428368
2006-09-30,2.094408
2006-10-01,1.932548
2006-10-02,2.317160
2006-10-03,2.312299
2006-10-04,1.968528
2006-10-05,1.945250
2006-10-06,2.065105
2006-10-07,2.048120
2006-10-08,2.105429
2006-10-09,2.182939
2006-10-10,1.999099
2006-10-11,1.999106
2006-10-12,1.897924
2006-10-13,1.986804
2006-10-14,1.727857
2006-10-15,2.316854
2006-10-16,1.777333
2006-10-17,1.933885
2006-10-18,1.739705
2006-10-19,1.710361
2006-10-20,1.659548
2006-10-21,1.808003
2006-10-22,1.264172
2006-10-23,1.720198
2006-10-24,1.491399
2006-10-25,1.569111
2006-10-26,1.567114
2006-10-27,1.904701
2006-10-28,1.716550
2006-10-29,1.266048
2006-10-30,1.321487
2006-10-31,1.194988
2006-11-01,1.211451
2006-11-02,1.529871
2006-11-03,1.062299
2006-11-04,1.073166
2006-11-05,0.928022
2006-11-06,0.882417
2006-11-07,1.044347
2006-11-08,0.856711
2006-11-09,1.165955
2006-11-10,1.064793
2006-11-11,0.919293
2006-11-12,0.662833
2006-11-13,1.090000
2006-11-14,1.132362
2006-11-15,0.877856
2006-11-16,1.017908
2006-11-17,0.598360
2006-11-18,1.139402
2006-11-19,1.115609
2006-11-20,0.887757
2006-11-21,0.670128
2006-11-22,0.727860
2006-11-23,0.893877
2006-11-24,0.734646
2006-11-25,0.699372
2006-11-26,0.448080
2006-11-27,0.715947
2006-11-28,0.525062
2006-11-29,0.687631
2006-11-30,0.508092
2006-12-01,0.547696
2006-12-02,0.365596
2006-12-03,0.496067
2006-12-04,0.434024
2006-12-05,0.345607
2006-12-06,0.205116
2006-12-07,0.648319
2006-12-08,0.515580
2006-12-09,0.401329
2006-12-10,0.441692
2006-12-11,0.530846
2006-12-12,0.411901
2006-12-13,0.401184
2006-12-14,0.355208
2006-12-15,0.243669
2006-12-16,0.644095
2006-12-17,0.427675
2006-12-18,0.407692
2006-12-19,0.567647
2006-12-20,0.334075
2006-12-21,0.084960
2006-12-22,0.124013
2006-12-23,0.185772
2006-12-24,0.240479
2006-12-25,0.270188
2006-12-26,0.220241
2006-12-27,0.281921
2006-12-28,0.380277
2006-12-29,0.262181
2006-12-30,0.000000
2006-12-31,0.218119
2007-01-01,0.173022
2007-01-02,0.000000
2007-01-03,0.179864
2007-01-04,0.060145
2007-01-05,0.162292
2007-01-06,0.402024
2007-01-07,0.133678
2007-01-08,0.189350
2007-01-09,0.171028
2007-01-10,0.024531
2007-01-11,0.264992
2007-01-12,0.279559
2007-01-13,0.312626
2007-01-14,0.101505
2007-01-15,0.125039
2007-01-16,0.358954
2007-01-17,0.191540
2007-01-18,0.139079
2007-01-19,0.007922
2007-01-20,0.261216
2007-01-21,0.337740
2007-01-22,0.266950
2007-01-23,0.493069
2007-01-24,0.296282
2007-01-25,0.307821
2007-01-26,0.440177
2007-01-27,0.694123
2007-01-28,0.208167
2007-01-29,0.586669
2007-01-30,0.141202
2007-01-31,0.327455
2007-02-01,0.585137
2007-02-02,0.439683
2007-02-03,0.327696
2007-02-04,0.399601
2007-02-05,0.356522
2007-02-06,0.208484
2007-02-07,0.031244
2007-02-08,0.481418
2007-02-09,0.419211
2007-02-10,0.446229
2007-02-11,0.455409
2007-02-12,0.436810
2007-02-13,0.501299
2007-02-14,0.477093
2007-02-15,0.706304
2007-02-16,0.340710
2007-02-17,0.309071
2007-02-18,0.313086
2007-02-19,0.676135
2007-02-20,0.610701
2007-02-21,0.768764
2007-02-22,0.978887
2007-02-23,0.810891
2007-02-24,0.859612
2007-02-25,0.873527
2007-02-26,0.866537
2007-02-27,0.787820
2007-02-28,0.967726
2007-03-01,0.942480
2007-03-02,0.907031
2007-03-03,0.827653
2007-03-04,0.987089
2007-03-05,1.102598
2007-03-06,1.117776
2007-03-07,0.903198
2007-03-08,1.103834
2007-03-09,0.839934
2007-03-10,1.148703
2007-03-11,1.196014
2007-03-12,1.132342
2007-03-13,1.087138
2007-03-14,1.380948
2007-03-15,1.204016
2007-03-16,1.252825
2007-03-17,1.159305
2007-03-18,1.323189
2007-03-19,1.304553
2007-03-20,1.241782
2007-03-21,1.336957
2007-03-22,1.047724
2007-03-23,1.624699
2007-03-24,1.545535
2007-03-25,1.711470
2007-03-26,1.378269
2007-03-27,1.848561
2007-03-28,1.444692
2007-03-29,1.850213
2007-03-30,1.781772
2007-03-31,1.631228
2007-04-01,1.963207
2007-04-02,1.839486
2007-04-03,1.608413
2007-04-04,1.788909
2007-04-05,1.650394
2007-04-06,1.642082
2007-04-07,2.033542
2007-04-08,2.112456
2007-04-09,1.474055
2007-04-10,2.103442
2007-04-11,2.144315
2007-04-12,2.064565
2007-04-13,2.326610
2007-04-14,1.822413
2007-04-15,1.998171
2007-04-16,1.917490
2007-04-17,2.526792
2007-04-18,2.342629
2007-04-19,2.390138
2007-04-20,2.300036
2007-04-21,2.211840
2007-04-22,2.487639
2007-04-23,2.525179
2007-04-24,2.275552
2007-04-25,2.403395
2007-04-26,2.520651
2007-04-27,2.664271
2007-04-28,2.439124
2007-04-29,2.656025
2007-04-30,2.664623
2007-05-01,2.497677
2007-05-02,2.810552
2007-05-03,2.732592
2007-05-04,2.704420
2007-05-05,2.758302
2007-05-06,3.012318
2007-05-07,2.872668
2007-05-08,2.882638
2007-05-09,2.819312
2007-05-10,2.809286
2007-05-11,2.827402
2007-05-12,3.129580
2007-05-13,2.977295
2007-05-14,3.209572
2007-05-15,3.223842
2007-05-16,2.872914
2007-05-17,2.965805
2007-05-18,3.146657
2007-05-19,3.115249
2007-05-20,3.130724
2007-05-21,2.953078
2007-05-22,3.240573
2007-05-23,3.276646
2007-05-24,3.129937
2007-05-25,3.172466
2007-05-26,3.183838
2007-05-27,3.064544
2007-05-28,3.183136
2007-05-29,3.379721
2007-05-30,3.166110
2007-05-31,3.425302
2007-06-01,3.412434
2007-06-02,3.495659
2007-06-03,3.384728
2007-06-04,3.382340
2007-06-05,3.440678
2007-06-06,3.525349
2007-06-07,3.479302
2007-06-08,3.373361
2007-06-09,3.807818
2007-06-10,3.851480
2007-06-11,3.415732
2007-06-12,3.814729
2007-06-13,3.479584
2007-06-14,3.624253
2007-06-15,3.512783
2007-06-16,3.891482
2007-06-17,3.856282
2007-06-18,3.645758
2007-06-19,3.766047
2007-06-20,3.790978
2007-06-21,3.694729
2007-06-22,3.326871
2007-06-23,3.696576
2007-06-24,3.850138
2007-06-25,3.651747
2007-06-26,3.903914
2007-06-27,3.772307
2007-06-28,3.778921
2007-06-29,3.544591
2007-06-30,3.682369
2007-07-01,3.662356
2007-07-02,3.703493
2007-07-03,3.724813
2007-07-04,3.872875
2007-07-05,4.011432
2007-07-06,3.605216
2007-07-07,3.808549
2007-07-08,3.647857
2007-07-09,3.549149
2007-07-10,3.967521
2007-07-11,3.612810
2007-07-12,3.668441
2007-07-13,3.901414
2007-07-14,3.937504
2007-07-15,3.663760
2007-07-16,3.795455
2007-07-17,3.768571
2007-07-18,3.797131
2007-07-19,3.930815
2007-07-20,3.745797
2007-07-21,3.876885
2007-07-22,3.497152
2007-07-23,3.699754
2007-07-24,3.896755
2007-07-25,3.623836
2007-07-26,3.775480
2007-07-27,3.783227
2007-07-28,3.651717
2007-07-29,3.409626
2007-07-30,3.857790
2007-07-31,3.786002
2007-08-01,3.686165
2007-08-02,3.681279
2007-08-03,3.601178
2007-08-04,3.604905
2007-08-05,3.626225
2007-08-06,3.543194
2007-08-07,3.670570
2007-08-08,3.747001
2007-08-09,3.574768
2007-08-10,3.463572
2007-08-11,3.346837
2007-08-12,3.671238
2007-08-13,3.600505
2007-08-14,3.619713
2007-08-15,3.558866
2007-08-16,3.360913
2007-08-17,3.567318
2007-08-18,3.488818
2007-08-19,3.426406
2007-08-20,3.374698
2007-08-21,3.415871
2007-08-22,3.340047
2007-08-23,3.448444
2007-08-24,3.183675
2007-08-25,3.313858
2007-08-26,3.151029
2007-08-27,2.845468
2007-08-28,3.188510
2007-08-29,3.039416
2007-08-30,3.382674
2007-08-31,3.291132
2007-09-01,2.957895
2007-09-02,2.668089
2007-09-03,3.011380
2007-09-04,3.045505
2007-09-05,2.996728
2007-09-06,2.908322
2007-09-07,3.013988
2007-09-08,2.906832
2007-09-09,2.791068
2007-09-10,2.734993
2007-09-11,2.716598
2007-09-12,2.754476
2007-09-13,3.139576
2007-09-14,2.689886
2007-09-15,2.827821
2007-09-16,2.586645
2007-09-17,2.712463
2007-09-18,2.785266
2007-09-19,2.768393
2007-09-20,2.470346
2007-09-21,2.611862
2007-09-22,2.661855
2007-09-23,2.416062
2007-09-24,2.404737
2007-09-25,2.368377
2007-09-26,2.271837
2007-09-27,2.370951
2007-09-28,2.352430
2007-09-29,2.308707
2007-09-30,2.252759
2007-10-01,2.310054
2007-10-02,2.338325
2007-10-03,2.200494
2007-10-04,2.002849
2007-10-05,1.903193
2007-10-06,2.151637
2007-10-07,1.972864
