date,precipitation
2004-07-29,0.353199
2004-07-30,2.403233
2004-07-31,0.600558
2004-08-01,0.626577
2004-08-02,1.130523
2004-08-03,5.005273
2004-08-04,4.142905
2004-08-05,0.737012
2004-08-06,0.003801
2004-08-07,0.463601
2004-08-08,0.024046
2004-08-09,0.738566
2004-08-10,0.858958
2004-08-11,8.030523
2004-08-12,0.284710
2004-08-13,1.747919
2004-08-14,0.146759
2004-08-15,0.104304
2004-08-16,0.281720
2004-08-17,9.775552
2004-08-18,1.822843
2004-08-19,0.826448
2004-08-20,0.040673
2004-08-21,0.775198
2004-08-22,0.180976
2004-08-23,0.007028
2004-08-24,2.072212
2004-08-25,25.836412
2004-08-26,0.171292
2004-08-27,3.594563
2004-08-28,0.008290
2004-08-29,0.228387
2004-08-30,9.411201
2004-08-31,0.067724
2004-09-01,6.797685
2004-09-02,8.974886
2004-09-03,0.267636
2004-09-04,0.180130
2004-09-05,0.570708
2004-09-06,0.046990
2004-09-07,1.114812
2004-09-08,0.234799
2004-09-09,2.262451
2004-09-10,0.000149
2004-09-11,0.275113
2004-09-12,3.565036
2004-09-13,0.180779
2004-09-14,3.331868
2004-09-15,3.194805
2004-09-16,0.015211
2004-09-17,0.529644
2004-09-18,0.041085
2004-09-19,0.253765
2004-09-20,0.143192
2004-09-21,0.456659
2004-09-22,1.639204
2004-09-23,0.068813
2004-09-24,2.074868
2004-09-25,2.099177
2004-09-26,0.552007
2004-09-27,0.159017
2004-09-28,1.141075
2004-09-29,0.168449
2004-09-30,0.036876
2004-10-01,0.245132
2004-10-02,2.119493
2004-10-03,0.037782
2004-10-04,0.976424
2004-10-05,0.430193
2004-10-06,0.136052
2004-10-07,7.314423
2004-10-08,2.801136
2004-10-09,0.003134
2004-10-10,0.280762
2004-10-11,3.199904
2004-10-12,4.701767
2004-10-13,11.457543
2004-10-14,0.307565
2004-10-15,6.134026
2004-10-16,0.925505
2004-10-17,18.691551
2004-10-18,2.615557
2004-10-19,0.017820
2004-10-20,2.110256
2004-10-21,1.656928
2004-10-22,0.116712
2004-10-23,0.728797
2004-10-24,0.051833
2004-10-25,3.495196
2004-10-26,0.237279
2004-10-27,1.062220
2004-10-28,0.142204
2004-10-29,3.956094
2004-10-30,0.108247
2004-10-31,6.702706
2004-11-01,0.118877
2004-11-02,1.032484
2004-11-03,0.356079
2004-11-04,0.211266
2004-11-05,8.641544
2004-11-06,2.797286
2004-11-07,1.352181
2004-11-08,0.926630
2004-11-09,4.348519
2004-11-10,2.517873
2004-11-11,4.172225
2004-11-12,0.026828
2004-11-13,1.975003
2004-11-14,0.184049
2004-11-15,0.707939
2004-11-16,0.835107
2004-11-17,0.760914
2004-11-18,1.104480
2004-11-19,0.681546
2004-11-20,1.051746
2004-11-21,1.082094
2004-11-22,3.000953
2004-11-23,2.663303
2004-11-24,0.108101
2004-11-25,0.202370
2004-11-26,0.962900
2004-11-27,0.643066
2004-11-28,0.163095
2004-11-29,0.189158
2004-11-30,0.002026
2004-12-01,0.404005
2004-12-02,2.285710
2004-12-03,1.105620
2004-12-04,2.452737
2004-12-05,0.726673
2004-12-06,0.555342
2004-12-07,0.898715
2004-12-08,0.608945
2004-12-09,3.996105
2004-12-10,1.305500
2004-12-11,5.887038
2004-12-12,0.014053
2004-12-13,0.215393
2004-12-14,0.682532
2004-12-15,0.074847
2004-12-16,3.356142
2004-12-17,0.183692
2004-12-18,0.536151
2004-12-19,1.767501
2004-12-20,0.371634
2004-12-21,3.341994
2004-12-22,0.846686
2004-12-23,0.248846
2004-12-24,0.158336
2004-12-25,0.804611
2004-12-26,0.525430
2004-12-27,0.966550
2004-12-28,1.034080
2004-12-29,0.015901
2004-12-30,0.064495
2004-12-31,0.436491
2005-01-01,0.425985
2005-01-02,0.002668
2005-01-03,0.568929
2005-01-04,0.006838
2005-01-05,0.209772
2005-01-06,0.012067
2005-01-07,0.124979
2005-01-08,2.173646
2005-01-09,0.137532
2005-01-10,3.513507
2005-01-11,1.671772
2005-01-12,0.161454
2005-01-13,0.923993
2005-01-14,0.119283
2005-01-15,0.702654
2005-01-16,0.281972
2005-01-17,0.777101
2005-01-18,1.101838
2005-01-19,0.168606
2005-01-20,0.975693
2005-01-21,0.173970
2005-01-22,0.986785
2005-01-23,2.763210
2005-01-24,1.030569
2005-01-25,0.929753
2005-01-26,2.557517
2005-01-27,0.634414
2005-01-28,0.184908
2005-01-29,8.714020
2005-01-30,0.016647
2005-01-31,1.252557
2005-02-01,3.544513
2005-02-02,7.443202
2005-02-03,3.518007
2005-02-04,1.285790
2005-02-05,0.363014
2005-02-06,0.062828
2005-02-07,1.488765
2005-02-08,0.642969
2005-02-09,0.039700
2005-02-10,3.210322
2005-02-11,0.488195
2005-02-12,4.630647
2005-02-13,0.972691
2005-02-14,1.716605
2005-02-15,0.422036
2005-02-16,1.940542
2005-02-17,0.644487
2005-02-18,0.454316
2005-02-19,0.853916
2005-02-20,0.052644
2005-02-21,0.163579
2005-02-22,3.477067
2005-02-23,3.304814
2005-02-24,0.135997
2005-02-25,6.467640
2005-02-26,1.239073
2005-02-27,1.051449
2005-02-28,2.331700
2005-03-01,2.276561
2005-03-02,2.811379
2005-03-03,16.731319
2005-03-04,0.502300
2005-03-05,5.623807
2005-03-06,0.955528
2005-03-07,4.177246
2005-03-08,0.048323
2005-03-09,1.360294
2005-03-10,2.233108
2005-03-11,9.929839
2005-03-12,0.105033
2005-03-13,0.278150
2005-03-14,0.041478
2005-03-15,2.718405
2005-03-16,0.052667
2005-03-17,13.543694
2005-03-18,0.034558
2005-03-19,0.547159
2005-03-20,1.638086
2005-03-21,2.175239
2005-03-22,0.272903
2005-03-23,0.046759
2005-03-24,3.804734
2005-03-25,4.063926
2005-03-26,0.901489
2005-03-27,0.000001
2005-03-28,0.028615
2005-03-29,2.400833
2005-03-30,0.226633
2005-03-31,1.001749
2005-04-01,9.380954
2005-04-02,1.153103
2005-04-03,0.016882
2005-04-04,0.946788
2005-04-05,0.828224
2005-04-06,2.979342
2005-04-07,0.232934
2005-04-08,0.032444
2005-04-09,0.307672
2005-04-10,4.004368
2005-04-11,0.348488
2005-04-12,2.409159
2005-04-13,0.262978
2005-04-14,0.132880
2005-04-15,0.566982
2005-04-16,0.210492
2005-04-17,0.098207
2005-04-18,3.086722
2005-04-19,0.168214
2005-04-20,0.215153
2005-04-21,0.842923
2005-04-22,0.233630
2005-04-23,0.132834
2005-04-24,0.065861
2005-04-25,5.283478
2005-04-26,0.831233
2005-04-27,0.019379
2005-04-28,1.630432
2005-04-29,1.281398
2005-04-30,0.138878
2005-05-01,7.432388
2005-05-02,0.164471
2005-05-03,0.064155
2005-05-04,1.620898
2005-05-05,0.174594
2005-05-06,9.260606
2005-05-07,0.844641
2005-05-08,0.236441
2005-05-09,1.831517
2005-05-10,0.253794
2005-05-11,0.476256
2005-05-12,0.026583
2005-05-13,0.017016
2005-05-14,3.276284
2005-05-15,0.004742
2005-05-16,3.847207
2005-05-17,0.520965
2005-05-18,5.346322
2005-05-19,2.267526
2005-05-20,0.018515
2005-05-21,1.276021
2005-05-22,4.874790
2005-05-23,5.414710
2005-05-24,2.231530
2005-05-25,2.619241
2005-05-26,0.000204
2005-05-27,0.001927
2005-05-28,0.535437
2005-05-29,0.087117
2005-05-30,2.162290
2005-05-31,5.071471
2005-06-01,0.129893
2005-06-02,0.000458
2005-06-03,0.363767
2005-06-04,0.378254
2005-06-05,0.748615
2005-06-06,0.590973
2005-06-07,0.067591
2005-06-08,1.375299
2005-06-09,1.053435
2005-06-10,0.237371
2005-06-11,0.904650
2005-06-12,0.090336
2005-06-13,0.287527
2005-06-14,0.013220
2005-06-15,0.510192
2005-06-16,5.860669
2005-06-17,0.022090
2005-06-18,0.000329
2005-06-19,0.205991
2005-06-20,0.300979
2005-06-21,8.908679
2005-06-22,0.757985
2005-06-23,0.643683
2005-06-24,0.737908
2005-06-25,0.125725
2005-06-26,2.312266
2005-06-27,2.474765
2005-06-28,0.388419
2005-06-29,5.328452
2005-06-30,3.167478
2005-07-01,0.030620
2005-07-02,0.711510
2005-07-03,0.911846
2005-07-04,0.911254
2005-07-05,13.568501
2005-07-06,0.003482
2005-07-07,0.251222
2005-07-08,20.820704
2005-07-09,1.997808
2005-07-10,0.580528
2005-07-11,0.018709
2005-07-12,2.877866
2005-07-13,1.395617
2005-07-14,0.956538
2005-07-15,0.765470
2005-07-16,0.114394
2005-07-17,1.041741
2005-07-18,0.117940
2005-07-19,1.544015
2005-07-20,1.231594
2005-07-21,4.877182
2005-07-22,2.971637
2005-07-23,0.010748
2005-07-24,0.104711
2005-07-25,0.346043
2005-07-26,0.676250
2005-07-27,0.476378
2005-07-28,3.919341
2005-07-29,0.080236
2005-07-30,0.142928
2005-07-31,1.146673
2005-08-01,11.455390
2005-08-02,0.623038
2005-08-03,0.282771
2005-08-04,0.077934
2005-08-05,0.012968
2005-08-06,0.024755
2005-08-07,0.341921
2005-08-08,16.433741
2005-08-09,1.653182
2005-08-10,8.051853
2005-08-11,0.004912
2005-08-12,0.368427
2005-08-13,0.922543
2005-08-14,0.798829
2005-08-15,3.463771
2005-08-16,0.046879
2005-08-17,0.827797
2005-08-18,0.613663
2005-08-19,0.984437
2005-08-20,0.057327
2005-08-21,0.088452
2005-08-22,1.427968
2005-08-23,0.270486
2005-08-24,0.092795
2005-08-25,3.667229
2005-08-26,0.023785
2005-08-27,1.168264
2005-08-28,0.033318
2005-08-29,0.505245
2005-08-30,3.044431
2005-08-31,0.394927
2005-09-01,0.010067
2005-09-02,0.021506
2005-09-03,0.174588
2005-09-04,1.796776
2005-09-05,4.268875
2005-09-06,0.762003
2005-09-07,0.055434
2005-09-08,3.818707
2005-09-09,0.800142
2005-09-10,0.141781
2005-09-11,0.601850
2005-09-12,5.797061
2005-09-13,1.415635
2005-09-14,0.970556
2005-09-15,2.530849
2005-09-16,0.050121
2005-09-17,5.205043
2005-09-18,2.061054
2005-09-19,0.155233
2005-09-20,1.313247
2005-09-21,6.187295
2005-09-22,4.134500
2005-09-23,5.227963
2005-09-24,0.179142
2005-09-25,6.599804
2005-09-26,1.101942
2005-09-27,2.541866
2005-09-28,0.002249
2005-09-29,0.150018
2005-09-30,1.334390
2005-10-01,0.482627
2005-10-02,4.487572
2005-10-03,1.871682
2005-10-04,0.196314
2005-10-05,0.900140
2005-10-06,6.527271
2005-10-07,1.659120
2005-10-08,8.380122
2005-10-09,8.738641
2005-10-10,0.988907
2005-10-11,0.089466
2005-10-12,0.901482
2005-10-13,4.013778
2005-10-14,0.160020
2005-10-15,1.084566
2005-10-16,0.596829
2005-10-17,0.875338
2005-10-18,0.673729
2005-10-19,2.419578
2005-10-20,0.184849
2005-10-21,0.243761
2005-10-22,0.074812
2005-10-23,1.396414
2005-10-24,0.371451
2005-10-25,0.157359
2005-10-26,0.157034
2005-10-27,2.784106
2005-10-28,0.581510
2005-10-29,0.804454
2005-10-30,2.197424
2005-10-31,8.731569
2005-11-01,0.526029
2005-11-02,2.756032
2005-11-03,0.169798
2005-11-04,4.641945
2005-11-05,11.895344
2005-11-06,0.478018
2005-11-07,1.919204
2005-11-08,1.052908
2005-11-09,0.332100
2005-11-10,0.005231
2005-11-11,1.819443
2005-11-12,1.070149
2005-11-13,3.122376
2005-11-14,6.626859
2005-11-15,7.172651
2005-11-16,2.580215
2005-11-17,0.054951
2005-11-18,0.704323
2005-11-19,5.625824
2005-11-20,1.816240
2005-11-21,0.000052
2005-11-22,0.022010
2005-11-23,0.231962
2005-11-24,0.215594
2005-11-25,3.421091
2005-11-26,1.860643
2005-11-27,0.097440
2005-11-28,0.455254
2005-11-29,3.741768
2005-11-30,1.059363
2005-12-01,1.866250
2005-12-02,0.239991
2005-12-03,0.711705
2005-12-04,0.005745
2005-12-05,9.391436
2005-12-06,5.899051
2005-12-07,0.000086
2005-12-08,1.706824
2005-12-09,6.688234
2005-12-10,0.608171
2005-12-11,8.853889
2005-12-12,1.773789
2005-12-13,4.512358
2005-12-14,0.006660
2005-12-15,6.722646
2005-12-16,0.239825
2005-12-17,0.882854
2005-12-18,2.768421
2005-12-19,1.272296
2005-12-20,0.440440
2005-12-21,0.617247
2005-12-22,0.339072
2005-12-23,0.328362
2005-12-24,7.783710
2005-12-25,0.169443
2005-12-26,0.801326
2005-12-27,0.698486
2005-12-28,0.374069
2005-12-29,0.779128
2005-12-30,1.457204
2005-12-31,0.004004
2006-01-01,0.742657
2006-01-02,1.598474
2006-01-03,1.725396
2006-01-04,0.420018
2006-01-05,0.715949
2006-01-06,0.916168
2006-01-07,0.943847
2006-01-08,2.928186
2006-01-09,0.156634
2006-01-10,16.295661
2006-01-11,7.053933
2006-01-12,0.270718
2006-01-13,11.485758
2006-01-14,2.400600
2006-01-15,2.963478
2006-01-16,17.694450
2006-01-17,2.836572
2006-01-18,0.096794
2006-01-19,2.588599
2006-01-20,2.163473
2006-01-21,1.561370
2006-01-22,0.846079
2006-01-23,5.926345
2006-01-24,0.305180
2006-01-25,0.935217
2006-01-26,2.543126
2006-01-27,11.186811
2006-01-28,0.043950
2006-01-29,0.720211
2006-01-30,2.811193
2006-01-31,0.140569
2006-02-01,0.110558
2006-02-02,0.184321
2006-02-03,0.236944
2006-02-04,0.180729
2006-02-05,0.153073
2006-02-06,0.075697
2006-02-07,2.343967
2006-02-08,0.120009
2006-02-09,1.381044
2006-02-10,2.688489
2006-02-11,1.135716
2006-02-12,0.654974
2006-02-13,2.521490
2006-02-14,6.278495
2006-02-15,1.914917
2006-02-16,12.939752
2006-02-17,2.098584
2006-02-18,0.276492
2006-02-19,0.034068
2006-02-20,0.073880
2006-02-21,0.032042
2006-02-22,1.292501
2006-02-23,3.349877
2006-02-24,1.478965
2006-02-25,7.448270
2006-02-26,0.197958
2006-02-27,21.452012
2006-02-28,0.946840
2006-03-01,0.206169
2006-03-02,8.417640
2006-03-03,1.551431
2006-03-04,0.733568
2006-03-05,0.185484
2006-03-06,1.281334
2006-03-07,1.738708
2006-03-08,0.389064
2006-03-09,4.295958
2006-03-10,0.271823
2006-03-11,3.411928
2006-03-12,0.471323
2006-03-13,1.161868
2006-03-14,0.228335
2006-03-15,6.836406
2006-03-16,3.175339
2006-03-17,0.139578
2006-03-18,1.859143
2006-03-19,1.535709
2006-03-20,0.338208
2006-03-21,0.165117
2006-03-22,0.064122
2006-03-23,0.131876
2006-03-24,1.247174
2006-03-25,2.020977
2006-03-26,3.203891
2006-03-27,0.013818
2006-03-28,0.732798
2006-03-29,0.144159
2006-03-30,1.491700
2006-03-31,0.498934
2006-04-01,0.898081
2006-04-02,0.203660
2006-04-03,0.860599
2006-04-04,0.695045
2006-04-05,10.791012
2006-04-06,0.014112
2006-04-07,4.593586
2006-04-08,0.250763
2006-04-09,4.804146
2006-04-10,0.804579
2006-04-11,2.339241
2006-04-12,5.589881
2006-04-13,0.884989
2006-04-14,6.408461
2006-04-15,0.082614
2006-04-16,10.649217
2006-04-17,0.002100
2006-04-18,1.761824
2006-04-19,1.302960
2006-04-20,0.141470
2006-04-21,0.302621
2006-04-22,0.730136
2006-04-23,2.997664
2006-04-24,0.018137
2006-04-25,1.550392
2006-04-26,0.000229
2006-04-27,0.018644
2006-04-28,0.827864
2006-04-29,9.259840
2006-04-30,1.701716
2006-05-01,0.631491
2006-05-02,5.372728
2006-05-03,0.389148
2006-05-04,0.106095
2006-05-05,0.002879
2006-05-06,0.177424
2006-05-07,0.000052
2006-05-08,6.572249
2006-05-09,0.596896
2006-05-10,2.600353
2006-05-11,0.015986
2006-05-12,0.184030
2006-05-13,2.811058
2006-05-14,3.017225
2006-05-15,0.634672
2006-05-16,2.313813
2006-05-17,1.052102
2006-05-18,2.632624
2006-05-19,0.000144
2006-05-20,0.346570
2006-05-21,5.059185
2006-05-22,0.036129
2006-05-23,0.240905
2006-05-24,0.574487
2006-05-25,0.405182
2006-05-26,1.928057
2006-05-27,3.554196
2006-05-28,2.851722
2006-05-29,9.709574
2006-05-30,0.001321
2006-05-31,0.002603
2006-06-01,0.563416
2006-06-02,0.017579
2006-06-03,10.308509
2006-06-04,1.245789
2006-06-05,0.066627
2006-06-06,0.004228
2006-06-07,8.257685
2006-06-08,0.199430
2006-06-09,0.143188
2006-06-10,1.306246
2006-06-11,4.936247
2006-06-12,2.741779
2006-06-13,0.160274
2006-06-14,0.311617
2006-06-15,0.856094
2006-06-16,0.298312
2006-06-17,1.244571
2006-06-18,0.077752
2006-06-19,9.776596
2006-06-20,8.404669
2006-06-21,0.536127
2006-06-22,5.616321
2006-06-23,0.150396
2006-06-24,1.215054
2006-06-25,0.026922
2006-06-26,4.413796
2006-06-27,0.331972
2006-06-28,0.507816
2006-06-29,0.343494
2006-06-30,2.296001
2006-07-01,0.283513
2006-07-02,0.600772
2006-07-03,2.849933
2006-07-04,0.130232
2006-07-05,0.746240
2006-07-06,0.001125
2006-07-07,1.763466
2006-07-08,0.254831
2006-07-09,1.233469
2006-07-10,0.009409
2006-07-11,0.016718
2006-07-12,9.419357
2006-07-13,0.088533
2006-07-14,3.482095
2006-07-15,0.465162
2006-07-16,0.003832
2006-07-17,4.226302
2006-07-18,10.245352
2006-07-19,5.954225
2006-07-20,0.003133
2006-07-21,6.011168
2006-07-22,0.160294
2006-07-23,0.263159
2006-07-24,0.125372
2006-07-25,1.301597
2006-07-26,4.983577
2006-07-27,1.311256
2006-07-28,1.789522
2006-07-29,0.989091
2006-07-30,1.396916
2006-07-31,0.094913
2006-08-01,0.008620
2006-08-02,0.109942
2006-08-03,1.456318
2006-08-04,0.276912
2006-08-05,0.183113
2006-08-06,2.030150
2006-08-07,0.219072
2006-08-08,0.059163
2006-08-09,2.685791
2006-08-10,3.455882
2006-08-11,0.326941
2006-08-12,1.361214
2006-08-13,2.090229
2006-08-14,0.433609
2006-08-15,1.508943
2006-08-16,2.185508
2006-08-17,6.232698
2006-08-18,0.958146
2006-08-19,0.946076
2006-08-20,2.031591
2006-08-21,0.317374
2006-08-22,1.099493
2006-08-23,0.125401
2006-08-24,0.001031
2006-08-25,0.297615
2006-08-26,0.013011
2006-08-27,0.026450
2006-08-28,4.850240
2006-08-29,0.671382
2006-08-30,0.005142
2006-08-31,0.108950
2006-09-01,0.505349
2006-09-02,1.966028
2006-09-03,0.842110
2006-09-04,4.989441
2006-09-05,2.383158
2006-09-06,0.004958
2006-09-07,0.000000
2006-09-08,0.371616
2006-09-09,0.663272
2006-09-10,2.131110
2006-09-11,0.273653
2006-09-12,0.631876
2006-09-13,1.077256
2006-09-14,6.584681
2006-09-15,3.297272
2006-09-16,5.851529
2006-09-17,1.914231
2006-09-18,2.821847
2006-09-19,0.670891
2006-09-20,2.712060
2006-09-21,0.014270
2006-09-22,1.083212
2006-09-23,2.295645
2006-09-24,2.421267
2006-09-25,0.047937
2006-09-26,7.097194
2006-09-27,13.727251
2006-09-28,2.862967
2006-09-29,0.965956
2006-09-30,2.346797
2006-10-01,4.527183
2006-10-02,1.803993
2006-10-03,0.173726
2006-10-04,0.312345
2006-10-05,1.724669
2006-10-06,5.262315
2006-10-07,1.501774
2006-10-08,0.922277
2006-10-09,3.423798
2006-10-10,3.901432
2006-10-11,2.477516
2006-10-12,0.154627
2006-10-13,2.343164
2006-10-14,8.425938
2006-10-15,1.440938
2006-10-16,4.522842
2006-10-17,1.598931
2006-10-18,0.760256
2006-10-19,0.527224
2006-10-20,0.120103
2006-10-21,0.104311
2006-10-22,2.266547
2006-10-23,0.000000
2006-10-24,1.733452
2006-10-25,5.730228
2006-10-26,1.250473
2006-10-27,0.876519
2006-10-28,0.006744
2006-10-29,0.034850
2006-10-30,1.737842
2006-10-31,3.338211
2006-11-01,0.894361
2006-11-02,2.431273
2006-11-03,0.006414
2006-11-04,0.004554
2006-11-05,1.259251
2006-11-06,4.386694
2006-11-07,1.422897
2006-11-08,0.005721
2006-11-09,0.904772
2006-11-10,2.922142
2006-11-11,0.518874
2006-11-12,6.767582
2006-11-13,0.600989
2006-11-14,0.051388
2006-11-15,0.189151
2006-11-16,0.190852
2006-11-17,0.730430
2006-11-18,0.716187
2006-11-19,1.110782
2006-11-20,0.115547
2006-11-21,0.313440
2006-11-22,4.717885
2006-11-23,3.977282
2006-11-24,4.048785
2006-11-25,0.012469
2006-11-26,6.619563
2006-11-27,0.460297
2006-11-28,0.235029
2006-11-29,0.412409
2006-11-30,0.000295
2006-12-01,0.041785
2006-12-02,0.123153
2006-12-03,0.224232
2006-12-04,1.645918
2006-12-05,0.121273
2006-12-06,0.533574
2006-12-07,4.691901
2006-12-08,0.394757
2006-12-09,0.064035
2006-12-10,0.001995
2006-12-11,3.576832
2006-12-12,0.000518
2006-12-13,2.400440
2006-12-14,0.046073
2006-12-15,0.825829
2006-12-16,1.618106
2006-12-17,0.709810
2006-12-18,0.016985
2006-12-19,4.095733
2006-12-20,0.137184
2006-12-21,2.236210
2006-12-22,0.477137
2006-12-23,0.096601
2006-12-24,0.017659
2006-12-25,7.023165
2006-12-26,0.041986
2006-12-27,0.443776
2006-12-28,0.006311
2006-12-29,7.593629
2006-12-30,1.776495
2006-12-31,5.620817
2007-01-01,0.328089
2007-01-02,1.415079
2007-01-03,2.069720
2007-01-04,1.051471
2007-01-05,0.385785
2007-01-06,0.563876
2007-01-07,0.666049
2007-01-08,0.258954
2007-01-09,9.619571
2007-01-10,0.907997
2007-01-11,2.242999
2007-01-12,0.069537
2007-01-13,6.531653
2007-01-14,1.813461
2007-01-15,4.206481
2007-01-16,1.724727
2007-01-17,2.667716
2007-01-18,0.296024
2007-01-19,0.163130
2007-01-20,0.121638
2007-01-21,1.447520
2007-01-22,1.648637
2007-01-23,26.531815
2007-01-24,0.745283
2007-01-25,1.677641
2007-01-26,0.192189
2007-01-27,0.654853
2007-01-28,0.562594
2007-01-29,0.174749
2007-01-30,11.450778
2007-01-31,2.431209
2007-02-01,8.209329
2007-02-02,1.817542
2007-02-03,0.000210
2007-02-04,2.207333
2007-02-05,0.848101
2007-02-06,2.370087
2007-02-07,1.083467
2007-02-08,5.471553
2007-02-09,2.553893
2007-02-10,3.978338
2007-02-11,3.662906
2007-02-12,2.356494
2007-02-13,0.152354
2007-02-14,0.665900
2007-02-15,0.988097
2007-02-16,0.046446
2007-02-17,0.858336
2007-02-18,0.228052
2007-02-19,0.696512
2007-02-20,0.556344
2007-02-21,0.203796
2007-02-22,0.146402
2007-02-23,1.250032
2007-02-24,0.073116
2007-02-25,0.770403
2007-02-26,3.331673
2007-02-27,0.004897
2007-02-28,0.716095
2007-03-01,0.403248
2007-03-02,4.777541
2007-03-03,0.036583
2007-03-04,8.470848
2007-03-05,0.271045
2007-03-06,0.828592
2007-03-07,1.262522
2007-03-08,10.567397
2007-03-09,3.163425
2007-03-10,1.073980
2007-03-11,2.324842
2007-03-12,2.132457
2007-03-13,0.319872
2007-03-14,3.373610
2007-03-15,6.701966
2007-03-16,9.145263
2007-03-17,4.801161
2007-03-18,0.149310
2007-03-19,0.287327
2007-03-20,4.674575
2007-03-21,4.068509
2007-03-22,3.090840
2007-03-23,0.001433
2007-03-24,0.010809
2007-03-25,0.213582
2007-03-26,0.061598
2007-03-27,0.235048
2007-03-28,4.024229
2007-03-29,1.610214
2007-03-30,2.150141
2007-03-31,0.449478
2007-04-01,7.426098
2007-04-02,1.241528
2007-04-03,0.156736
2007-04-04,0.102104
2007-04-05,1.683700
2007-04-06,0.173810
2007-04-07,0.340971
2007-04-08,0.431889
2007-04-09,0.111484
2007-04-10,2.897356
2007-04-11,0.047276
2007-04-12,0.072173
2007-04-13,1.469821
2007-04-14,0.763575
2007-04-15,4.354188
2007-04-16,0.949889
2007-04-17,2.747891
2007-04-18,0.773398
2007-04-19,8.792724
2007-04-20,0.727348
2007-04-21,0.201554
2007-04-22,0.082767
2007-04-23,0.099001
2007-04-24,0.000443
2007-04-25,4.102847
2007-04-26,0.007237
2007-04-27,1.053928
2007-04-28,0.007928
2007-04-29,0.043734
2007-04-30,0.609092
2007-05-01,0.972379
2007-05-02,2.482494
2007-05-03,0.003461
2007-05-04,7.733396
2007-05-05,5.852325
2007-05-06,8.937052
2007-05-07,0.031389
2007-05-08,0.010916
2007-05-09,10.345829
2007-05-10,0.576440
2007-05-11,1.393990
2007-05-12,4.298005
2007-05-13,0.532606
2007-05-14,3.691006
2007-05-15,0.817164
2007-05-16,0.405815
2007-05-17,1.401023
2007-05-18,5.877437
2007-05-19,2.950290
2007-05-20,0.269646
2007-05-21,2.170374
2007-05-22,0.248731
2007-05-23,4.718113
2007-05-24,0.799902
2007-05-25,5.204326
2007-05-26,0.905807
2007-05-27,0.054286
2007-05-28,0.006524
2007-05-29,3.003578
2007-05-30,1.685550
2007-05-31,0.222195
2007-06-01,0.192165
2007-06-02,0.059824
2007-06-03,7.846610
2007-06-04,0.042268
2007-06-05,0.238361
2007-06-06,0.001862
2007-06-07,1.455402
2007-06-08,1.461203
2007-06-09,0.013716
2007-06-10,0.899270
2007-06-11,2.265391
2007-06-12,0.390674
2007-06-13,0.014461
2007-06-14,1.438838
2007-06-15,0.010532
2007-06-16,1.413203
2007-06-17,1.569349
2007-06-18,1.643771
2007-06-19,1.385954
2007-06-20,4.935210
2007-06-21,3.862353
2007-06-22,3.348543
2007-06-23,0.126601
2007-06-24,0.087006
2007-06-25,1.156198
2007-06-26,2.915508
2007-06-27,1.506360
2007-06-28,4.971507
2007-06-29,2.754526
2007-06-30,0.004145
2007-07-01,0.210398
2007-07-02,0.325645
2007-07-03,0.662654
2007-07-04,0.197574
2007-07-05,1.137320
2007-07-06,3.174965
2007-07-07,2.463003
2007-07-08,1.791518
2007-07-09,0.258691
2007-07-10,12.025468
2007-07-11,1.073705
2007-07-12,3.079505
2007-07-13,0.400144
2007-07-14,1.424195
2007-07-15,5.176302
2007-07-16,7.103473
2007-07-17,0.090394
2007-07-18,5.690078
2007-07-19,0.433128
2007-07-20,5.418258
2007-07-21,2.289713
2007-07-22,3.632678
2007-07-23,0.227164
2007-07-24,0.170457
2007-07-25,1.085174
2007-07-26,0.419289
2007-07-27,0.854940
2007-07-28,1.483628
2007-07-29,5.666304
2007-07-30,0.535392
2007-07-31,0.312686
2007-08-01,1.695996
2007-08-02,0.006184
2007-08-03,0.137837
2007-08-04,0.124174
2007-08-05,0.798552
2007-08-06,5.282445
2007-08-07,2.322801
2007-08-08,2.460809
2007-08-09,1.234886
2007-08-10,0.071942
2007-08-11,0.085079
2007-08-12,0.988921
2007-08-13,12.976046
2007-08-14,0.049050
2007-08-15,15.817617
2007-08-16,0.363908
2007-08-17,3.295695
2007-08-18,0.600332
2007-08-19,0.039627
2007-08-20,0.062547
2007-08-21,6.229755
2007-08-22,1.261241
2007-08-23,0.061735
2007-08-24,0.399128
2007-08-25,1.544859
2007-08-26,4.927581
2007-08-27,1.546784
2007-08-28,0.980666
2007-08-29,17.554385
2007-08-30,5.490600
2007-08-31,1.282539
2007-09-01,0.062691
2007-09-02,2.050843
2007-09-03,4.153436
2007-09-04,2.337850
2007-09-05,0.010277
2007-09-06,0.040512
2007-09-07,4.065181
2007-09-08,0.001849
2007-09-09,0.224345
2007-09-10,12.334634
2007-09-11,0.661964
2007-09-12,0.599579
2007-09-13,0.388853
2007-09-14,0.031688
2007-09-15,2.705807
2007-09-16,3.356545
2007-09-17,0.565577
2007-09-18,0.010914
2007-09-19,0.790228
2007-09-20,1.992901
2007-09-21,0.635352
2007-09-22,1.048199
2007-09-23,0.277380
2007-09-24,0.673623
2007-09-25,3.755304
2007-09-26,0.622902
2007-09-27,0.462370
2007-09-28,1.803324
2007-09-29,0.385333
2007-09-30,0.383980
2007-10-01,1.629144
2007-10-02,1.324682
2007-10-03,3.113749
2007-10-04,2.059743
2007-10-05,8.185649
2007-10-06,0.000049
2007-10-07,0.527282
